"env_step","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - _step","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - _step__MIN","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - _step__MAX","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - returned_episode_returns","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - returned_episode_returns__MIN","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - returned_episode_returns__MAX"
"4812800","1175","1175","1175","16.499755859375","16.499755859375","16.499755859375"
"4816896","1176","1176","1176","16.889404296875","16.889404296875","16.889404296875"
"4820992","1177","1177","1177","17.57275390625","17.57275390625","17.57275390625"
"4825088","1178","1178","1178","18.15185546875","18.15185546875","18.15185546875"
"4829184","1179","1179","1179","17.936767578125","17.936767578125","17.936767578125"
"4833280","1180","1180","1180","17.484619140625","17.484619140625","17.484619140625"
"4837376","1181","1181","1181","16.9228515625","16.9228515625","16.9228515625"
"4841472","1182","1182","1182","16.820556640625","16.820556640625","16.820556640625"
"4845568","1183","1183","1183","16.002197265625","16.002197265625","16.002197265625"
"4849664","1184","1184","1184","16.0107421875","16.0107421875","16.0107421875"
"4853760","1185","1185","1185","16.2900390625","16.2900390625","16.2900390625"
"4857856","1186","1186","1186","16.369384765625","16.369384765625","16.369384765625"
"4861952","1187","1187","1187","16.474365234375","16.474365234375","16.474365234375"
"4866048","1188","1188","1188","16.17529296875","16.17529296875","16.17529296875"
"4870144","1189","1189","1189","16.6806640625","16.6806640625","16.6806640625"
"4874240","1190","1190","1190","17.0654296875","17.0654296875","17.0654296875"
"4878336","1191","1191","1191","17.173583984375","17.173583984375","17.173583984375"
"4882432","1192","1192","1192","17.582763671875","17.582763671875","17.582763671875"
"4886528","1193","1193","1193","17.70849609375","17.70849609375","17.70849609375"
"4890624","1194","1194","1194","17.415283203125","17.415283203125","17.415283203125"
"4894720","1195","1195","1195","16.81103515625","16.81103515625","16.81103515625"
"4898816","1196","1196","1196","17.613525390625","17.613525390625","17.613525390625"
"4902912","1197","1197","1197","18.099365234375","18.099365234375","18.099365234375"
"4907008","1198","1198","1198","17.547119140625","17.547119140625","17.547119140625"
"4911104","1199","1199","1199","17.463623046875","17.463623046875","17.463623046875"
"4915200","1200","1200","1200","17.283203125","17.283203125","17.283203125"
"4919296","1201","1201","1201","17.89990234375","17.89990234375","17.89990234375"
"4923392","1202","1202","1202","17.0390625","17.0390625","17.0390625"
"4927488","1203","1203","1203","16.771728515625","16.771728515625","16.771728515625"
"4931584","1204","1204","1204","17.0087890625","17.0087890625","17.0087890625"
"4935680","1205","1205","1205","16.30810546875","16.30810546875","16.30810546875"
"4939776","1206","1206","1206","16.884521484375","16.884521484375","16.884521484375"
"4943872","1207","1207","1207","17.2138671875","17.2138671875","17.2138671875"
"4947968","1208","1208","1208","17.27685546875","17.27685546875","17.27685546875"
"4952064","1209","1209","1209","17.2939453125","17.2939453125","17.2939453125"
"4956160","1210","1210","1210","17.611572265625","17.611572265625","17.611572265625"
"4960256","1211","1211","1211","17.82470703125","17.82470703125","17.82470703125"
"4964352","1212","1212","1212","18.66748046875","18.66748046875","18.66748046875"
"4968448","1213","1213","1213","18.900146484375","18.900146484375","18.900146484375"
"4972544","1214","1214","1214","18.651123046875","18.651123046875","18.651123046875"
"4976640","1215","1215","1215","18.44140625","18.44140625","18.44140625"
"4980736","1216","1216","1216","17.7783203125","17.7783203125","17.7783203125"
"4984832","1217","1217","1217","18.052490234375","18.052490234375","18.052490234375"
"4988928","1218","1218","1218","17.923583984375","17.923583984375","17.923583984375"
"4993024","1219","1219","1219","17.305908203125","17.305908203125","17.305908203125"
"4997120","1220","1220","1220","17.150146484375","17.150146484375","17.150146484375"
"5001216","1221","1221","1221","17.841552734375","17.841552734375","17.841552734375"
"5005312","1222","1222","1222","18.138916015625","18.138916015625","18.138916015625"
"5009408","1223","1223","1223","18.197509765625","18.197509765625","18.197509765625"
"5013504","1224","1224","1224","17.997802734375","17.997802734375","17.997802734375"
"5017600","1225","1225","1225","18.114501953125","18.114501953125","18.114501953125"
"5021696","1226","1226","1226","17.712158203125","17.712158203125","17.712158203125"
"5025792","1227","1227","1227","17.167236328125","17.167236328125","17.167236328125"
"5029888","1228","1228","1228","16.749755859375","16.749755859375","16.749755859375"
"5033984","1229","1229","1229","16.75341796875","16.75341796875","16.75341796875"
"5038080","1230","1230","1230","16.98583984375","16.98583984375","16.98583984375"
"5042176","1231","1231","1231","17.855712890625","17.855712890625","17.855712890625"
"5046272","1232","1232","1232","17.958984375","17.958984375","17.958984375"
"5050368","1233","1233","1233","17.44384765625","17.44384765625","17.44384765625"
"5054464","1234","1234","1234","17.2841796875","17.2841796875","17.2841796875"
"5058560","1235","1235","1235","17.0859375","17.0859375","17.0859375"
"5062656","1236","1236","1236","16.71923828125","16.71923828125","16.71923828125"
"5066752","1237","1237","1237","16.26025390625","16.26025390625","16.26025390625"
"5070848","1238","1238","1238","15.922119140625","15.922119140625","15.922119140625"
"5074944","1239","1239","1239","16.268310546875","16.268310546875","16.268310546875"
"5079040","1240","1240","1240","16.245361328125","16.245361328125","16.245361328125"
"5083136","1241","1241","1241","16.296630859375","16.296630859375","16.296630859375"
"5087232","1242","1242","1242","16.578125","16.578125","16.578125"
"5091328","1243","1243","1243","16.724609375","16.724609375","16.724609375"
"5095424","1244","1244","1244","17.400634765625","17.400634765625","17.400634765625"
"5099520","1245","1245","1245","17.33642578125","17.33642578125","17.33642578125"
"5103616","1246","1246","1246","17.328857421875","17.328857421875","17.328857421875"
"5107712","1247","1247","1247","17.19775390625","17.19775390625","17.19775390625"
"5111808","1248","1248","1248","16.947998046875","16.947998046875","16.947998046875"
"5115904","1249","1249","1249","16.589599609375","16.589599609375","16.589599609375"
"5120000","1250","1250","1250","16.96923828125","16.96923828125","16.96923828125"
"5124096","1251","1251","1251","17.414306640625","17.414306640625","17.414306640625"
"5128192","1252","1252","1252","17.1845703125","17.1845703125","17.1845703125"
"5132288","1253","1253","1253","16.833251953125","16.833251953125","16.833251953125"
"5136384","1254","1254","1254","16.926513671875","16.926513671875","16.926513671875"
"5140480","1255","1255","1255","16.66943359375","16.66943359375","16.66943359375"
"5144576","1256","1256","1256","16.602294921875","16.602294921875","16.602294921875"
"5148672","1257","1257","1257","16.604736328125","16.604736328125","16.604736328125"
"5152768","1258","1258","1258","16.28759765625","16.28759765625","16.28759765625"
"5156864","1259","1259","1259","15.833251953125","15.833251953125","15.833251953125"
"5160960","1260","1260","1260","16.01513671875","16.01513671875","16.01513671875"
"5165056","1261","1261","1261","15.781982421875","15.781982421875","15.781982421875"
"5169152","1262","1262","1262","14.958251953125","14.958251953125","14.958251953125"
"5173248","1263","1263","1263","14.56982421875","14.56982421875","14.56982421875"
"5177344","1264","1264","1264","14.793212890625","14.793212890625","14.793212890625"
"5181440","1265","1265","1265","14.898193359375","14.898193359375","14.898193359375"
"5185536","1266","1266","1266","15.111083984375","15.111083984375","15.111083984375"
"5189632","1267","1267","1267","14.14111328125","14.14111328125","14.14111328125"
"5193728","1268","1268","1268","13.954833984375","13.954833984375","13.954833984375"
"5197824","1269","1269","1269","14.795166015625","14.795166015625","14.795166015625"
"5201920","1270","1270","1270","15.39794921875","15.39794921875","15.39794921875"
"5206016","1271","1271","1271","15.924560546875","15.924560546875","15.924560546875"
"5210112","1272","1272","1272","16.272216796875","16.272216796875","16.272216796875"
"5214208","1273","1273","1273","16.313232421875","16.313232421875","16.313232421875"
"5218304","1274","1274","1274","15.963134765625","15.963134765625","15.963134765625"
"5222400","1275","1275","1275","15.578125","15.578125","15.578125"
"5226496","1276","1276","1276","15.80029296875","15.80029296875","15.80029296875"
"5230592","1277","1277","1277","15.865478515625","15.865478515625","15.865478515625"
"5234688","1278","1278","1278","16.397216796875","16.397216796875","16.397216796875"
"5238784","1279","1279","1279","16.664794921875","16.664794921875","16.664794921875"
"5242880","1280","1280","1280","17.245361328125","17.245361328125","17.245361328125"
"5246976","1281","1281","1281","18.19189453125","18.19189453125","18.19189453125"
"5251072","1282","1282","1282","18.840576171875","18.840576171875","18.840576171875"
"5255168","1283","1283","1283","19.43603515625","19.43603515625","19.43603515625"
"5259264","1284","1284","1284","18.695556640625","18.695556640625","18.695556640625"
"5263360","1285","1285","1285","17.9755859375","17.9755859375","17.9755859375"
"5267456","1286","1286","1286","17.092529296875","17.092529296875","17.092529296875"
"5271552","1287","1287","1287","16.70068359375","16.70068359375","16.70068359375"
"5275648","1288","1288","1288","16.70361328125","16.70361328125","16.70361328125"
"5279744","1289","1289","1289","16.90576171875","16.90576171875","16.90576171875"
"5283840","1290","1290","1290","17.258056640625","17.258056640625","17.258056640625"
"5287936","1291","1291","1291","17.8427734375","17.8427734375","17.8427734375"
"5292032","1292","1292","1292","17.93798828125","17.93798828125","17.93798828125"
"5296128","1293","1293","1293","18.63037109375","18.63037109375","18.63037109375"
"5300224","1294","1294","1294","18.47802734375","18.47802734375","18.47802734375"
"5304320","1295","1295","1295","18.53759765625","18.53759765625","18.53759765625"
"5308416","1296","1296","1296","18.5732421875","18.5732421875","18.5732421875"
"5312512","1297","1297","1297","18.19189453125","18.19189453125","18.19189453125"
"5316608","1298","1298","1298","18.026611328125","18.026611328125","18.026611328125"
"5320704","1299","1299","1299","18.26171875","18.26171875","18.26171875"
"5324800","1300","1300","1300","17.79541015625","17.79541015625","17.79541015625"
"5328896","1301","1301","1301","17.65673828125","17.65673828125","17.65673828125"
"5332992","1302","1302","1302","17.985107421875","17.985107421875","17.985107421875"
"5337088","1303","1303","1303","17.599853515625","17.599853515625","17.599853515625"
"5341184","1304","1304","1304","17.5625","17.5625","17.5625"
"5345280","1305","1305","1305","16.881591796875","16.881591796875","16.881591796875"
"5349376","1306","1306","1306","16.710205078125","16.710205078125","16.710205078125"
"5353472","1307","1307","1307","16.989990234375","16.989990234375","16.989990234375"
"5357568","1308","1308","1308","16.930908203125","16.930908203125","16.930908203125"
"5361664","1309","1309","1309","17.931884765625","17.931884765625","17.931884765625"
"5365760","1310","1310","1310","17.882080078125","17.882080078125","17.882080078125"
"5369856","1311","1311","1311","18.228759765625","18.228759765625","18.228759765625"
"5373952","1312","1312","1312","18.67236328125","18.67236328125","18.67236328125"
"5378048","1313","1313","1313","19.217529296875","19.217529296875","19.217529296875"
"5382144","1314","1314","1314","18.720703125","18.720703125","18.720703125"
"5386240","1315","1315","1315","17.086181640625","17.086181640625","17.086181640625"
"5390336","1316","1316","1316","16.738037109375","16.738037109375","16.738037109375"
"5394432","1317","1317","1317","16.16552734375","16.16552734375","16.16552734375"
"5398528","1318","1318","1318","15.71044921875","15.71044921875","15.71044921875"
"5402624","1319","1319","1319","15.870361328125","15.870361328125","15.870361328125"
"5406720","1320","1320","1320","15.64453125","15.64453125","15.64453125"
"5410816","1321","1321","1321","15.611572265625","15.611572265625","15.611572265625"
"5414912","1322","1322","1322","15.648681640625","15.648681640625","15.648681640625"
"5419008","1323","1323","1323","14.45361328125","14.45361328125","14.45361328125"
"5423104","1324","1324","1324","13.751953125","13.751953125","13.751953125"
"5427200","1325","1325","1325","13.845703125","13.845703125","13.845703125"
"5431296","1326","1326","1326","13.781982421875","13.781982421875","13.781982421875"
"5435392","1327","1327","1327","14.44140625","14.44140625","14.44140625"
"5439488","1328","1328","1328","14.671875","14.671875","14.671875"
"5443584","1329","1329","1329","14.85546875","14.85546875","14.85546875"
"5447680","1330","1330","1330","14.9541015625","14.9541015625","14.9541015625"
"5451776","1331","1331","1331","14.55712890625","14.55712890625","14.55712890625"
"5455872","1332","1332","1332","14.8544921875","14.8544921875","14.8544921875"
"5459968","1333","1333","1333","15.29150390625","15.29150390625","15.29150390625"
"5464064","1334","1334","1334","15.65380859375","15.65380859375","15.65380859375"
"5468160","1335","1335","1335","16.01513671875","16.01513671875","16.01513671875"
"5472256","1336","1336","1336","17.664794921875","17.664794921875","17.664794921875"
"5476352","1337","1337","1337","17.97314453125","17.97314453125","17.97314453125"
"5480448","1338","1338","1338","19.165771484375","19.165771484375","19.165771484375"
"5484544","1339","1339","1339","18.904541015625","18.904541015625","18.904541015625"
"5488640","1340","1340","1340","18.07275390625","18.07275390625","18.07275390625"
"5492736","1341","1341","1341","18.025634765625","18.025634765625","18.025634765625"
"5496832","1342","1342","1342","17.74658203125","17.74658203125","17.74658203125"
"5500928","1343","1343","1343","17.684814453125","17.684814453125","17.684814453125"
"5505024","1344","1344","1344","17.49853515625","17.49853515625","17.49853515625"
"5509120","1345","1345","1345","17.01318359375","17.01318359375","17.01318359375"
"5513216","1346","1346","1346","17.34619140625","17.34619140625","17.34619140625"
"5517312","1347","1347","1347","16.93505859375","16.93505859375","16.93505859375"
"5521408","1348","1348","1348","17.279541015625","17.279541015625","17.279541015625"
"5525504","1349","1349","1349","17.597900390625","17.597900390625","17.597900390625"
"5529600","1350","1350","1350","17.0888671875","17.0888671875","17.0888671875"
"5533696","1351","1351","1351","16.673095703125","16.673095703125","16.673095703125"
"5537792","1352","1352","1352","16.196533203125","16.196533203125","16.196533203125"
"5541888","1353","1353","1353","16.87646484375","16.87646484375","16.87646484375"
"5545984","1354","1354","1354","17.31640625","17.31640625","17.31640625"
"5550080","1355","1355","1355","16.369140625","16.369140625","16.369140625"
"5554176","1356","1356","1356","15.8740234375","15.8740234375","15.8740234375"
"5558272","1357","1357","1357","15.844970703125","15.844970703125","15.844970703125"
"5562368","1358","1358","1358","15.898193359375","15.898193359375","15.898193359375"
"5566464","1359","1359","1359","15.92626953125","15.92626953125","15.92626953125"
"5570560","1360","1360","1360","15.968505859375","15.968505859375","15.968505859375"
"5574656","1361","1361","1361","16.15478515625","16.15478515625","16.15478515625"
"5578752","1362","1362","1362","15.883056640625","15.883056640625","15.883056640625"
"5582848","1363","1363","1363","15.088623046875","15.088623046875","15.088623046875"
"5586944","1364","1364","1364","16.1298828125","16.1298828125","16.1298828125"
"5591040","1365","1365","1365","16.201904296875","16.201904296875","16.201904296875"
"5595136","1366","1366","1366","16.12451171875","16.12451171875","16.12451171875"
"5599232","1367","1367","1367","15.939697265625","15.939697265625","15.939697265625"
"5603328","1368","1368","1368","15.228759765625","15.228759765625","15.228759765625"
"5607424","1369","1369","1369","15.474365234375","15.474365234375","15.474365234375"
"5611520","1370","1370","1370","15.98486328125","15.98486328125","15.98486328125"
"5615616","1371","1371","1371","14.965087890625","14.965087890625","14.965087890625"
"5619712","1372","1372","1372","14.2919921875","14.2919921875","14.2919921875"
"5623808","1373","1373","1373","14.898193359375","14.898193359375","14.898193359375"
"5627904","1374","1374","1374","14.78271484375","14.78271484375","14.78271484375"
"5632000","1375","1375","1375","14.925048828125","14.925048828125","14.925048828125"
"5636096","1376","1376","1376","14.8115234375","14.8115234375","14.8115234375"
"5640192","1377","1377","1377","15.347900390625","15.347900390625","15.347900390625"
"5644288","1378","1378","1378","16.3251953125","16.3251953125","16.3251953125"
"5648384","1379","1379","1379","15.931640625","15.931640625","15.931640625"
"5652480","1380","1380","1380","16.060302734375","16.060302734375","16.060302734375"
"5656576","1381","1381","1381","16.567138671875","16.567138671875","16.567138671875"
"5660672","1382","1382","1382","16.774658203125","16.774658203125","16.774658203125"
"5664768","1383","1383","1383","17.031494140625","17.031494140625","17.031494140625"
"5668864","1384","1384","1384","16.972412109375","16.972412109375","16.972412109375"
"5672960","1385","1385","1385","17.015625","17.015625","17.015625"
"5677056","1386","1386","1386","17.8017578125","17.8017578125","17.8017578125"
"5681152","1387","1387","1387","18.65869140625","18.65869140625","18.65869140625"
"5685248","1388","1388","1388","19.054443359375","19.054443359375","19.054443359375"
"5689344","1389","1389","1389","19.127197265625","19.127197265625","19.127197265625"
"5693440","1390","1390","1390","18.375244140625","18.375244140625","18.375244140625"
"5697536","1391","1391","1391","17.460205078125","17.460205078125","17.460205078125"
"5701632","1392","1392","1392","17.144287109375","17.144287109375","17.144287109375"
"5705728","1393","1393","1393","16.14892578125","16.14892578125","16.14892578125"
"5709824","1394","1394","1394","15.74462890625","15.74462890625","15.74462890625"
"5713920","1395","1395","1395","16.319580078125","16.319580078125","16.319580078125"
"5718016","1396","1396","1396","16.925537109375","16.925537109375","16.925537109375"
"5722112","1397","1397","1397","17.475830078125","17.475830078125","17.475830078125"
"5726208","1398","1398","1398","17.122802734375","17.122802734375","17.122802734375"
"5730304","1399","1399","1399","17.15283203125","17.15283203125","17.15283203125"
"5734400","1400","1400","1400","17.507080078125","17.507080078125","17.507080078125"
"5738496","1401","1401","1401","17.161376953125","17.161376953125","17.161376953125"
"5742592","1402","1402","1402","16.841796875","16.841796875","16.841796875"
"5746688","1403","1403","1403","16.646728515625","16.646728515625","16.646728515625"
"5750784","1404","1404","1404","17.297607421875","17.297607421875","17.297607421875"
"5754880","1405","1405","1405","17.424560546875","17.424560546875","17.424560546875"
"5758976","1406","1406","1406","17.09423828125","17.09423828125","17.09423828125"
"5763072","1407","1407","1407","16.912841796875","16.912841796875","16.912841796875"
"5767168","1408","1408","1408","17.200439453125","17.200439453125","17.200439453125"
"5771264","1409","1409","1409","17.805908203125","17.805908203125","17.805908203125"
"5775360","1410","1410","1410","17.378173828125","17.378173828125","17.378173828125"
"5779456","1411","1411","1411","17.46484375","17.46484375","17.46484375"
"5783552","1412","1412","1412","18.266357421875","18.266357421875","18.266357421875"
"5787648","1413","1413","1413","18.857421875","18.857421875","18.857421875"
"5791744","1414","1414","1414","18.571044921875","18.571044921875","18.571044921875"
"5795840","1415","1415","1415","18.808837890625","18.808837890625","18.808837890625"
"5799936","1416","1416","1416","19.048583984375","19.048583984375","19.048583984375"
"5804032","1417","1417","1417","19.3984375","19.3984375","19.3984375"
"5808128","1418","1418","1418","19.4052734375","19.4052734375","19.4052734375"
"5812224","1419","1419","1419","18.963623046875","18.963623046875","18.963623046875"
"5816320","1420","1420","1420","18.82373046875","18.82373046875","18.82373046875"
"5820416","1421","1421","1421","18.1484375","18.1484375","18.1484375"
"5824512","1422","1422","1422","18.220458984375","18.220458984375","18.220458984375"
"5828608","1423","1423","1423","17.42919921875","17.42919921875","17.42919921875"
"5832704","1424","1424","1424","17.302490234375","17.302490234375","17.302490234375"
"5836800","1425","1425","1425","17.36865234375","17.36865234375","17.36865234375"
"5840896","1426","1426","1426","17.69921875","17.69921875","17.69921875"
"5844992","1427","1427","1427","18.8330078125","18.8330078125","18.8330078125"
"5849088","1428","1428","1428","18.778076171875","18.778076171875","18.778076171875"
"5853184","1429","1429","1429","18.002685546875","18.002685546875","18.002685546875"
"5857280","1430","1430","1430","17.689453125","17.689453125","17.689453125"
"5861376","1431","1431","1431","17.719482421875","17.719482421875","17.719482421875"
"5865472","1432","1432","1432","17.59619140625","17.59619140625","17.59619140625"
"5869568","1433","1433","1433","17.388671875","17.388671875","17.388671875"
"5873664","1434","1434","1434","17.298828125","17.298828125","17.298828125"
"5877760","1435","1435","1435","17.4404296875","17.4404296875","17.4404296875"
"5881856","1436","1436","1436","17.36474609375","17.36474609375","17.36474609375"
"5885952","1437","1437","1437","17.48486328125","17.48486328125","17.48486328125"
"5890048","1438","1438","1438","17.509033203125","17.509033203125","17.509033203125"
"5894144","1439","1439","1439","16.97412109375","16.97412109375","16.97412109375"
"5898240","1440","1440","1440","16.72119140625","16.72119140625","16.72119140625"
"5902336","1441","1441","1441","15.48974609375","15.48974609375","15.48974609375"
"5906432","1442","1442","1442","15.656982421875","15.656982421875","15.656982421875"
"5910528","1443","1443","1443","15.372314453125","15.372314453125","15.372314453125"
"5914624","1444","1444","1444","15.47900390625","15.47900390625","15.47900390625"
"5918720","1445","1445","1445","15.94677734375","15.94677734375","15.94677734375"
"5922816","1446","1446","1446","16.379150390625","16.379150390625","16.379150390625"
"5926912","1447","1447","1447","17.201904296875","17.201904296875","17.201904296875"
"5931008","1448","1448","1448","17.116943359375","17.116943359375","17.116943359375"
"5935104","1449","1449","1449","16.853759765625","16.853759765625","16.853759765625"
"5939200","1450","1450","1450","16.825439453125","16.825439453125","16.825439453125"
"5943296","1451","1451","1451","16.691162109375","16.691162109375","16.691162109375"
"5947392","1452","1452","1452","17.078125","17.078125","17.078125"
"5951488","1453","1453","1453","17.656982421875","17.656982421875","17.656982421875"
"5955584","1454","1454","1454","17.4814453125","17.4814453125","17.4814453125"
"5959680","1455","1455","1455","17.550048828125","17.550048828125","17.550048828125"
"5963776","1456","1456","1456","17.04638671875","17.04638671875","17.04638671875"
"5967872","1457","1457","1457","17.738525390625","17.738525390625","17.738525390625"
"5971968","1458","1458","1458","17.95458984375","17.95458984375","17.95458984375"
"5976064","1459","1459","1459","17.794677734375","17.794677734375","17.794677734375"
"5980160","1460","1460","1460","17.87646484375","17.87646484375","17.87646484375"
"5984256","1461","1461","1461","18.10595703125","18.10595703125","18.10595703125"
"5988352","1462","1462","1462","18.400390625","18.400390625","18.400390625"
"5992448","1463","1463","1463","18.55517578125","18.55517578125","18.55517578125"
"5996544","1464","1464","1464","18.51708984375","18.51708984375","18.51708984375"
"6000640","1465","1465","1465","18.6162109375","18.6162109375","18.6162109375"
"6004736","1466","1466","1466","18.690185546875","18.690185546875","18.690185546875"
"6008832","1467","1467","1467","19.337646484375","19.337646484375","19.337646484375"
"6012928","1468","1468","1468","19.629150390625","19.629150390625","19.629150390625"
"6017024","1469","1469","1469","19.4072265625","19.4072265625","19.4072265625"
"6021120","1470","1470","1470","19.6875","19.6875","19.6875"
"6025216","1471","1471","1471","19.143798828125","19.143798828125","19.143798828125"
"6029312","1472","1472","1472","18.841796875","18.841796875","18.841796875"
"6033408","1473","1473","1473","18.212158203125","18.212158203125","18.212158203125"
"6037504","1474","1474","1474","17.607177734375","17.607177734375","17.607177734375"
"6041600","1475","1475","1475","17.33349609375","17.33349609375","17.33349609375"
"6045696","1476","1476","1476","17.266357421875","17.266357421875","17.266357421875"
"6049792","1477","1477","1477","16.576171875","16.576171875","16.576171875"
"6053888","1478","1478","1478","16.40234375","16.40234375","16.40234375"
"6057984","1479","1479","1479","16.732666015625","16.732666015625","16.732666015625"
"6062080","1480","1480","1480","17.371826171875","17.371826171875","17.371826171875"
"6066176","1481","1481","1481","17.416259765625","17.416259765625","17.416259765625"
"6070272","1482","1482","1482","17.267333984375","17.267333984375","17.267333984375"
"6074368","1483","1483","1483","16.9287109375","16.9287109375","16.9287109375"
"6078464","1484","1484","1484","17.067138671875","17.067138671875","17.067138671875"
"6082560","1485","1485","1485","16.954345703125","16.954345703125","16.954345703125"
"6086656","1486","1486","1486","16.988525390625","16.988525390625","16.988525390625"
"6090752","1487","1487","1487","16.97021484375","16.97021484375","16.97021484375"
"6094848","1488","1488","1488","16.18701171875","16.18701171875","16.18701171875"
"6098944","1489","1489","1489","16.73974609375","16.73974609375","16.73974609375"
"6103040","1490","1490","1490","17.3623046875","17.3623046875","17.3623046875"
"6107136","1491","1491","1491","17.707275390625","17.707275390625","17.707275390625"
"6111232","1492","1492","1492","17.3828125","17.3828125","17.3828125"
"6115328","1493","1493","1493","17.5244140625","17.5244140625","17.5244140625"
"6119424","1494","1494","1494","17.480712890625","17.480712890625","17.480712890625"
"6123520","1495","1495","1495","16.92431640625","16.92431640625","16.92431640625"
"6127616","1496","1496","1496","16.598388671875","16.598388671875","16.598388671875"
"6131712","1497","1497","1497","16.686767578125","16.686767578125","16.686767578125"
"6135808","1498","1498","1498","17.146240234375","17.146240234375","17.146240234375"
"6139904","1499","1499","1499","17.642822265625","17.642822265625","17.642822265625"
"6144000","1500","1500","1500","17.32861328125","17.32861328125","17.32861328125"
"6148096","1501","1501","1501","17.815185546875","17.815185546875","17.815185546875"
"6152192","1502","1502","1502","18.705078125","18.705078125","18.705078125"
"6156288","1503","1503","1503","19.0234375","19.0234375","19.0234375"
"6160384","1504","1504","1504","19.008056640625","19.008056640625","19.008056640625"
"6164480","1505","1505","1505","18.819580078125","18.819580078125","18.819580078125"
"6168576","1506","1506","1506","18.5458984375","18.5458984375","18.5458984375"
"6172672","1507","1507","1507","18.18701171875","18.18701171875","18.18701171875"
"6176768","1508","1508","1508","18.160400390625","18.160400390625","18.160400390625"
"6180864","1509","1509","1509","18.744140625","18.744140625","18.744140625"
"6184960","1510","1510","1510","17.908447265625","17.908447265625","17.908447265625"
"6189056","1511","1511","1511","17.958984375","17.958984375","17.958984375"
"6193152","1512","1512","1512","18.740966796875","18.740966796875","18.740966796875"
"6197248","1513","1513","1513","18.760986328125","18.760986328125","18.760986328125"
"6201344","1514","1514","1514","18.503173828125","18.503173828125","18.503173828125"
"6205440","1515","1515","1515","17.820556640625","17.820556640625","17.820556640625"
"6209536","1516","1516","1516","17.6337890625","17.6337890625","17.6337890625"
"6213632","1517","1517","1517","17.77099609375","17.77099609375","17.77099609375"
"6217728","1518","1518","1518","17.5498046875","17.5498046875","17.5498046875"
"6221824","1519","1519","1519","16.948486328125","16.948486328125","16.948486328125"
"6225920","1520","1520","1520","16.521240234375","16.521240234375","16.521240234375"
"6230016","1521","1521","1521","16.45947265625","16.45947265625","16.45947265625"
"6234112","1522","1522","1522","17.304443359375","17.304443359375","17.304443359375"
"6238208","1523","1523","1523","17.24609375","17.24609375","17.24609375"
"6242304","1524","1524","1524","17.791259765625","17.791259765625","17.791259765625"
"6246400","1525","1525","1525","17.149658203125","17.149658203125","17.149658203125"
"6250496","1526","1526","1526","17.218505859375","17.218505859375","17.218505859375"
"6254592","1527","1527","1527","17.051025390625","17.051025390625","17.051025390625"
"6258688","1528","1528","1528","17.445556640625","17.445556640625","17.445556640625"
"6262784","1529","1529","1529","17.527587890625","17.527587890625","17.527587890625"
"6266880","1530","1530","1530","17.703125","17.703125","17.703125"
"6270976","1531","1531","1531","18.039306640625","18.039306640625","18.039306640625"
"6275072","1532","1532","1532","18.658203125","18.658203125","18.658203125"
"6279168","1533","1533","1533","17.7353515625","17.7353515625","17.7353515625"
"6283264","1534","1534","1534","17.356689453125","17.356689453125","17.356689453125"
"6287360","1535","1535","1535","17.786865234375","17.786865234375","17.786865234375"
"6291456","1536","1536","1536","17.6103515625","17.6103515625","17.6103515625"
"6295552","1537","1537","1537","17.5283203125","17.5283203125","17.5283203125"
"6299648","1538","1538","1538","16.91943359375","16.91943359375","16.91943359375"
"6303744","1539","1539","1539","17.440185546875","17.440185546875","17.440185546875"
"6307840","1540","1540","1540","17.826171875","17.826171875","17.826171875"
"6311936","1541","1541","1541","17.458984375","17.458984375","17.458984375"
"6316032","1542","1542","1542","16.855712890625","16.855712890625","16.855712890625"
"6320128","1543","1543","1543","17.1669921875","17.1669921875","17.1669921875"
"6324224","1544","1544","1544","17.001953125","17.001953125","17.001953125"
"6328320","1545","1545","1545","17.4482421875","17.4482421875","17.4482421875"
"6332416","1546","1546","1546","18.208251953125","18.208251953125","18.208251953125"
"6336512","1547","1547","1547","18.289306640625","18.289306640625","18.289306640625"
"6340608","1548","1548","1548","18.9384765625","18.9384765625","18.9384765625"
"6344704","1549","1549","1549","19.00048828125","19.00048828125","19.00048828125"
"6348800","1550","1550","1550","18.576171875","18.576171875","18.576171875"
"6352896","1551","1551","1551","18.30224609375","18.30224609375","18.30224609375"
"6356992","1552","1552","1552","18.1484375","18.1484375","18.1484375"
"6361088","1553","1553","1553","18.158935546875","18.158935546875","18.158935546875"
"6365184","1554","1554","1554","18.29248046875","18.29248046875","18.29248046875"
"6369280","1555","1555","1555","18.1826171875","18.1826171875","18.1826171875"
"6373376","1556","1556","1556","17.7705078125","17.7705078125","17.7705078125"
"6377472","1557","1557","1557","17.89501953125","17.89501953125","17.89501953125"
"6381568","1558","1558","1558","17.8974609375","17.8974609375","17.8974609375"
"6385664","1559","1559","1559","17.665283203125","17.665283203125","17.665283203125"
"6389760","1560","1560","1560","17.5673828125","17.5673828125","17.5673828125"
