"env_step","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - _step","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - _step__MIN","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - _step__MAX","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - returned_episode_returns","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - returned_episode_returns__MIN","Breakout-MinAtar_Transfer_From_SpaceInvaders-MinAtar - returned_episode_returns__MAX"
"958464","234","234","234","1.839111328125","1.839111328125","1.839111328125"
"962560","235","235","235","1.663330078125","1.663330078125","1.663330078125"
"966656","236","236","236","1.750244140625","1.750244140625","1.750244140625"
"970752","237","237","237","1.744873046875","1.744873046875","1.744873046875"
"974848","238","238","238","1.932373046875","1.932373046875","1.932373046875"
"978944","239","239","239","1.603759765625","1.603759765625","1.603759765625"
"983040","240","240","240","1.57958984375","1.57958984375","1.57958984375"
"987136","241","241","241","1.704345703125","1.704345703125","1.704345703125"
"991232","242","242","242","1.7275390625","1.7275390625","1.7275390625"
"995328","243","243","243","1.86181640625","1.86181640625","1.86181640625"
"999424","244","244","244","1.89990234375","1.89990234375","1.89990234375"
"1003520","245","245","245","2.011474609375","2.011474609375","2.011474609375"
"1007616","246","246","246","1.940185546875","1.940185546875","1.940185546875"
"1011712","247","247","247","1.888671875","1.888671875","1.888671875"
"1015808","248","248","248","1.80224609375","1.80224609375","1.80224609375"
"1019904","249","249","249","2.041748046875","2.041748046875","2.041748046875"
"1024000","250","250","250","1.7626953125","1.7626953125","1.7626953125"
"1028096","251","251","251","1.93017578125","1.93017578125","1.93017578125"
"1032192","252","252","252","1.806884765625","1.806884765625","1.806884765625"
"1036288","253","253","253","1.6162109375","1.6162109375","1.6162109375"
"1040384","254","254","254","1.790283203125","1.790283203125","1.790283203125"
"1044480","255","255","255","1.51953125","1.51953125","1.51953125"
"1048576","256","256","256","1.69189453125","1.69189453125","1.69189453125"
"1052672","257","257","257","1.837158203125","1.837158203125","1.837158203125"
"1056768","258","258","258","1.875732421875","1.875732421875","1.875732421875"
"1060864","259","259","259","1.842041015625","1.842041015625","1.842041015625"
"1064960","260","260","260","2.23681640625","2.23681640625","2.23681640625"
"1069056","261","261","261","2.23193359375","2.23193359375","2.23193359375"
"1073152","262","262","262","1.841064453125","1.841064453125","1.841064453125"
"1077248","263","263","263","1.940673828125","1.940673828125","1.940673828125"
"1081344","264","264","264","1.788330078125","1.788330078125","1.788330078125"
"1085440","265","265","265","2.041015625","2.041015625","2.041015625"
"1089536","266","266","266","2.28125","2.28125","2.28125"
"1093632","267","267","267","2.1396484375","2.1396484375","2.1396484375"
"1097728","268","268","268","2.232666015625","2.232666015625","2.232666015625"
"1101824","269","269","269","2.186279296875","2.186279296875","2.186279296875"
"1105920","270","270","270","2.135986328125","2.135986328125","2.135986328125"
"1110016","271","271","271","2.106201171875","2.106201171875","2.106201171875"
"1114112","272","272","272","2.24072265625","2.24072265625","2.24072265625"
"1118208","273","273","273","2.210205078125","2.210205078125","2.210205078125"
"1122304","274","274","274","2.119384765625","2.119384765625","2.119384765625"
"1126400","275","275","275","1.907470703125","1.907470703125","1.907470703125"
"1130496","276","276","276","2.17724609375","2.17724609375","2.17724609375"
"1134592","277","277","277","2.072265625","2.072265625","2.072265625"
"1138688","278","278","278","1.785888671875","1.785888671875","1.785888671875"
"1142784","279","279","279","2.034912109375","2.034912109375","2.034912109375"
"1146880","280","280","280","2.357666015625","2.357666015625","2.357666015625"
"1150976","281","281","281","2.50830078125","2.50830078125","2.50830078125"
"1155072","282","282","282","2.31494140625","2.31494140625","2.31494140625"
"1159168","283","283","283","2.536865234375","2.536865234375","2.536865234375"
"1163264","284","284","284","2.73486328125","2.73486328125","2.73486328125"
"1167360","285","285","285","2.509033203125","2.509033203125","2.509033203125"
"1171456","286","286","286","2.423828125","2.423828125","2.423828125"
"1175552","287","287","287","2.4814453125","2.4814453125","2.4814453125"
"1179648","288","288","288","2.558837890625","2.558837890625","2.558837890625"
"1183744","289","289","289","2.7353515625","2.7353515625","2.7353515625"
"1187840","290","290","290","2.3212890625","2.3212890625","2.3212890625"
"1191936","291","291","291","2.545654296875","2.545654296875","2.545654296875"
"1196032","292","292","292","2.49462890625","2.49462890625","2.49462890625"
"1200128","293","293","293","2.6513671875","2.6513671875","2.6513671875"
"1204224","294","294","294","2.494384765625","2.494384765625","2.494384765625"
"1208320","295","295","295","2.28515625","2.28515625","2.28515625"
"1212416","296","296","296","2.25048828125","2.25048828125","2.25048828125"
"1216512","297","297","297","2.18359375","2.18359375","2.18359375"
"1220608","298","298","298","2.21044921875","2.21044921875","2.21044921875"
"1224704","299","299","299","2.501953125","2.501953125","2.501953125"
"1228800","300","300","300","2.348876953125","2.348876953125","2.348876953125"
"1232896","301","301","301","2.39111328125","2.39111328125","2.39111328125"
"1236992","302","302","302","2.67919921875","2.67919921875","2.67919921875"
"1241088","303","303","303","2.6962890625","2.6962890625","2.6962890625"
"1245184","304","304","304","2.2158203125","2.2158203125","2.2158203125"
"1249280","305","305","305","2.443603515625","2.443603515625","2.443603515625"
"1253376","306","306","306","2.802734375","2.802734375","2.802734375"
"1257472","307","307","307","2.88671875","2.88671875","2.88671875"
"1261568","308","308","308","2.804443359375","2.804443359375","2.804443359375"
"1265664","309","309","309","2.818603515625","2.818603515625","2.818603515625"
"1269760","310","310","310","2.723876953125","2.723876953125","2.723876953125"
"1273856","311","311","311","2.685546875","2.685546875","2.685546875"
"1277952","312","312","312","2.5615234375","2.5615234375","2.5615234375"
"1282048","313","313","313","2.6826171875","2.6826171875","2.6826171875"
"1286144","314","314","314","2.814208984375","2.814208984375","2.814208984375"
"1290240","315","315","315","2.341796875","2.341796875","2.341796875"
"1294336","316","316","316","2.595703125","2.595703125","2.595703125"
"1298432","317","317","317","2.824951171875","2.824951171875","2.824951171875"
"1302528","318","318","318","2.965576171875","2.965576171875","2.965576171875"
"1306624","319","319","319","2.906982421875","2.906982421875","2.906982421875"
"1310720","320","320","320","2.83984375","2.83984375","2.83984375"
"1314816","321","321","321","2.946533203125","2.946533203125","2.946533203125"
"1318912","322","322","322","2.95947265625","2.95947265625","2.95947265625"
"1323008","323","323","323","3.0791015625","3.0791015625","3.0791015625"
"1327104","324","324","324","3.28466796875","3.28466796875","3.28466796875"
"1331200","325","325","325","3.02099609375","3.02099609375","3.02099609375"
"1335296","326","326","326","3.09228515625","3.09228515625","3.09228515625"
"1339392","327","327","327","3.29931640625","3.29931640625","3.29931640625"
"1343488","328","328","328","3.378173828125","3.378173828125","3.378173828125"
"1347584","329","329","329","3.181884765625","3.181884765625","3.181884765625"
"1351680","330","330","330","3.08544921875","3.08544921875","3.08544921875"
"1355776","331","331","331","2.86474609375","2.86474609375","2.86474609375"
"1359872","332","332","332","2.6796875","2.6796875","2.6796875"
"1363968","333","333","333","3.216064453125","3.216064453125","3.216064453125"
"1368064","334","334","334","3.364501953125","3.364501953125","3.364501953125"
"1372160","335","335","335","3.086669921875","3.086669921875","3.086669921875"
"1376256","336","336","336","3.004150390625","3.004150390625","3.004150390625"
"1380352","337","337","337","3.095458984375","3.095458984375","3.095458984375"
"1384448","338","338","338","3.1015625","3.1015625","3.1015625"
"1388544","339","339","339","2.86083984375","2.86083984375","2.86083984375"
"1392640","340","340","340","2.80615234375","2.80615234375","2.80615234375"
"1396736","341","341","341","3.14453125","3.14453125","3.14453125"
"1400832","342","342","342","3.38671875","3.38671875","3.38671875"
"1404928","343","343","343","3.309814453125","3.309814453125","3.309814453125"
"1409024","344","344","344","3.4013671875","3.4013671875","3.4013671875"
"1413120","345","345","345","3.44580078125","3.44580078125","3.44580078125"
"1417216","346","346","346","3.188232421875","3.188232421875","3.188232421875"
"1421312","347","347","347","3.0048828125","3.0048828125","3.0048828125"
"1425408","348","348","348","3.22314453125","3.22314453125","3.22314453125"
"1429504","349","349","349","3.639892578125","3.639892578125","3.639892578125"
"1433600","350","350","350","3.864990234375","3.864990234375","3.864990234375"
"1437696","351","351","351","3.689697265625","3.689697265625","3.689697265625"
"1441792","352","352","352","3.39453125","3.39453125","3.39453125"
"1445888","353","353","353","3.490966796875","3.490966796875","3.490966796875"
"1449984","354","354","354","3.423095703125","3.423095703125","3.423095703125"
"1454080","355","355","355","3.60107421875","3.60107421875","3.60107421875"
"1458176","356","356","356","3.6357421875","3.6357421875","3.6357421875"
"1462272","357","357","357","3.358154296875","3.358154296875","3.358154296875"
"1466368","358","358","358","3.262939453125","3.262939453125","3.262939453125"
"1470464","359","359","359","3.34326171875","3.34326171875","3.34326171875"
"1474560","360","360","360","3.027099609375","3.027099609375","3.027099609375"
"1478656","361","361","361","3.165771484375","3.165771484375","3.165771484375"
"1482752","362","362","362","3.642578125","3.642578125","3.642578125"
"1486848","363","363","363","4.17236328125","4.17236328125","4.17236328125"
"1490944","364","364","364","4.150390625","4.150390625","4.150390625"
"1495040","365","365","365","3.768798828125","3.768798828125","3.768798828125"
"1499136","366","366","366","3.60546875","3.60546875","3.60546875"
"1503232","367","367","367","3.557861328125","3.557861328125","3.557861328125"
"1507328","368","368","368","3.46875","3.46875","3.46875"
"1511424","369","369","369","3.68994140625","3.68994140625","3.68994140625"
"1515520","370","370","370","3.885986328125","3.885986328125","3.885986328125"
"1519616","371","371","371","3.88134765625","3.88134765625","3.88134765625"
"1523712","372","372","372","3.856201171875","3.856201171875","3.856201171875"
"1527808","373","373","373","4","4","4"
"1531904","374","374","374","3.7490234375","3.7490234375","3.7490234375"
"1536000","375","375","375","3.4912109375","3.4912109375","3.4912109375"
"1540096","376","376","376","3.6572265625","3.6572265625","3.6572265625"
"1544192","377","377","377","4.075439453125","4.075439453125","4.075439453125"
"1548288","378","378","378","3.981689453125","3.981689453125","3.981689453125"
"1552384","379","379","379","3.939697265625","3.939697265625","3.939697265625"
"1556480","380","380","380","4.2197265625","4.2197265625","4.2197265625"
"1560576","381","381","381","4.507080078125","4.507080078125","4.507080078125"
"1564672","382","382","382","4.56201171875","4.56201171875","4.56201171875"
"1568768","383","383","383","4.400634765625","4.400634765625","4.400634765625"
"1572864","384","384","384","4.030517578125","4.030517578125","4.030517578125"
"1576960","385","385","385","3.63720703125","3.63720703125","3.63720703125"
"1581056","386","386","386","3.7080078125","3.7080078125","3.7080078125"
"1585152","387","387","387","4.253662109375","4.253662109375","4.253662109375"
"1589248","388","388","388","4.447021484375","4.447021484375","4.447021484375"
"1593344","389","389","389","4.158447265625","4.158447265625","4.158447265625"
"1597440","390","390","390","4.068115234375","4.068115234375","4.068115234375"
"1601536","391","391","391","4.0625","4.0625","4.0625"
"1605632","392","392","392","4.347412109375","4.347412109375","4.347412109375"
"1609728","393","393","393","4.5810546875","4.5810546875","4.5810546875"
"1613824","394","394","394","4.564453125","4.564453125","4.564453125"
"1617920","395","395","395","4.313720703125","4.313720703125","4.313720703125"
"1622016","396","396","396","4.212158203125","4.212158203125","4.212158203125"
"1626112","397","397","397","4.4384765625","4.4384765625","4.4384765625"
"1630208","398","398","398","4.400146484375","4.400146484375","4.400146484375"
"1634304","399","399","399","4.403076171875","4.403076171875","4.403076171875"
"1638400","400","400","400","4.6259765625","4.6259765625","4.6259765625"
"1642496","401","401","401","4.868896484375","4.868896484375","4.868896484375"
"1646592","402","402","402","4.5654296875","4.5654296875","4.5654296875"
"1650688","403","403","403","4.881103515625","4.881103515625","4.881103515625"
"1654784","404","404","404","5.2529296875","5.2529296875","5.2529296875"
"1658880","405","405","405","5.415771484375","5.415771484375","5.415771484375"
"1662976","406","406","406","5.0302734375","5.0302734375","5.0302734375"
"1667072","407","407","407","4.83935546875","4.83935546875","4.83935546875"
"1671168","408","408","408","4.7021484375","4.7021484375","4.7021484375"
"1675264","409","409","409","4.64404296875","4.64404296875","4.64404296875"
"1679360","410","410","410","4.689453125","4.689453125","4.689453125"
"1683456","411","411","411","4.895751953125","4.895751953125","4.895751953125"
"1687552","412","412","412","5.0966796875","5.0966796875","5.0966796875"
"1691648","413","413","413","5.2998046875","5.2998046875","5.2998046875"
"1695744","414","414","414","5.356201171875","5.356201171875","5.356201171875"
"1699840","415","415","415","5.467529296875","5.467529296875","5.467529296875"
"1703936","416","416","416","5.332763671875","5.332763671875","5.332763671875"
"1708032","417","417","417","5.19189453125","5.19189453125","5.19189453125"
"1712128","418","418","418","5.267822265625","5.267822265625","5.267822265625"
"1716224","419","419","419","5.345947265625","5.345947265625","5.345947265625"
"1720320","420","420","420","5.207763671875","5.207763671875","5.207763671875"
"1724416","421","421","421","5.457763671875","5.457763671875","5.457763671875"
"1728512","422","422","422","5.6025390625","5.6025390625","5.6025390625"
