"env_step","SpaceInvaders-MinAtar_Transfer_From_Asterix-MinAtar - _step","SpaceInvaders-MinAtar_Transfer_From_Asterix-MinAtar - _step__MIN","SpaceInvaders-MinAtar_Transfer_From_Asterix-MinAtar - _step__MAX","SpaceInvaders-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns","SpaceInvaders-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns__MIN","SpaceInvaders-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns__MAX"
"3633152","887","887","887","49.769287109375","49.769287109375","49.769287109375"
"3637248","888","888","888","51.98291015625","51.98291015625","51.98291015625"
"3641344","889","889","889","52.14453125","52.14453125","52.14453125"
"3645440","890","890","890","49.447509765625","49.447509765625","49.447509765625"
"3649536","891","891","891","48.156982421875","48.156982421875","48.156982421875"
"3653632","892","892","892","48.31103515625","48.31103515625","48.31103515625"
"3657728","893","893","893","47.935302734375","47.935302734375","47.935302734375"
"3661824","894","894","894","48.2021484375","48.2021484375","48.2021484375"
"3665920","895","895","895","49.9560546875","49.9560546875","49.9560546875"
"3670016","896","896","896","50.37744140625","50.37744140625","50.37744140625"
"3674112","897","897","897","48.6279296875","48.6279296875","48.6279296875"
"3678208","898","898","898","49.0517578125","49.0517578125","49.0517578125"
"3682304","899","899","899","49.895263671875","49.895263671875","49.895263671875"
"3686400","900","900","900","50.880859375","50.880859375","50.880859375"
"3690496","901","901","901","52.93994140625","52.93994140625","52.93994140625"
"3694592","902","902","902","52.017822265625","52.017822265625","52.017822265625"
"3698688","903","903","903","51.331298828125","51.331298828125","51.331298828125"
"3702784","904","904","904","51.572021484375","51.572021484375","51.572021484375"
"3706880","905","905","905","52.952880859375","52.952880859375","52.952880859375"
"3710976","906","906","906","53.80029296875","53.80029296875","53.80029296875"
"3715072","907","907","907","55.04736328125","55.04736328125","55.04736328125"
"3719168","908","908","908","56.41748046875","56.41748046875","56.41748046875"
"3723264","909","909","909","57.1357421875","57.1357421875","57.1357421875"
"3727360","910","910","910","56.4697265625","56.4697265625","56.4697265625"
"3731456","911","911","911","57.0830078125","57.0830078125","57.0830078125"
"3735552","912","912","912","57.0009765625","57.0009765625","57.0009765625"
"3739648","913","913","913","56.886962890625","56.886962890625","56.886962890625"
"3743744","914","914","914","56.117919921875","56.117919921875","56.117919921875"
"3747840","915","915","915","56.6455078125","56.6455078125","56.6455078125"
"3751936","916","916","916","57.29150390625","57.29150390625","57.29150390625"
"3756032","917","917","917","60.46044921875","60.46044921875","60.46044921875"
"3760128","918","918","918","60.69970703125","60.69970703125","60.69970703125"
"3764224","919","919","919","58.075439453125","58.075439453125","58.075439453125"
"3768320","920","920","920","58.606689453125","58.606689453125","58.606689453125"
"3772416","921","921","921","58.8359375","58.8359375","58.8359375"
"3776512","922","922","922","58.656982421875","58.656982421875","58.656982421875"
"3780608","923","923","923","58.15771484375","58.15771484375","58.15771484375"
"3784704","924","924","924","55.892578125","55.892578125","55.892578125"
"3788800","925","925","925","54.399658203125","54.399658203125","54.399658203125"
"3792896","926","926","926","52.890380859375","52.890380859375","52.890380859375"
"3796992","927","927","927","52.57080078125","52.57080078125","52.57080078125"
"3801088","928","928","928","52.7451171875","52.7451171875","52.7451171875"
"3805184","929","929","929","52.756591796875","52.756591796875","52.756591796875"
"3809280","930","930","930","52.53955078125","52.53955078125","52.53955078125"
"3813376","931","931","931","51.49072265625","51.49072265625","51.49072265625"
"3817472","932","932","932","51.3525390625","51.3525390625","51.3525390625"
"3821568","933","933","933","50.263671875","50.263671875","50.263671875"
"3825664","934","934","934","51.2001953125","51.2001953125","51.2001953125"
"3829760","935","935","935","50.57373046875","50.57373046875","50.57373046875"
"3833856","936","936","936","50.728759765625","50.728759765625","50.728759765625"
"3837952","937","937","937","52.216796875","52.216796875","52.216796875"
"3842048","938","938","938","53.5068359375","53.5068359375","53.5068359375"
"3846144","939","939","939","53.038818359375","53.038818359375","53.038818359375"
"3850240","940","940","940","52.456787109375","52.456787109375","52.456787109375"
"3854336","941","941","941","52.62841796875","52.62841796875","52.62841796875"
"3858432","942","942","942","53.070068359375","53.070068359375","53.070068359375"
"3862528","943","943","943","53.4189453125","53.4189453125","53.4189453125"
"3866624","944","944","944","53.073974609375","53.073974609375","53.073974609375"
"3870720","945","945","945","50.364990234375","50.364990234375","50.364990234375"
"3874816","946","946","946","48.209228515625","48.209228515625","48.209228515625"
"3878912","947","947","947","48.18603515625","48.18603515625","48.18603515625"
"3883008","948","948","948","48.89599609375","48.89599609375","48.89599609375"
"3887104","949","949","949","48.501708984375","48.501708984375","48.501708984375"
"3891200","950","950","950","48.222412109375","48.222412109375","48.222412109375"
"3895296","951","951","951","47.913330078125","47.913330078125","47.913330078125"
"3899392","952","952","952","49.15771484375","49.15771484375","49.15771484375"
"3903488","953","953","953","51.428466796875","51.428466796875","51.428466796875"
"3907584","954","954","954","51.847412109375","51.847412109375","51.847412109375"
"3911680","955","955","955","52.002197265625","52.002197265625","52.002197265625"
"3915776","956","956","956","52.897705078125","52.897705078125","52.897705078125"
"3919872","957","957","957","53.647216796875","53.647216796875","53.647216796875"
"3923968","958","958","958","53.28515625","53.28515625","53.28515625"
"3928064","959","959","959","51.94287109375","51.94287109375","51.94287109375"
"3932160","960","960","960","49.688720703125","49.688720703125","49.688720703125"
"3936256","961","961","961","49.308837890625","49.308837890625","49.308837890625"
"3940352","962","962","962","47.8916015625","47.8916015625","47.8916015625"
"3944448","963","963","963","47.10009765625","47.10009765625","47.10009765625"
"3948544","964","964","964","47.490234375","47.490234375","47.490234375"
"3952640","965","965","965","47.788818359375","47.788818359375","47.788818359375"
"3956736","966","966","966","48.867919921875","48.867919921875","48.867919921875"
"3960832","967","967","967","49.125244140625","49.125244140625","49.125244140625"
"3964928","968","968","968","49.598876953125","49.598876953125","49.598876953125"
"3969024","969","969","969","50.317626953125","50.317626953125","50.317626953125"
"3973120","970","970","970","50.38525390625","50.38525390625","50.38525390625"
"3977216","971","971","971","51.757568359375","51.757568359375","51.757568359375"
"3981312","972","972","972","53.67138671875","53.67138671875","53.67138671875"
"3985408","973","973","973","53.081298828125","53.081298828125","53.081298828125"
"3989504","974","974","974","53.875732421875","53.875732421875","53.875732421875"
"3993600","975","975","975","53.44921875","53.44921875","53.44921875"
"3997696","976","976","976","54.659423828125","54.659423828125","54.659423828125"
"4001792","977","977","977","55.42578125","55.42578125","55.42578125"
"4005888","978","978","978","56.997314453125","56.997314453125","56.997314453125"
"4009984","979","979","979","59.78076171875","59.78076171875","59.78076171875"
"4014080","980","980","980","59.892333984375","59.892333984375","59.892333984375"
"4018176","981","981","981","61.47998046875","61.47998046875","61.47998046875"
"4022272","982","982","982","60.812255859375","60.812255859375","60.812255859375"
"4026368","983","983","983","59.9892578125","59.9892578125","59.9892578125"
"4030464","984","984","984","59.0966796875","59.0966796875","59.0966796875"
"4034560","985","985","985","55.875244140625","55.875244140625","55.875244140625"
"4038656","986","986","986","56.26025390625","56.26025390625","56.26025390625"
"4042752","987","987","987","56.22607421875","56.22607421875","56.22607421875"
"4046848","988","988","988","56.028076171875","56.028076171875","56.028076171875"
"4050944","989","989","989","54.828125","54.828125","54.828125"
"4055040","990","990","990","53.944091796875","53.944091796875","53.944091796875"
"4059136","991","991","991","54.140869140625","54.140869140625","54.140869140625"
"4063232","992","992","992","55.029541015625","55.029541015625","55.029541015625"
"4067328","993","993","993","56.703369140625","56.703369140625","56.703369140625"
"4071424","994","994","994","58.717529296875","58.717529296875","58.717529296875"
"4075520","995","995","995","59.086181640625","59.086181640625","59.086181640625"
"4079616","996","996","996","58.10400390625","58.10400390625","58.10400390625"
"4083712","997","997","997","58.253173828125","58.253173828125","58.253173828125"
"4087808","998","998","998","57.907470703125","57.907470703125","57.907470703125"
"4091904","999","999","999","57.069580078125","57.069580078125","57.069580078125"
"4096000","1000","1000","1000","54.710205078125","54.710205078125","54.710205078125"
"4100096","1001","1001","1001","54.99365234375","54.99365234375","54.99365234375"
"4104192","1002","1002","1002","55.29638671875","55.29638671875","55.29638671875"
"4108288","1003","1003","1003","55.934814453125","55.934814453125","55.934814453125"
"4112384","1004","1004","1004","55.515625","55.515625","55.515625"
"4116480","1005","1005","1005","55.569580078125","55.569580078125","55.569580078125"
"4120576","1006","1006","1006","55.29541015625","55.29541015625","55.29541015625"
"4124672","1007","1007","1007","55.372802734375","55.372802734375","55.372802734375"
"4128768","1008","1008","1008","54.707763671875","54.707763671875","54.707763671875"
"4132864","1009","1009","1009","54.629638671875","54.629638671875","54.629638671875"
"4136960","1010","1010","1010","54.822509765625","54.822509765625","54.822509765625"
"4141056","1011","1011","1011","54.28662109375","54.28662109375","54.28662109375"
"4145152","1012","1012","1012","55.019287109375","55.019287109375","55.019287109375"
"4149248","1013","1013","1013","56.300537109375","56.300537109375","56.300537109375"
"4153344","1014","1014","1014","57.447265625","57.447265625","57.447265625"
"4157440","1015","1015","1015","57.162353515625","57.162353515625","57.162353515625"
"4161536","1016","1016","1016","56.466064453125","56.466064453125","56.466064453125"
"4165632","1017","1017","1017","57.490234375","57.490234375","57.490234375"
"4169728","1018","1018","1018","57.70263671875","57.70263671875","57.70263671875"
"4173824","1019","1019","1019","57.1982421875","57.1982421875","57.1982421875"
"4177920","1020","1020","1020","56.606689453125","56.606689453125","56.606689453125"
"4182016","1021","1021","1021","56.900390625","56.900390625","56.900390625"
"4186112","1022","1022","1022","56.625732421875","56.625732421875","56.625732421875"
"4190208","1023","1023","1023","55.603271484375","55.603271484375","55.603271484375"
"4194304","1024","1024","1024","55.98828125","55.98828125","55.98828125"
"4198400","1025","1025","1025","56.079833984375","56.079833984375","56.079833984375"
"4202496","1026","1026","1026","54.972900390625","54.972900390625","54.972900390625"
"4206592","1027","1027","1027","55.674072265625","55.674072265625","55.674072265625"
"4210688","1028","1028","1028","56.056884765625","56.056884765625","56.056884765625"
"4214784","1029","1029","1029","54.423828125","54.423828125","54.423828125"
"4218880","1030","1030","1030","54.66650390625","54.66650390625","54.66650390625"
"4222976","1031","1031","1031","55.3916015625","55.3916015625","55.3916015625"
"4227072","1032","1032","1032","55.85986328125","55.85986328125","55.85986328125"
"4231168","1033","1033","1033","55.87841796875","55.87841796875","55.87841796875"
"4235264","1034","1034","1034","55.016357421875","55.016357421875","55.016357421875"
"4239360","1035","1035","1035","55.886962890625","55.886962890625","55.886962890625"
"4243456","1036","1036","1036","57.194091796875","57.194091796875","57.194091796875"
"4247552","1037","1037","1037","57.211181640625","57.211181640625","57.211181640625"
"4251648","1038","1038","1038","55.0439453125","55.0439453125","55.0439453125"
"4255744","1039","1039","1039","54.593017578125","54.593017578125","54.593017578125"
"4259840","1040","1040","1040","55.445556640625","55.445556640625","55.445556640625"
"4263936","1041","1041","1041","54.763427734375","54.763427734375","54.763427734375"
"4268032","1042","1042","1042","54.7587890625","54.7587890625","54.7587890625"
"4272128","1043","1043","1043","55.169921875","55.169921875","55.169921875"
"4276224","1044","1044","1044","55.899169921875","55.899169921875","55.899169921875"
"4280320","1045","1045","1045","55.521240234375","55.521240234375","55.521240234375"
"4284416","1046","1046","1046","55.895751953125","55.895751953125","55.895751953125"
"4288512","1047","1047","1047","56.94580078125","56.94580078125","56.94580078125"
"4292608","1048","1048","1048","55.580810546875","55.580810546875","55.580810546875"
"4296704","1049","1049","1049","56.586181640625","56.586181640625","56.586181640625"
"4300800","1050","1050","1050","58.688720703125","58.688720703125","58.688720703125"
"4304896","1051","1051","1051","59.71630859375","59.71630859375","59.71630859375"
"4308992","1052","1052","1052","60.164794921875","60.164794921875","60.164794921875"
"4313088","1053","1053","1053","60.135498046875","60.135498046875","60.135498046875"
"4317184","1054","1054","1054","59.64111328125","59.64111328125","59.64111328125"
"4321280","1055","1055","1055","58.959228515625","58.959228515625","58.959228515625"
"4325376","1056","1056","1056","57.474853515625","57.474853515625","57.474853515625"
"4329472","1057","1057","1057","56.23193359375","56.23193359375","56.23193359375"
"4333568","1058","1058","1058","56.714599609375","56.714599609375","56.714599609375"
"4337664","1059","1059","1059","57.0625","57.0625","57.0625"
"4341760","1060","1060","1060","57.740966796875","57.740966796875","57.740966796875"
"4345856","1061","1061","1061","57.47216796875","57.47216796875","57.47216796875"
"4349952","1062","1062","1062","57.584716796875","57.584716796875","57.584716796875"
"4354048","1063","1063","1063","57.3837890625","57.3837890625","57.3837890625"
"4358144","1064","1064","1064","55.830322265625","55.830322265625","55.830322265625"
"4362240","1065","1065","1065","55.738037109375","55.738037109375","55.738037109375"
"4366336","1066","1066","1066","54.511474609375","54.511474609375","54.511474609375"
"4370432","1067","1067","1067","57.03271484375","57.03271484375","57.03271484375"
"4374528","1068","1068","1068","57.63427734375","57.63427734375","57.63427734375"
"4378624","1069","1069","1069","56.682861328125","56.682861328125","56.682861328125"
"4382720","1070","1070","1070","55.265869140625","55.265869140625","55.265869140625"
"4386816","1071","1071","1071","54.7392578125","54.7392578125","54.7392578125"
"4390912","1072","1072","1072","55.85693359375","55.85693359375","55.85693359375"
"4395008","1073","1073","1073","56.370849609375","56.370849609375","56.370849609375"
"4399104","1074","1074","1074","55.4794921875","55.4794921875","55.4794921875"
"4403200","1075","1075","1075","56.4990234375","56.4990234375","56.4990234375"
"4407296","1076","1076","1076","57.548095703125","57.548095703125","57.548095703125"
"4411392","1077","1077","1077","57.54296875","57.54296875","57.54296875"
"4415488","1078","1078","1078","56.46630859375","56.46630859375","56.46630859375"
"4419584","1079","1079","1079","56.162841796875","56.162841796875","56.162841796875"
"4423680","1080","1080","1080","56.440185546875","56.440185546875","56.440185546875"
"4427776","1081","1081","1081","56.405029296875","56.405029296875","56.405029296875"
"4431872","1082","1082","1082","56.73193359375","56.73193359375","56.73193359375"
"4435968","1083","1083","1083","57.482177734375","57.482177734375","57.482177734375"
"4440064","1084","1084","1084","58.00341796875","58.00341796875","58.00341796875"
"4444160","1085","1085","1085","58.174072265625","58.174072265625","58.174072265625"
"4448256","1086","1086","1086","59.1171875","59.1171875","59.1171875"
"4452352","1087","1087","1087","59.76513671875","59.76513671875","59.76513671875"
"4456448","1088","1088","1088","60.538330078125","60.538330078125","60.538330078125"
"4460544","1089","1089","1089","61.551025390625","61.551025390625","61.551025390625"
"4464640","1090","1090","1090","60.869384765625","60.869384765625","60.869384765625"
"4468736","1091","1091","1091","61.53466796875","61.53466796875","61.53466796875"
"4472832","1092","1092","1092","62.054443359375","62.054443359375","62.054443359375"
"4476928","1093","1093","1093","63.214111328125","63.214111328125","63.214111328125"
"4481024","1094","1094","1094","62.129638671875","62.129638671875","62.129638671875"
"4485120","1095","1095","1095","62.2783203125","62.2783203125","62.2783203125"
"4489216","1096","1096","1096","64.04052734375","64.04052734375","64.04052734375"
"4493312","1097","1097","1097","64.96240234375","64.96240234375","64.96240234375"
"4497408","1098","1098","1098","63.718505859375","63.718505859375","63.718505859375"
"4501504","1099","1099","1099","62.721923828125","62.721923828125","62.721923828125"
"4505600","1100","1100","1100","63.814453125","63.814453125","63.814453125"
"4509696","1101","1101","1101","64.42919921875","64.42919921875","64.42919921875"
"4513792","1102","1102","1102","64.6904296875","64.6904296875","64.6904296875"
"4517888","1103","1103","1103","63.38818359375","63.38818359375","63.38818359375"
"4521984","1104","1104","1104","58.8515625","58.8515625","58.8515625"
"4526080","1105","1105","1105","59.60986328125","59.60986328125","59.60986328125"
"4530176","1106","1106","1106","58.065673828125","58.065673828125","58.065673828125"
"4534272","1107","1107","1107","57.107666015625","57.107666015625","57.107666015625"
"4538368","1108","1108","1108","57.0849609375","57.0849609375","57.0849609375"
"4542464","1109","1109","1109","57.371826171875","57.371826171875","57.371826171875"
"4546560","1110","1110","1110","58.11669921875","58.11669921875","58.11669921875"
"4550656","1111","1111","1111","59.009765625","59.009765625","59.009765625"
"4554752","1112","1112","1112","58.10791015625","58.10791015625","58.10791015625"
"4558848","1113","1113","1113","57.9658203125","57.9658203125","57.9658203125"
"4562944","1114","1114","1114","56.839599609375","56.839599609375","56.839599609375"
"4567040","1115","1115","1115","55.381103515625","55.381103515625","55.381103515625"
"4571136","1116","1116","1116","55.197265625","55.197265625","55.197265625"
"4575232","1117","1117","1117","55.30615234375","55.30615234375","55.30615234375"
"4579328","1118","1118","1118","54.156005859375","54.156005859375","54.156005859375"
"4583424","1119","1119","1119","54.662841796875","54.662841796875","54.662841796875"
"4587520","1120","1120","1120","54.48388671875","54.48388671875","54.48388671875"
"4591616","1121","1121","1121","55.7158203125","55.7158203125","55.7158203125"
"4595712","1122","1122","1122","56.1826171875","56.1826171875","56.1826171875"
"4599808","1123","1123","1123","55.5966796875","55.5966796875","55.5966796875"
"4603904","1124","1124","1124","56.1376953125","56.1376953125","56.1376953125"
"4608000","1125","1125","1125","56.825439453125","56.825439453125","56.825439453125"
"4612096","1126","1126","1126","58.108642578125","58.108642578125","58.108642578125"
"4616192","1127","1127","1127","60.2705078125","60.2705078125","60.2705078125"
"4620288","1128","1128","1128","61.649169921875","61.649169921875","61.649169921875"
"4624384","1129","1129","1129","62.177490234375","62.177490234375","62.177490234375"
"4628480","1130","1130","1130","61.578857421875","61.578857421875","61.578857421875"
"4632576","1131","1131","1131","62.607666015625","62.607666015625","62.607666015625"
"4636672","1132","1132","1132","65.952880859375","65.952880859375","65.952880859375"
"4640768","1133","1133","1133","64.661376953125","64.661376953125","64.661376953125"
"4644864","1134","1134","1134","62.233642578125","62.233642578125","62.233642578125"
"4648960","1135","1135","1135","61.3994140625","61.3994140625","61.3994140625"
"4653056","1136","1136","1136","59.0302734375","59.0302734375","59.0302734375"
"4657152","1137","1137","1137","58.674072265625","58.674072265625","58.674072265625"
"4661248","1138","1138","1138","58.4267578125","58.4267578125","58.4267578125"
"4665344","1139","1139","1139","59.687255859375","59.687255859375","59.687255859375"
"4669440","1140","1140","1140","58.70361328125","58.70361328125","58.70361328125"
"4673536","1141","1141","1141","57.140869140625","57.140869140625","57.140869140625"
"4677632","1142","1142","1142","57.171875","57.171875","57.171875"
"4681728","1143","1143","1143","57.391357421875","57.391357421875","57.391357421875"
"4685824","1144","1144","1144","57.1484375","57.1484375","57.1484375"
"4689920","1145","1145","1145","59.55517578125","59.55517578125","59.55517578125"
"4694016","1146","1146","1146","61.396728515625","61.396728515625","61.396728515625"
"4698112","1147","1147","1147","64.083740234375","64.083740234375","64.083740234375"
"4702208","1148","1148","1148","65.236572265625","65.236572265625","65.236572265625"
"4706304","1149","1149","1149","64.929443359375","64.929443359375","64.929443359375"
"4710400","1150","1150","1150","64.042724609375","64.042724609375","64.042724609375"
"4714496","1151","1151","1151","62.272705078125","62.272705078125","62.272705078125"
"4718592","1152","1152","1152","63.028564453125","63.028564453125","63.028564453125"
"4722688","1153","1153","1153","64.3193359375","64.3193359375","64.3193359375"
"4726784","1154","1154","1154","64.972900390625","64.972900390625","64.972900390625"
"4730880","1155","1155","1155","66.34423828125","66.34423828125","66.34423828125"
"4734976","1156","1156","1156","67.181884765625","67.181884765625","67.181884765625"
"4739072","1157","1157","1157","68.975830078125","68.975830078125","68.975830078125"
"4743168","1158","1158","1158","68.654296875","68.654296875","68.654296875"
"4747264","1159","1159","1159","69.330322265625","69.330322265625","69.330322265625"
"4751360","1160","1160","1160","69.8896484375","69.8896484375","69.8896484375"
"4755456","1161","1161","1161","69.7216796875","69.7216796875","69.7216796875"
"4759552","1162","1162","1162","68.73828125","68.73828125","68.73828125"
"4763648","1163","1163","1163","64.65478515625","64.65478515625","64.65478515625"
"4767744","1164","1164","1164","62.691650390625","62.691650390625","62.691650390625"
"4771840","1165","1165","1165","61.26318359375","61.26318359375","61.26318359375"
"4775936","1166","1166","1166","61.48681640625","61.48681640625","61.48681640625"
"4780032","1167","1167","1167","61.427490234375","61.427490234375","61.427490234375"
"4784128","1168","1168","1168","62.15087890625","62.15087890625","62.15087890625"
"4788224","1169","1169","1169","61.57080078125","61.57080078125","61.57080078125"
"4792320","1170","1170","1170","61.701904296875","61.701904296875","61.701904296875"
"4796416","1171","1171","1171","63.25732421875","63.25732421875","63.25732421875"
"4800512","1172","1172","1172","62.88232421875","62.88232421875","62.88232421875"
"4804608","1173","1173","1173","63.463134765625","63.463134765625","63.463134765625"
"4808704","1174","1174","1174","63.880859375","63.880859375","63.880859375"
"4812800","1175","1175","1175","63.500244140625","63.500244140625","63.500244140625"
"4816896","1176","1176","1176","63.6337890625","63.6337890625","63.6337890625"
"4820992","1177","1177","1177","63.58154296875","63.58154296875","63.58154296875"
"4825088","1178","1178","1178","64.11328125","64.11328125","64.11328125"
"4829184","1179","1179","1179","62.16162109375","62.16162109375","62.16162109375"
"4833280","1180","1180","1180","62.62548828125","62.62548828125","62.62548828125"
"4837376","1181","1181","1181","63.5517578125","63.5517578125","63.5517578125"
"4841472","1182","1182","1182","63.656005859375","63.656005859375","63.656005859375"
"4845568","1183","1183","1183","63.943115234375","63.943115234375","63.943115234375"
"4849664","1184","1184","1184","62.82763671875","62.82763671875","62.82763671875"
"4853760","1185","1185","1185","62.24169921875","62.24169921875","62.24169921875"
"4857856","1186","1186","1186","61.7685546875","61.7685546875","61.7685546875"
"4861952","1187","1187","1187","60.039794921875","60.039794921875","60.039794921875"
"4866048","1188","1188","1188","59.352783203125","59.352783203125","59.352783203125"
"4870144","1189","1189","1189","58.950439453125","58.950439453125","58.950439453125"
"4874240","1190","1190","1190","58.326904296875","58.326904296875","58.326904296875"
"4878336","1191","1191","1191","58.689697265625","58.689697265625","58.689697265625"
"4882432","1192","1192","1192","58.4306640625","58.4306640625","58.4306640625"
"4886528","1193","1193","1193","58.57958984375","58.57958984375","58.57958984375"
"4890624","1194","1194","1194","60.121337890625","60.121337890625","60.121337890625"
"4894720","1195","1195","1195","60.657958984375","60.657958984375","60.657958984375"
"4898816","1196","1196","1196","61.4423828125","61.4423828125","61.4423828125"
"4902912","1197","1197","1197","61.85693359375","61.85693359375","61.85693359375"
"4907008","1198","1198","1198","64.28466796875","64.28466796875","64.28466796875"
"4911104","1199","1199","1199","66.47314453125","66.47314453125","66.47314453125"
"4915200","1200","1200","1200","66.20068359375","66.20068359375","66.20068359375"
"4919296","1201","1201","1201","66.137451171875","66.137451171875","66.137451171875"
"4923392","1202","1202","1202","65.95947265625","65.95947265625","65.95947265625"
"4927488","1203","1203","1203","66.27490234375","66.27490234375","66.27490234375"
"4931584","1204","1204","1204","66.1845703125","66.1845703125","66.1845703125"
"4935680","1205","1205","1205","66.17333984375","66.17333984375","66.17333984375"
"4939776","1206","1206","1206","65.186279296875","65.186279296875","65.186279296875"
"4943872","1207","1207","1207","64.7998046875","64.7998046875","64.7998046875"
"4947968","1208","1208","1208","65.032470703125","65.032470703125","65.032470703125"
"4952064","1209","1209","1209","63.503173828125","63.503173828125","63.503173828125"
"4956160","1210","1210","1210","62.798583984375","62.798583984375","62.798583984375"
"4960256","1211","1211","1211","65.25","65.25","65.25"
"4964352","1212","1212","1212","64.413818359375","64.413818359375","64.413818359375"
"4968448","1213","1213","1213","62.29931640625","62.29931640625","62.29931640625"
"4972544","1214","1214","1214","61.192138671875","61.192138671875","61.192138671875"
"4976640","1215","1215","1215","61.35693359375","61.35693359375","61.35693359375"
"4980736","1216","1216","1216","60.374755859375","60.374755859375","60.374755859375"
"4984832","1217","1217","1217","59.712158203125","59.712158203125","59.712158203125"
"4988928","1218","1218","1218","57.851806640625","57.851806640625","57.851806640625"
"4993024","1219","1219","1219","58.254150390625","58.254150390625","58.254150390625"
"4997120","1220","1220","1220","58.182861328125","58.182861328125","58.182861328125"
"5001216","1221","1221","1221","55.6123046875","55.6123046875","55.6123046875"
"5005312","1222","1222","1222","53.76708984375","53.76708984375","53.76708984375"
"5009408","1223","1223","1223","52.434326171875","52.434326171875","52.434326171875"
"5013504","1224","1224","1224","52.322509765625","52.322509765625","52.322509765625"
"5017600","1225","1225","1225","52.844482421875","52.844482421875","52.844482421875"
"5021696","1226","1226","1226","53.27978515625","53.27978515625","53.27978515625"
"5025792","1227","1227","1227","53.519775390625","53.519775390625","53.519775390625"
"5029888","1228","1228","1228","54.18359375","54.18359375","54.18359375"
"5033984","1229","1229","1229","53.710205078125","53.710205078125","53.710205078125"
"5038080","1230","1230","1230","53.99365234375","53.99365234375","53.99365234375"
"5042176","1231","1231","1231","53.81884765625","53.81884765625","53.81884765625"
"5046272","1232","1232","1232","54.62548828125","54.62548828125","54.62548828125"
"5050368","1233","1233","1233","53.986083984375","53.986083984375","53.986083984375"
"5054464","1234","1234","1234","55.105712890625","55.105712890625","55.105712890625"
"5058560","1235","1235","1235","55.791015625","55.791015625","55.791015625"
"5062656","1236","1236","1236","56.719482421875","56.719482421875","56.719482421875"
"5066752","1237","1237","1237","57.647705078125","57.647705078125","57.647705078125"
"5070848","1238","1238","1238","56.338134765625","56.338134765625","56.338134765625"
"5074944","1239","1239","1239","55.498779296875","55.498779296875","55.498779296875"
"5079040","1240","1240","1240","57.149169921875","57.149169921875","57.149169921875"
"5083136","1241","1241","1241","58.537841796875","58.537841796875","58.537841796875"
"5087232","1242","1242","1242","60.135986328125","60.135986328125","60.135986328125"
"5091328","1243","1243","1243","61.457275390625","61.457275390625","61.457275390625"
"5095424","1244","1244","1244","63.03564453125","63.03564453125","63.03564453125"
"5099520","1245","1245","1245","63.882080078125","63.882080078125","63.882080078125"
"5103616","1246","1246","1246","63.17724609375","63.17724609375","63.17724609375"
"5107712","1247","1247","1247","63.644775390625","63.644775390625","63.644775390625"
"5111808","1248","1248","1248","63.728271484375","63.728271484375","63.728271484375"
"5115904","1249","1249","1249","63.701171875","63.701171875","63.701171875"
"5120000","1250","1250","1250","64.07080078125","64.07080078125","64.07080078125"
"5124096","1251","1251","1251","63.919677734375","63.919677734375","63.919677734375"
"5128192","1252","1252","1252","63.774169921875","63.774169921875","63.774169921875"
"5132288","1253","1253","1253","62.12158203125","62.12158203125","62.12158203125"
"5136384","1254","1254","1254","63.56787109375","63.56787109375","63.56787109375"
"5140480","1255","1255","1255","64.965087890625","64.965087890625","64.965087890625"
"5144576","1256","1256","1256","64.79833984375","64.79833984375","64.79833984375"
"5148672","1257","1257","1257","64.152099609375","64.152099609375","64.152099609375"
"5152768","1258","1258","1258","64.73486328125","64.73486328125","64.73486328125"
"5156864","1259","1259","1259","66.2705078125","66.2705078125","66.2705078125"
"5160960","1260","1260","1260","67.71728515625","67.71728515625","67.71728515625"
"5165056","1261","1261","1261","68.949462890625","68.949462890625","68.949462890625"
"5169152","1262","1262","1262","69.020263671875","69.020263671875","69.020263671875"
"5173248","1263","1263","1263","69.009033203125","69.009033203125","69.009033203125"
"5177344","1264","1264","1264","70.13720703125","70.13720703125","70.13720703125"
"5181440","1265","1265","1265","68.80712890625","68.80712890625","68.80712890625"
"5185536","1266","1266","1266","67.14111328125","67.14111328125","67.14111328125"
"5189632","1267","1267","1267","66.129150390625","66.129150390625","66.129150390625"
"5193728","1268","1268","1268","66.330810546875","66.330810546875","66.330810546875"
"5197824","1269","1269","1269","68.3046875","68.3046875","68.3046875"
"5201920","1270","1270","1270","68.115234375","68.115234375","68.115234375"
"5206016","1271","1271","1271","68.409423828125","68.409423828125","68.409423828125"
"5210112","1272","1272","1272","68.880859375","68.880859375","68.880859375"
"5214208","1273","1273","1273","69.7587890625","69.7587890625","69.7587890625"
"5218304","1274","1274","1274","69.850341796875","69.850341796875","69.850341796875"
"5222400","1275","1275","1275","67.906005859375","67.906005859375","67.906005859375"
"5226496","1276","1276","1276","66.283203125","66.283203125","66.283203125"
"5230592","1277","1277","1277","66.38720703125","66.38720703125","66.38720703125"
"5234688","1278","1278","1278","65.688720703125","65.688720703125","65.688720703125"
"5238784","1279","1279","1279","63.68115234375","63.68115234375","63.68115234375"
"5242880","1280","1280","1280","63.417724609375","63.417724609375","63.417724609375"
