"env_step","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - _step","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - _step__MIN","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - _step__MAX","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - test_returned_episode_returns","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - test_returned_episode_returns__MIN","Asterix-MinAtar_Transfer_From_Freeway-MinAtar - test_returned_episode_returns__MAX"
"12111872","2957","2957","2957","69.5999984741211","69.5999984741211","69.5999984741211"
"12115968","2958","2958","2958","69.5999984741211","69.5999984741211","69.5999984741211"
"12120064","2959","2959","2959","69.5999984741211","69.5999984741211","69.5999984741211"
"12124160","2960","2960","2960","69.5999984741211","69.5999984741211","69.5999984741211"
"12128256","2961","2961","2961","69.5999984741211","69.5999984741211","69.5999984741211"
"12132352","2962","2962","2962","69.5999984741211","69.5999984741211","69.5999984741211"
"12136448","2963","2963","2963","69.5999984741211","69.5999984741211","69.5999984741211"
"12140544","2964","2964","2964","69.5999984741211","69.5999984741211","69.5999984741211"
"12144640","2965","2965","2965","69.5999984741211","69.5999984741211","69.5999984741211"
"12148736","2966","2966","2966","69.5999984741211","69.5999984741211","69.5999984741211"
"12152832","2967","2967","2967","69.5999984741211","69.5999984741211","69.5999984741211"
"12156928","2968","2968","2968","69.5999984741211","69.5999984741211","69.5999984741211"
"12161024","2969","2969","2969","69.5999984741211","69.5999984741211","69.5999984741211"
"12165120","2970","2970","2970","69.5999984741211","69.5999984741211","69.5999984741211"
"12169216","2971","2971","2971","69.5999984741211","69.5999984741211","69.5999984741211"
"12173312","2972","2972","2972","69.5999984741211","69.5999984741211","69.5999984741211"
"12177408","2973","2973","2973","69.5999984741211","69.5999984741211","69.5999984741211"
"12181504","2974","2974","2974","69.5999984741211","69.5999984741211","69.5999984741211"
"12185600","2975","2975","2975","69.5999984741211","69.5999984741211","69.5999984741211"
"12189696","2976","2976","2976","69.5999984741211","69.5999984741211","69.5999984741211"
"12193792","2977","2977","2977","69.5999984741211","69.5999984741211","69.5999984741211"
"12197888","2978","2978","2978","69.5999984741211","69.5999984741211","69.5999984741211"
"12201984","2979","2979","2979","69.5999984741211","69.5999984741211","69.5999984741211"
"12206080","2980","2980","2980","69.5999984741211","69.5999984741211","69.5999984741211"
"12210176","2981","2981","2981","69.5999984741211","69.5999984741211","69.5999984741211"
"12214272","2982","2982","2982","69.5999984741211","69.5999984741211","69.5999984741211"
"12218368","2983","2983","2983","69.5999984741211","69.5999984741211","69.5999984741211"
"12222464","2984","2984","2984","69.5999984741211","69.5999984741211","69.5999984741211"
"12226560","2985","2985","2985","69.5999984741211","69.5999984741211","69.5999984741211"
"12230656","2986","2986","2986","69.5999984741211","69.5999984741211","69.5999984741211"
"12234752","2987","2987","2987","69.5999984741211","69.5999984741211","69.5999984741211"
"12238848","2988","2988","2988","69.5999984741211","69.5999984741211","69.5999984741211"
"12242944","2989","2989","2989","69.5999984741211","69.5999984741211","69.5999984741211"
"12247040","2990","2990","2990","69.5999984741211","69.5999984741211","69.5999984741211"
"12251136","2991","2991","2991","69.5999984741211","69.5999984741211","69.5999984741211"
"12255232","2992","2992","2992","69.5999984741211","69.5999984741211","69.5999984741211"
"12259328","2993","2993","2993","69.5999984741211","69.5999984741211","69.5999984741211"
"12263424","2994","2994","2994","69.5999984741211","69.5999984741211","69.5999984741211"
"12267520","2995","2995","2995","69.5999984741211","69.5999984741211","69.5999984741211"
"12271616","2996","2996","2996","69.5999984741211","69.5999984741211","69.5999984741211"
"12275712","2997","2997","2997","69.5999984741211","69.5999984741211","69.5999984741211"
"12279808","2998","2998","2998","69.5999984741211","69.5999984741211","69.5999984741211"
"12283904","2999","2999","2999","69.5999984741211","69.5999984741211","69.5999984741211"
"12288000","3000","3000","3000","69.5999984741211","69.5999984741211","69.5999984741211"
"12292096","3001","3001","3001","69.5999984741211","69.5999984741211","69.5999984741211"
"12296192","3002","3002","3002","69.5999984741211","69.5999984741211","69.5999984741211"
"12300288","3003","3003","3003","69.5999984741211","69.5999984741211","69.5999984741211"
"12304384","3004","3004","3004","69.5999984741211","69.5999984741211","69.5999984741211"
"12308480","3005","3005","3005","69.5999984741211","69.5999984741211","69.5999984741211"
"12312576","3006","3006","3006","69.5999984741211","69.5999984741211","69.5999984741211"
"12316672","3007","3007","3007","69.5999984741211","69.5999984741211","69.5999984741211"
"12320768","3008","3008","3008","69.5999984741211","69.5999984741211","69.5999984741211"
"12324864","3009","3009","3009","69.5999984741211","69.5999984741211","69.5999984741211"
"12328960","3010","3010","3010","69.5999984741211","69.5999984741211","69.5999984741211"
"12333056","3011","3011","3011","69.5999984741211","69.5999984741211","69.5999984741211"
"12337152","3012","3012","3012","69.5999984741211","69.5999984741211","69.5999984741211"
"12341248","3013","3013","3013","69.5999984741211","69.5999984741211","69.5999984741211"
"12345344","3014","3014","3014","69.5999984741211","69.5999984741211","69.5999984741211"
"12349440","3015","3015","3015","69.5999984741211","69.5999984741211","69.5999984741211"
"12353536","3016","3016","3016","69.5999984741211","69.5999984741211","69.5999984741211"
"12357632","3017","3017","3017","69.5999984741211","69.5999984741211","69.5999984741211"
"12361728","3018","3018","3018","69.5999984741211","69.5999984741211","69.5999984741211"
"12365824","3019","3019","3019","69.5999984741211","69.5999984741211","69.5999984741211"
"12369920","3020","3020","3020","69.5999984741211","69.5999984741211","69.5999984741211"
"12374016","3021","3021","3021","69.5999984741211","69.5999984741211","69.5999984741211"
"12378112","3022","3022","3022","69.5999984741211","69.5999984741211","69.5999984741211"
"12382208","3023","3023","3023","69.5999984741211","69.5999984741211","69.5999984741211"
"12386304","3024","3024","3024","69.5999984741211","69.5999984741211","69.5999984741211"
"12390400","3025","3025","3025","69.5999984741211","69.5999984741211","69.5999984741211"
"12394496","3026","3026","3026","69.5999984741211","69.5999984741211","69.5999984741211"
"12398592","3027","3027","3027","69.5999984741211","69.5999984741211","69.5999984741211"
"12402688","3028","3028","3028","69.5999984741211","69.5999984741211","69.5999984741211"
"12406784","3029","3029","3029","69.5999984741211","69.5999984741211","69.5999984741211"
"12410880","3030","3030","3030","69.5999984741211","69.5999984741211","69.5999984741211"
"12414976","3031","3031","3031","69.5999984741211","69.5999984741211","69.5999984741211"
"12419072","3032","3032","3032","69.5999984741211","69.5999984741211","69.5999984741211"
"12423168","3033","3033","3033","69.5999984741211","69.5999984741211","69.5999984741211"
"12427264","3034","3034","3034","69.5999984741211","69.5999984741211","69.5999984741211"
"12431360","3035","3035","3035","69.5999984741211","69.5999984741211","69.5999984741211"
"12435456","3036","3036","3036","69.5999984741211","69.5999984741211","69.5999984741211"
"12439552","3037","3037","3037","69.5999984741211","69.5999984741211","69.5999984741211"
"12443648","3038","3038","3038","69.5999984741211","69.5999984741211","69.5999984741211"
"12447744","3039","3039","3039","69.5999984741211","69.5999984741211","69.5999984741211"
"12451840","3040","3040","3040","69.5999984741211","69.5999984741211","69.5999984741211"
"12455936","3041","3041","3041","69.5999984741211","69.5999984741211","69.5999984741211"
"12460032","3042","3042","3042","69.5999984741211","69.5999984741211","69.5999984741211"
"12464128","3043","3043","3043","69.5999984741211","69.5999984741211","69.5999984741211"
"12468224","3044","3044","3044","69.5999984741211","69.5999984741211","69.5999984741211"
"12472320","3045","3045","3045","69.5999984741211","69.5999984741211","69.5999984741211"
"12476416","3046","3046","3046","69.5999984741211","69.5999984741211","69.5999984741211"
"12480512","3047","3047","3047","69.5999984741211","69.5999984741211","69.5999984741211"
"12484608","3048","3048","3048","69.5999984741211","69.5999984741211","69.5999984741211"
"12488704","3049","3049","3049","69.5999984741211","69.5999984741211","69.5999984741211"
"12492800","3050","3050","3050","69.5999984741211","69.5999984741211","69.5999984741211"
"12496896","3051","3051","3051","69.5999984741211","69.5999984741211","69.5999984741211"
"12500992","3052","3052","3052","69.5999984741211","69.5999984741211","69.5999984741211"
"12505088","3053","3053","3053","69.5999984741211","69.5999984741211","69.5999984741211"
"12509184","3054","3054","3054","69.5999984741211","69.5999984741211","69.5999984741211"
"12513280","3055","3055","3055","69.5999984741211","69.5999984741211","69.5999984741211"
"12517376","3056","3056","3056","69.5999984741211","69.5999984741211","69.5999984741211"
"12521472","3057","3057","3057","69.5999984741211","69.5999984741211","69.5999984741211"
"12525568","3058","3058","3058","69.5999984741211","69.5999984741211","69.5999984741211"
"12529664","3059","3059","3059","69.5999984741211","69.5999984741211","69.5999984741211"
"12533760","3060","3060","3060","69.5999984741211","69.5999984741211","69.5999984741211"
"12537856","3061","3061","3061","69.5999984741211","69.5999984741211","69.5999984741211"
"12541952","3062","3062","3062","69.5999984741211","69.5999984741211","69.5999984741211"
"12546048","3063","3063","3063","69.5999984741211","69.5999984741211","69.5999984741211"
"12550144","3064","3064","3064","69.5999984741211","69.5999984741211","69.5999984741211"
"12554240","3065","3065","3065","69.5999984741211","69.5999984741211","69.5999984741211"
"12558336","3066","3066","3066","69.5999984741211","69.5999984741211","69.5999984741211"
"12562432","3067","3067","3067","69.5999984741211","69.5999984741211","69.5999984741211"
"12566528","3068","3068","3068","69.5999984741211","69.5999984741211","69.5999984741211"
"12570624","3069","3069","3069","69.5999984741211","69.5999984741211","69.5999984741211"
"12574720","3070","3070","3070","69.5999984741211","69.5999984741211","69.5999984741211"
"12578816","3071","3071","3071","69.5999984741211","69.5999984741211","69.5999984741211"
"12582912","3072","3072","3072","69.5999984741211","69.5999984741211","69.5999984741211"
"12587008","3073","3073","3073","69.5999984741211","69.5999984741211","69.5999984741211"
"12591104","3074","3074","3074","69.5999984741211","69.5999984741211","69.5999984741211"
"12595200","3075","3075","3075","69.5999984741211","69.5999984741211","69.5999984741211"
"12599296","3076","3076","3076","69.5999984741211","69.5999984741211","69.5999984741211"
"12603392","3077","3077","3077","69.5999984741211","69.5999984741211","69.5999984741211"
"12607488","3078","3078","3078","69.5999984741211","69.5999984741211","69.5999984741211"
"12611584","3079","3079","3079","69.5999984741211","69.5999984741211","69.5999984741211"
"12615680","3080","3080","3080","69.5999984741211","69.5999984741211","69.5999984741211"
"12619776","3081","3081","3081","69.5999984741211","69.5999984741211","69.5999984741211"
"12623872","3082","3082","3082","69.5999984741211","69.5999984741211","69.5999984741211"
"12627968","3083","3083","3083","69.5999984741211","69.5999984741211","69.5999984741211"
"12632064","3084","3084","3084","69.5999984741211","69.5999984741211","69.5999984741211"
"12636160","3085","3085","3085","69.5999984741211","69.5999984741211","69.5999984741211"
"12640256","3086","3086","3086","69.5999984741211","69.5999984741211","69.5999984741211"
"12644352","3087","3087","3087","69.5999984741211","69.5999984741211","69.5999984741211"
"12648448","3088","3088","3088","69.5999984741211","69.5999984741211","69.5999984741211"
"12652544","3089","3089","3089","69.5999984741211","69.5999984741211","69.5999984741211"
"12656640","3090","3090","3090","69.5999984741211","69.5999984741211","69.5999984741211"
"12660736","3091","3091","3091","69.5999984741211","69.5999984741211","69.5999984741211"
"12664832","3092","3092","3092","69.5999984741211","69.5999984741211","69.5999984741211"
"12668928","3093","3093","3093","69.5999984741211","69.5999984741211","69.5999984741211"
"12673024","3094","3094","3094","69.5999984741211","69.5999984741211","69.5999984741211"
"12677120","3095","3095","3095","69.5999984741211","69.5999984741211","69.5999984741211"
"12681216","3096","3096","3096","69.5999984741211","69.5999984741211","69.5999984741211"
"12685312","3097","3097","3097","69.5999984741211","69.5999984741211","69.5999984741211"
"12689408","3098","3098","3098","69.5999984741211","69.5999984741211","69.5999984741211"
"12693504","3099","3099","3099","69.5999984741211","69.5999984741211","69.5999984741211"
"12697600","3100","3100","3100","69.5999984741211","69.5999984741211","69.5999984741211"
"12701696","3101","3101","3101","69.5999984741211","69.5999984741211","69.5999984741211"
"12705792","3102","3102","3102","69.5999984741211","69.5999984741211","69.5999984741211"
"12709888","3103","3103","3103","69.5999984741211","69.5999984741211","69.5999984741211"
"12713984","3104","3104","3104","69.5999984741211","69.5999984741211","69.5999984741211"
"12718080","3105","3105","3105","69.5999984741211","69.5999984741211","69.5999984741211"
"12722176","3106","3106","3106","69.5999984741211","69.5999984741211","69.5999984741211"
"12726272","3107","3107","3107","69.5999984741211","69.5999984741211","69.5999984741211"
"12730368","3108","3108","3108","69.5999984741211","69.5999984741211","69.5999984741211"
"12734464","3109","3109","3109","69.5999984741211","69.5999984741211","69.5999984741211"
"12738560","3110","3110","3110","69.5999984741211","69.5999984741211","69.5999984741211"
"12742656","3111","3111","3111","69.5999984741211","69.5999984741211","69.5999984741211"
"12746752","3112","3112","3112","69.5999984741211","69.5999984741211","69.5999984741211"
"12750848","3113","3113","3113","69.5999984741211","69.5999984741211","69.5999984741211"
"12754944","3114","3114","3114","69.5999984741211","69.5999984741211","69.5999984741211"
"12759040","3115","3115","3115","69.5999984741211","69.5999984741211","69.5999984741211"
"12763136","3116","3116","3116","69.5999984741211","69.5999984741211","69.5999984741211"
"12767232","3117","3117","3117","69.5999984741211","69.5999984741211","69.5999984741211"
"12771328","3118","3118","3118","69.5999984741211","69.5999984741211","69.5999984741211"
"12775424","3119","3119","3119","69.5999984741211","69.5999984741211","69.5999984741211"
"12779520","3120","3120","3120","69.5999984741211","69.5999984741211","69.5999984741211"
"12783616","3121","3121","3121","69.5999984741211","69.5999984741211","69.5999984741211"
"12787712","3122","3122","3122","69.5999984741211","69.5999984741211","69.5999984741211"
"12791808","3123","3123","3123","69.5999984741211","69.5999984741211","69.5999984741211"
"12795904","3124","3124","3124","69.5999984741211","69.5999984741211","69.5999984741211"
"12800000","3125","3125","3125","69.5999984741211","69.5999984741211","69.5999984741211"
"12804096","3126","3126","3126","69.5999984741211","69.5999984741211","69.5999984741211"
"12808192","3127","3127","3127","69.5999984741211","69.5999984741211","69.5999984741211"
"12812288","3128","3128","3128","69.5999984741211","69.5999984741211","69.5999984741211"
"12816384","3129","3129","3129","69.5999984741211","69.5999984741211","69.5999984741211"
"12820480","3130","3130","3130","69.5999984741211","69.5999984741211","69.5999984741211"
"12824576","3131","3131","3131","69.5999984741211","69.5999984741211","69.5999984741211"
"12828672","3132","3132","3132","69.5999984741211","69.5999984741211","69.5999984741211"
"12832768","3133","3133","3133","69.5999984741211","69.5999984741211","69.5999984741211"
"12836864","3134","3134","3134","69.5999984741211","69.5999984741211","69.5999984741211"
"12840960","3135","3135","3135","69.5999984741211","69.5999984741211","69.5999984741211"
"12845056","3136","3136","3136","69.5999984741211","69.5999984741211","69.5999984741211"
"12849152","3137","3137","3137","69.5999984741211","69.5999984741211","69.5999984741211"
"12853248","3138","3138","3138","69.5999984741211","69.5999984741211","69.5999984741211"
"12857344","3139","3139","3139","69.5999984741211","69.5999984741211","69.5999984741211"
"12861440","3140","3140","3140","69.5999984741211","69.5999984741211","69.5999984741211"
"12865536","3141","3141","3141","69.5999984741211","69.5999984741211","69.5999984741211"
"12869632","3142","3142","3142","69.5999984741211","69.5999984741211","69.5999984741211"
"12873728","3143","3143","3143","69.5999984741211","69.5999984741211","69.5999984741211"
"12877824","3144","3144","3144","69.5999984741211","69.5999984741211","69.5999984741211"
"12881920","3145","3145","3145","69.5999984741211","69.5999984741211","69.5999984741211"
"12886016","3146","3146","3146","69.5999984741211","69.5999984741211","69.5999984741211"
"12890112","3147","3147","3147","69.5999984741211","69.5999984741211","69.5999984741211"
"12894208","3148","3148","3148","69.5999984741211","69.5999984741211","69.5999984741211"
"12898304","3149","3149","3149","69.5999984741211","69.5999984741211","69.5999984741211"
"12902400","3150","3150","3150","69.5999984741211","69.5999984741211","69.5999984741211"
"12906496","3151","3151","3151","69.5999984741211","69.5999984741211","69.5999984741211"
"12910592","3152","3152","3152","69.5999984741211","69.5999984741211","69.5999984741211"
"12914688","3153","3153","3153","69.5999984741211","69.5999984741211","69.5999984741211"
"12918784","3154","3154","3154","69.5999984741211","69.5999984741211","69.5999984741211"
"12922880","3155","3155","3155","69.5999984741211","69.5999984741211","69.5999984741211"
"12926976","3156","3156","3156","69.5999984741211","69.5999984741211","69.5999984741211"
"12931072","3157","3157","3157","69.5999984741211","69.5999984741211","69.5999984741211"
"12935168","3158","3158","3158","69.5999984741211","69.5999984741211","69.5999984741211"
"12939264","3159","3159","3159","69.5999984741211","69.5999984741211","69.5999984741211"
"12943360","3160","3160","3160","69.5999984741211","69.5999984741211","69.5999984741211"
"12947456","3161","3161","3161","69.5999984741211","69.5999984741211","69.5999984741211"
"12951552","3162","3162","3162","69.5999984741211","69.5999984741211","69.5999984741211"
"12955648","3163","3163","3163","69.5999984741211","69.5999984741211","69.5999984741211"
"12959744","3164","3164","3164","69.5999984741211","69.5999984741211","69.5999984741211"
"12963840","3165","3165","3165","69.5999984741211","69.5999984741211","69.5999984741211"
"12967936","3166","3166","3166","69.5999984741211","69.5999984741211","69.5999984741211"
"12972032","3167","3167","3167","69.5999984741211","69.5999984741211","69.5999984741211"
"12976128","3168","3168","3168","69.5999984741211","69.5999984741211","69.5999984741211"
"12980224","3169","3169","3169","69.5999984741211","69.5999984741211","69.5999984741211"
"12984320","3170","3170","3170","69.5999984741211","69.5999984741211","69.5999984741211"
"12988416","3171","3171","3171","69.5999984741211","69.5999984741211","69.5999984741211"
"12992512","3172","3172","3172","64.5999984741211","64.5999984741211","64.5999984741211"
"12996608","3173","3173","3173","64.5999984741211","64.5999984741211","64.5999984741211"
"13000704","3174","3174","3174","64.5999984741211","64.5999984741211","64.5999984741211"
"13004800","3175","3175","3175","64.5999984741211","64.5999984741211","64.5999984741211"
"13008896","3176","3176","3176","64.5999984741211","64.5999984741211","64.5999984741211"
"13012992","3177","3177","3177","64.5999984741211","64.5999984741211","64.5999984741211"
"13017088","3178","3178","3178","64.5999984741211","64.5999984741211","64.5999984741211"
"13021184","3179","3179","3179","64.5999984741211","64.5999984741211","64.5999984741211"
"13025280","3180","3180","3180","64.5999984741211","64.5999984741211","64.5999984741211"
"13029376","3181","3181","3181","64.5999984741211","64.5999984741211","64.5999984741211"
"13033472","3182","3182","3182","64.5999984741211","64.5999984741211","64.5999984741211"
"13037568","3183","3183","3183","64.5999984741211","64.5999984741211","64.5999984741211"
"13041664","3184","3184","3184","64.5999984741211","64.5999984741211","64.5999984741211"
"13045760","3185","3185","3185","64.5999984741211","64.5999984741211","64.5999984741211"
"13049856","3186","3186","3186","64.5999984741211","64.5999984741211","64.5999984741211"
"13053952","3187","3187","3187","64.5999984741211","64.5999984741211","64.5999984741211"
"13058048","3188","3188","3188","64.5999984741211","64.5999984741211","64.5999984741211"
"13062144","3189","3189","3189","64.5999984741211","64.5999984741211","64.5999984741211"
"13066240","3190","3190","3190","64.5999984741211","64.5999984741211","64.5999984741211"
"13070336","3191","3191","3191","64.5999984741211","64.5999984741211","64.5999984741211"
"13074432","3192","3192","3192","64.5999984741211","64.5999984741211","64.5999984741211"
"13078528","3193","3193","3193","64.5999984741211","64.5999984741211","64.5999984741211"
"13082624","3194","3194","3194","64.5999984741211","64.5999984741211","64.5999984741211"
"13086720","3195","3195","3195","64.5999984741211","64.5999984741211","64.5999984741211"
"13090816","3196","3196","3196","64.5999984741211","64.5999984741211","64.5999984741211"
"13094912","3197","3197","3197","64.5999984741211","64.5999984741211","64.5999984741211"
"13099008","3198","3198","3198","64.5999984741211","64.5999984741211","64.5999984741211"
"13103104","3199","3199","3199","64.5999984741211","64.5999984741211","64.5999984741211"
"13107200","3200","3200","3200","64.5999984741211","64.5999984741211","64.5999984741211"
"13111296","3201","3201","3201","64.5999984741211","64.5999984741211","64.5999984741211"
"13115392","3202","3202","3202","64.5999984741211","64.5999984741211","64.5999984741211"
"13119488","3203","3203","3203","64.5999984741211","64.5999984741211","64.5999984741211"
"13123584","3204","3204","3204","64.5999984741211","64.5999984741211","64.5999984741211"
"13127680","3205","3205","3205","64.5999984741211","64.5999984741211","64.5999984741211"
"13131776","3206","3206","3206","64.5999984741211","64.5999984741211","64.5999984741211"
"13135872","3207","3207","3207","64.5999984741211","64.5999984741211","64.5999984741211"
"13139968","3208","3208","3208","64.5999984741211","64.5999984741211","64.5999984741211"
"13144064","3209","3209","3209","64.5999984741211","64.5999984741211","64.5999984741211"
"13148160","3210","3210","3210","64.5999984741211","64.5999984741211","64.5999984741211"
"13152256","3211","3211","3211","64.5999984741211","64.5999984741211","64.5999984741211"
"13156352","3212","3212","3212","64.5999984741211","64.5999984741211","64.5999984741211"
"13160448","3213","3213","3213","64.5999984741211","64.5999984741211","64.5999984741211"
"13164544","3214","3214","3214","64.5999984741211","64.5999984741211","64.5999984741211"
"13168640","3215","3215","3215","64.5999984741211","64.5999984741211","64.5999984741211"
"13172736","3216","3216","3216","64.5999984741211","64.5999984741211","64.5999984741211"
"13176832","3217","3217","3217","64.5999984741211","64.5999984741211","64.5999984741211"
"13180928","3218","3218","3218","64.5999984741211","64.5999984741211","64.5999984741211"
"13185024","3219","3219","3219","64.5999984741211","64.5999984741211","64.5999984741211"
"13189120","3220","3220","3220","64.5999984741211","64.5999984741211","64.5999984741211"
"13193216","3221","3221","3221","64.5999984741211","64.5999984741211","64.5999984741211"
"13197312","3222","3222","3222","64.5999984741211","64.5999984741211","64.5999984741211"
"13201408","3223","3223","3223","64.5999984741211","64.5999984741211","64.5999984741211"
"13205504","3224","3224","3224","64.5999984741211","64.5999984741211","64.5999984741211"
"13209600","3225","3225","3225","64.5999984741211","64.5999984741211","64.5999984741211"
"13213696","3226","3226","3226","64.5999984741211","64.5999984741211","64.5999984741211"
"13217792","3227","3227","3227","64.5999984741211","64.5999984741211","64.5999984741211"
"13221888","3228","3228","3228","64.5999984741211","64.5999984741211","64.5999984741211"
"13225984","3229","3229","3229","64.5999984741211","64.5999984741211","64.5999984741211"
"13230080","3230","3230","3230","64.5999984741211","64.5999984741211","64.5999984741211"
"13234176","3231","3231","3231","64.5999984741211","64.5999984741211","64.5999984741211"
"13238272","3232","3232","3232","64.5999984741211","64.5999984741211","64.5999984741211"
"13242368","3233","3233","3233","64.5999984741211","64.5999984741211","64.5999984741211"
"13246464","3234","3234","3234","64.5999984741211","64.5999984741211","64.5999984741211"
"13250560","3235","3235","3235","64.5999984741211","64.5999984741211","64.5999984741211"
"13254656","3236","3236","3236","64.5999984741211","64.5999984741211","64.5999984741211"
"13258752","3237","3237","3237","64.5999984741211","64.5999984741211","64.5999984741211"
"13262848","3238","3238","3238","64.5999984741211","64.5999984741211","64.5999984741211"
"13266944","3239","3239","3239","64.5999984741211","64.5999984741211","64.5999984741211"
"13271040","3240","3240","3240","64.5999984741211","64.5999984741211","64.5999984741211"
"13275136","3241","3241","3241","64.5999984741211","64.5999984741211","64.5999984741211"
"13279232","3242","3242","3242","64.5999984741211","64.5999984741211","64.5999984741211"
"13283328","3243","3243","3243","64.5999984741211","64.5999984741211","64.5999984741211"
"13287424","3244","3244","3244","64.5999984741211","64.5999984741211","64.5999984741211"
"13291520","3245","3245","3245","64.5999984741211","64.5999984741211","64.5999984741211"
"13295616","3246","3246","3246","64.5999984741211","64.5999984741211","64.5999984741211"
"13299712","3247","3247","3247","64.5999984741211","64.5999984741211","64.5999984741211"
"13303808","3248","3248","3248","64.5999984741211","64.5999984741211","64.5999984741211"
"13307904","3249","3249","3249","64.5999984741211","64.5999984741211","64.5999984741211"
"13312000","3250","3250","3250","64.5999984741211","64.5999984741211","64.5999984741211"
"13316096","3251","3251","3251","64.5999984741211","64.5999984741211","64.5999984741211"
"13320192","3252","3252","3252","64.5999984741211","64.5999984741211","64.5999984741211"
"13324288","3253","3253","3253","64.5999984741211","64.5999984741211","64.5999984741211"
"13328384","3254","3254","3254","64.5999984741211","64.5999984741211","64.5999984741211"
"13332480","3255","3255","3255","64.5999984741211","64.5999984741211","64.5999984741211"
"13336576","3256","3256","3256","64.5999984741211","64.5999984741211","64.5999984741211"
"13340672","3257","3257","3257","64.5999984741211","64.5999984741211","64.5999984741211"
"13344768","3258","3258","3258","64.5999984741211","64.5999984741211","64.5999984741211"
"13348864","3259","3259","3259","64.5999984741211","64.5999984741211","64.5999984741211"
"13352960","3260","3260","3260","64.5999984741211","64.5999984741211","64.5999984741211"
"13357056","3261","3261","3261","64.5999984741211","64.5999984741211","64.5999984741211"
"13361152","3262","3262","3262","64.5999984741211","64.5999984741211","64.5999984741211"
"13365248","3263","3263","3263","64.5999984741211","64.5999984741211","64.5999984741211"
"13369344","3264","3264","3264","64.5999984741211","64.5999984741211","64.5999984741211"
"13373440","3265","3265","3265","64.5999984741211","64.5999984741211","64.5999984741211"
"13377536","3266","3266","3266","64.5999984741211","64.5999984741211","64.5999984741211"
"13381632","3267","3267","3267","64.5999984741211","64.5999984741211","64.5999984741211"
"13385728","3268","3268","3268","64.5999984741211","64.5999984741211","64.5999984741211"
"13389824","3269","3269","3269","64.5999984741211","64.5999984741211","64.5999984741211"
"13393920","3270","3270","3270","64.5999984741211","64.5999984741211","64.5999984741211"
"13398016","3271","3271","3271","64.5999984741211","64.5999984741211","64.5999984741211"
"13402112","3272","3272","3272","64.5999984741211","64.5999984741211","64.5999984741211"
"13406208","3273","3273","3273","64.5999984741211","64.5999984741211","64.5999984741211"
"13410304","3274","3274","3274","64.5999984741211","64.5999984741211","64.5999984741211"
"13414400","3275","3275","3275","64.5999984741211","64.5999984741211","64.5999984741211"
"13418496","3276","3276","3276","64.5999984741211","64.5999984741211","64.5999984741211"
"13422592","3277","3277","3277","64.5999984741211","64.5999984741211","64.5999984741211"
"13426688","3278","3278","3278","64.5999984741211","64.5999984741211","64.5999984741211"
"13430784","3279","3279","3279","64.5999984741211","64.5999984741211","64.5999984741211"
"13434880","3280","3280","3280","64.5999984741211","64.5999984741211","64.5999984741211"
"13438976","3281","3281","3281","64.5999984741211","64.5999984741211","64.5999984741211"
"13443072","3282","3282","3282","64.5999984741211","64.5999984741211","64.5999984741211"
"13447168","3283","3283","3283","64.5999984741211","64.5999984741211","64.5999984741211"
"13451264","3284","3284","3284","64.5999984741211","64.5999984741211","64.5999984741211"
"13455360","3285","3285","3285","64.5999984741211","64.5999984741211","64.5999984741211"
"13459456","3286","3286","3286","64.5999984741211","64.5999984741211","64.5999984741211"
"13463552","3287","3287","3287","64.5999984741211","64.5999984741211","64.5999984741211"
"13467648","3288","3288","3288","64.5999984741211","64.5999984741211","64.5999984741211"
"13471744","3289","3289","3289","64.5999984741211","64.5999984741211","64.5999984741211"
"13475840","3290","3290","3290","64.5999984741211","64.5999984741211","64.5999984741211"
"13479936","3291","3291","3291","64.5999984741211","64.5999984741211","64.5999984741211"
"13484032","3292","3292","3292","64.5999984741211","64.5999984741211","64.5999984741211"
"13488128","3293","3293","3293","64.5999984741211","64.5999984741211","64.5999984741211"
"13492224","3294","3294","3294","64.5999984741211","64.5999984741211","64.5999984741211"
"13496320","3295","3295","3295","64.5999984741211","64.5999984741211","64.5999984741211"
"13500416","3296","3296","3296","64.5999984741211","64.5999984741211","64.5999984741211"
"13504512","3297","3297","3297","64.5999984741211","64.5999984741211","64.5999984741211"
"13508608","3298","3298","3298","64.5999984741211","64.5999984741211","64.5999984741211"
"13512704","3299","3299","3299","64.5999984741211","64.5999984741211","64.5999984741211"
"13516800","3300","3300","3300","64.5999984741211","64.5999984741211","64.5999984741211"
"13520896","3301","3301","3301","64.5999984741211","64.5999984741211","64.5999984741211"
"13524992","3302","3302","3302","64.5999984741211","64.5999984741211","64.5999984741211"
"13529088","3303","3303","3303","64.5999984741211","64.5999984741211","64.5999984741211"
"13533184","3304","3304","3304","64.5999984741211","64.5999984741211","64.5999984741211"
"13537280","3305","3305","3305","64.5999984741211","64.5999984741211","64.5999984741211"
"13541376","3306","3306","3306","64.5999984741211","64.5999984741211","64.5999984741211"
"13545472","3307","3307","3307","64.5999984741211","64.5999984741211","64.5999984741211"
"13549568","3308","3308","3308","64.5999984741211","64.5999984741211","64.5999984741211"
