"env_step","pqn_SpaceInvaders-MinAtar - _step","pqn_SpaceInvaders-MinAtar - _step__MIN","pqn_SpaceInvaders-MinAtar - _step__MAX","pqn_SpaceInvaders-MinAtar - returned_episode_returns","pqn_SpaceInvaders-MinAtar - returned_episode_returns__MIN","pqn_SpaceInvaders-MinAtar - returned_episode_returns__MAX"
"3977216","971","971","971","84.70556640625","84.70556640625","84.70556640625"
"3981312","972","972","972","82.96142578125","82.96142578125","82.96142578125"
"3985408","973","973","973","81.43115234375","81.43115234375","81.43115234375"
"3989504","974","974","974","81.263427734375","81.263427734375","81.263427734375"
"3993600","975","975","975","80.98681640625","80.98681640625","80.98681640625"
"3997696","976","976","976","79.664306640625","79.664306640625","79.664306640625"
"4001792","977","977","977","78.3740234375","78.3740234375","78.3740234375"
"4005888","978","978","978","78.50732421875","78.50732421875","78.50732421875"
"4009984","979","979","979","76.953369140625","76.953369140625","76.953369140625"
"4014080","980","980","980","73.2119140625","73.2119140625","73.2119140625"
"4018176","981","981","981","72.849365234375","72.849365234375","72.849365234375"
"4022272","982","982","982","74.883544921875","74.883544921875","74.883544921875"
"4026368","983","983","983","75.945556640625","75.945556640625","75.945556640625"
"4030464","984","984","984","77.2724609375","77.2724609375","77.2724609375"
"4034560","985","985","985","77.5087890625","77.5087890625","77.5087890625"
"4038656","986","986","986","78.10302734375","78.10302734375","78.10302734375"
"4042752","987","987","987","79.3408203125","79.3408203125","79.3408203125"
"4046848","988","988","988","79.860595703125","79.860595703125","79.860595703125"
"4050944","989","989","989","78.8251953125","78.8251953125","78.8251953125"
"4055040","990","990","990","78.484619140625","78.484619140625","78.484619140625"
"4059136","991","991","991","79.59375","79.59375","79.59375"
"4063232","992","992","992","81.98486328125","81.98486328125","81.98486328125"
"4067328","993","993","993","80.174560546875","80.174560546875","80.174560546875"
"4071424","994","994","994","79.1376953125","79.1376953125","79.1376953125"
"4075520","995","995","995","78.130615234375","78.130615234375","78.130615234375"
"4079616","996","996","996","79.3349609375","79.3349609375","79.3349609375"
"4083712","997","997","997","80.854248046875","80.854248046875","80.854248046875"
"4087808","998","998","998","80.487060546875","80.487060546875","80.487060546875"
"4091904","999","999","999","79.234375","79.234375","79.234375"
"4096000","1000","1000","1000","79.658203125","79.658203125","79.658203125"
"4100096","1001","1001","1001","80.202880859375","80.202880859375","80.202880859375"
"4104192","1002","1002","1002","80.283203125","80.283203125","80.283203125"
"4108288","1003","1003","1003","80.2412109375","80.2412109375","80.2412109375"
"4112384","1004","1004","1004","80.34765625","80.34765625","80.34765625"
"4116480","1005","1005","1005","81.251220703125","81.251220703125","81.251220703125"
"4120576","1006","1006","1006","83.093505859375","83.093505859375","83.093505859375"
"4124672","1007","1007","1007","83.749267578125","83.749267578125","83.749267578125"
"4128768","1008","1008","1008","83.91943359375","83.91943359375","83.91943359375"
"4132864","1009","1009","1009","84.88525390625","84.88525390625","84.88525390625"
"4136960","1010","1010","1010","83.812255859375","83.812255859375","83.812255859375"
"4141056","1011","1011","1011","84.440185546875","84.440185546875","84.440185546875"
"4145152","1012","1012","1012","84.811279296875","84.811279296875","84.811279296875"
"4149248","1013","1013","1013","84.499267578125","84.499267578125","84.499267578125"
"4153344","1014","1014","1014","86.36181640625","86.36181640625","86.36181640625"
"4157440","1015","1015","1015","86.676513671875","86.676513671875","86.676513671875"
"4161536","1016","1016","1016","85.717529296875","85.717529296875","85.717529296875"
"4165632","1017","1017","1017","83.942138671875","83.942138671875","83.942138671875"
"4169728","1018","1018","1018","82.531982421875","82.531982421875","82.531982421875"
"4173824","1019","1019","1019","83.13232421875","83.13232421875","83.13232421875"
"4177920","1020","1020","1020","82.293701171875","82.293701171875","82.293701171875"
"4182016","1021","1021","1021","82.573974609375","82.573974609375","82.573974609375"
"4186112","1022","1022","1022","82.374267578125","82.374267578125","82.374267578125"
"4190208","1023","1023","1023","82.53076171875","82.53076171875","82.53076171875"
"4194304","1024","1024","1024","83.50927734375","83.50927734375","83.50927734375"
"4198400","1025","1025","1025","84.007568359375","84.007568359375","84.007568359375"
"4202496","1026","1026","1026","84.53369140625","84.53369140625","84.53369140625"
"4206592","1027","1027","1027","82.922119140625","82.922119140625","82.922119140625"
"4210688","1028","1028","1028","80.69921875","80.69921875","80.69921875"
"4214784","1029","1029","1029","80.248779296875","80.248779296875","80.248779296875"
"4218880","1030","1030","1030","80.720947265625","80.720947265625","80.720947265625"
"4222976","1031","1031","1031","80.955810546875","80.955810546875","80.955810546875"
"4227072","1032","1032","1032","80.678466796875","80.678466796875","80.678466796875"
"4231168","1033","1033","1033","79.80029296875","79.80029296875","79.80029296875"
"4235264","1034","1034","1034","79.496826171875","79.496826171875","79.496826171875"
"4239360","1035","1035","1035","79.6123046875","79.6123046875","79.6123046875"
"4243456","1036","1036","1036","79.326416015625","79.326416015625","79.326416015625"
"4247552","1037","1037","1037","79.514404296875","79.514404296875","79.514404296875"
"4251648","1038","1038","1038","80.885986328125","80.885986328125","80.885986328125"
"4255744","1039","1039","1039","82.571533203125","82.571533203125","82.571533203125"
"4259840","1040","1040","1040","83.47900390625","83.47900390625","83.47900390625"
"4263936","1041","1041","1041","81.208984375","81.208984375","81.208984375"
"4268032","1042","1042","1042","80.16015625","80.16015625","80.16015625"
"4272128","1043","1043","1043","81.335205078125","81.335205078125","81.335205078125"
"4276224","1044","1044","1044","82.809814453125","82.809814453125","82.809814453125"
"4280320","1045","1045","1045","83.6162109375","83.6162109375","83.6162109375"
"4284416","1046","1046","1046","83.276123046875","83.276123046875","83.276123046875"
"4288512","1047","1047","1047","85.501953125","85.501953125","85.501953125"
"4292608","1048","1048","1048","87.174560546875","87.174560546875","87.174560546875"
"4296704","1049","1049","1049","87.771728515625","87.771728515625","87.771728515625"
"4300800","1050","1050","1050","88.5107421875","88.5107421875","88.5107421875"
"4304896","1051","1051","1051","88.447509765625","88.447509765625","88.447509765625"
"4308992","1052","1052","1052","87.50244140625","87.50244140625","87.50244140625"
"4313088","1053","1053","1053","87.1416015625","87.1416015625","87.1416015625"
"4317184","1054","1054","1054","87.910400390625","87.910400390625","87.910400390625"
"4321280","1055","1055","1055","86.073974609375","86.073974609375","86.073974609375"
"4325376","1056","1056","1056","85.217529296875","85.217529296875","85.217529296875"
"4329472","1057","1057","1057","84.72265625","84.72265625","84.72265625"
"4333568","1058","1058","1058","85.461181640625","85.461181640625","85.461181640625"
"4337664","1059","1059","1059","85.79541015625","85.79541015625","85.79541015625"
"4341760","1060","1060","1060","85.31396484375","85.31396484375","85.31396484375"
"4345856","1061","1061","1061","84.698974609375","84.698974609375","84.698974609375"
"4349952","1062","1062","1062","83.338623046875","83.338623046875","83.338623046875"
"4354048","1063","1063","1063","83.42626953125","83.42626953125","83.42626953125"
"4358144","1064","1064","1064","83.821044921875","83.821044921875","83.821044921875"
"4362240","1065","1065","1065","82.98291015625","82.98291015625","82.98291015625"
"4366336","1066","1066","1066","81.75146484375","81.75146484375","81.75146484375"
"4370432","1067","1067","1067","82.64697265625","82.64697265625","82.64697265625"
"4374528","1068","1068","1068","84.4375","84.4375","84.4375"
"4378624","1069","1069","1069","85.847900390625","85.847900390625","85.847900390625"
"4382720","1070","1070","1070","85.86572265625","85.86572265625","85.86572265625"
"4386816","1071","1071","1071","85.457763671875","85.457763671875","85.457763671875"
"4390912","1072","1072","1072","84.9658203125","84.9658203125","84.9658203125"
"4395008","1073","1073","1073","86.39794921875","86.39794921875","86.39794921875"
"4399104","1074","1074","1074","83.9716796875","83.9716796875","83.9716796875"
"4403200","1075","1075","1075","84.126708984375","84.126708984375","84.126708984375"
"4407296","1076","1076","1076","85.02294921875","85.02294921875","85.02294921875"
"4411392","1077","1077","1077","85.194580078125","85.194580078125","85.194580078125"
"4415488","1078","1078","1078","84.181884765625","84.181884765625","84.181884765625"
"4419584","1079","1079","1079","83.974853515625","83.974853515625","83.974853515625"
"4423680","1080","1080","1080","84.0673828125","84.0673828125","84.0673828125"
"4427776","1081","1081","1081","84.345458984375","84.345458984375","84.345458984375"
"4431872","1082","1082","1082","83.122314453125","83.122314453125","83.122314453125"
"4435968","1083","1083","1083","81.973388671875","81.973388671875","81.973388671875"
"4440064","1084","1084","1084","80.9560546875","80.9560546875","80.9560546875"
"4444160","1085","1085","1085","79.646484375","79.646484375","79.646484375"
"4448256","1086","1086","1086","77.284423828125","77.284423828125","77.284423828125"
"4452352","1087","1087","1087","78.175537109375","78.175537109375","78.175537109375"
"4456448","1088","1088","1088","78.1982421875","78.1982421875","78.1982421875"
"4460544","1089","1089","1089","79.2392578125","79.2392578125","79.2392578125"
"4464640","1090","1090","1090","81.11767578125","81.11767578125","81.11767578125"
"4468736","1091","1091","1091","79.332275390625","79.332275390625","79.332275390625"
"4472832","1092","1092","1092","79.317138671875","79.317138671875","79.317138671875"
"4476928","1093","1093","1093","80.5791015625","80.5791015625","80.5791015625"
"4481024","1094","1094","1094","81.58349609375","81.58349609375","81.58349609375"
"4485120","1095","1095","1095","81.005126953125","81.005126953125","81.005126953125"
"4489216","1096","1096","1096","79.0595703125","79.0595703125","79.0595703125"
"4493312","1097","1097","1097","80.3994140625","80.3994140625","80.3994140625"
"4497408","1098","1098","1098","79.8388671875","79.8388671875","79.8388671875"
"4501504","1099","1099","1099","78.423583984375","78.423583984375","78.423583984375"
"4505600","1100","1100","1100","76.615966796875","76.615966796875","76.615966796875"
"4509696","1101","1101","1101","75.008544921875","75.008544921875","75.008544921875"
"4513792","1102","1102","1102","77.937255859375","77.937255859375","77.937255859375"
"4517888","1103","1103","1103","78.8115234375","78.8115234375","78.8115234375"
"4521984","1104","1104","1104","78.232421875","78.232421875","78.232421875"
"4526080","1105","1105","1105","80.257080078125","80.257080078125","80.257080078125"
"4530176","1106","1106","1106","82.3134765625","82.3134765625","82.3134765625"
"4534272","1107","1107","1107","83.260986328125","83.260986328125","83.260986328125"
"4538368","1108","1108","1108","83.934326171875","83.934326171875","83.934326171875"
"4542464","1109","1109","1109","84.578369140625","84.578369140625","84.578369140625"
"4546560","1110","1110","1110","84.35595703125","84.35595703125","84.35595703125"
"4550656","1111","1111","1111","84.54296875","84.54296875","84.54296875"
"4554752","1112","1112","1112","83.71044921875","83.71044921875","83.71044921875"
"4558848","1113","1113","1113","83.3828125","83.3828125","83.3828125"
"4562944","1114","1114","1114","83.737060546875","83.737060546875","83.737060546875"
"4567040","1115","1115","1115","84.622802734375","84.622802734375","84.622802734375"
"4571136","1116","1116","1116","85.57666015625","85.57666015625","85.57666015625"
"4575232","1117","1117","1117","87.111328125","87.111328125","87.111328125"
"4579328","1118","1118","1118","86.3857421875","86.3857421875","86.3857421875"
"4583424","1119","1119","1119","87.622314453125","87.622314453125","87.622314453125"
"4587520","1120","1120","1120","87.85302734375","87.85302734375","87.85302734375"
"4591616","1121","1121","1121","89.946533203125","89.946533203125","89.946533203125"
"4595712","1122","1122","1122","90.96826171875","90.96826171875","90.96826171875"
"4599808","1123","1123","1123","91.146240234375","91.146240234375","91.146240234375"
"4603904","1124","1124","1124","91.196533203125","91.196533203125","91.196533203125"
"4608000","1125","1125","1125","91.077880859375","91.077880859375","91.077880859375"
"4612096","1126","1126","1126","90.636962890625","90.636962890625","90.636962890625"
"4616192","1127","1127","1127","92.807861328125","92.807861328125","92.807861328125"
"4620288","1128","1128","1128","92.823974609375","92.823974609375","92.823974609375"
"4624384","1129","1129","1129","91.548583984375","91.548583984375","91.548583984375"
"4628480","1130","1130","1130","91.3037109375","91.3037109375","91.3037109375"
"4632576","1131","1131","1131","89.510986328125","89.510986328125","89.510986328125"
"4636672","1132","1132","1132","89.047119140625","89.047119140625","89.047119140625"
"4640768","1133","1133","1133","88.600830078125","88.600830078125","88.600830078125"
"4644864","1134","1134","1134","89.561279296875","89.561279296875","89.561279296875"
"4648960","1135","1135","1135","91.45263671875","91.45263671875","91.45263671875"
"4653056","1136","1136","1136","91.883056640625","91.883056640625","91.883056640625"
"4657152","1137","1137","1137","91.027099609375","91.027099609375","91.027099609375"
"4661248","1138","1138","1138","89.92138671875","89.92138671875","89.92138671875"
"4665344","1139","1139","1139","90.4091796875","90.4091796875","90.4091796875"
"4669440","1140","1140","1140","87.940185546875","87.940185546875","87.940185546875"
"4673536","1141","1141","1141","86.750732421875","86.750732421875","86.750732421875"
"4677632","1142","1142","1142","87.138427734375","87.138427734375","87.138427734375"
"4681728","1143","1143","1143","86.55029296875","86.55029296875","86.55029296875"
"4685824","1144","1144","1144","85.71728515625","85.71728515625","85.71728515625"
"4689920","1145","1145","1145","86.605224609375","86.605224609375","86.605224609375"
"4694016","1146","1146","1146","87.608642578125","87.608642578125","87.608642578125"
"4698112","1147","1147","1147","88.665771484375","88.665771484375","88.665771484375"
"4702208","1148","1148","1148","89.93310546875","89.93310546875","89.93310546875"
"4706304","1149","1149","1149","91.390869140625","91.390869140625","91.390869140625"
"4710400","1150","1150","1150","91.724609375","91.724609375","91.724609375"
"4714496","1151","1151","1151","90.3642578125","90.3642578125","90.3642578125"
"4718592","1152","1152","1152","89.334228515625","89.334228515625","89.334228515625"
"4722688","1153","1153","1153","90.017822265625","90.017822265625","90.017822265625"
"4726784","1154","1154","1154","90.926025390625","90.926025390625","90.926025390625"
"4730880","1155","1155","1155","90.629150390625","90.629150390625","90.629150390625"
"4734976","1156","1156","1156","93.291748046875","93.291748046875","93.291748046875"
"4739072","1157","1157","1157","92.740478515625","92.740478515625","92.740478515625"
"4743168","1158","1158","1158","92.261474609375","92.261474609375","92.261474609375"
"4747264","1159","1159","1159","92.422119140625","92.422119140625","92.422119140625"
"4751360","1160","1160","1160","93.62841796875","93.62841796875","93.62841796875"
"4755456","1161","1161","1161","92.8251953125","92.8251953125","92.8251953125"
"4759552","1162","1162","1162","92.36376953125","92.36376953125","92.36376953125"
"4763648","1163","1163","1163","90.39404296875","90.39404296875","90.39404296875"
"4767744","1164","1164","1164","89.560546875","89.560546875","89.560546875"
"4771840","1165","1165","1165","88.926025390625","88.926025390625","88.926025390625"
"4775936","1166","1166","1166","87.769775390625","87.769775390625","87.769775390625"
"4780032","1167","1167","1167","87.0068359375","87.0068359375","87.0068359375"
"4784128","1168","1168","1168","89.75390625","89.75390625","89.75390625"
"4788224","1169","1169","1169","90.817138671875","90.817138671875","90.817138671875"
"4792320","1170","1170","1170","91.135986328125","91.135986328125","91.135986328125"
"4796416","1171","1171","1171","91.642822265625","91.642822265625","91.642822265625"
"4800512","1172","1172","1172","92.67431640625","92.67431640625","92.67431640625"
"4804608","1173","1173","1173","92.572021484375","92.572021484375","92.572021484375"
"4808704","1174","1174","1174","90.474365234375","90.474365234375","90.474365234375"
"4812800","1175","1175","1175","90.583984375","90.583984375","90.583984375"
"4816896","1176","1176","1176","89.07275390625","89.07275390625","89.07275390625"
"4820992","1177","1177","1177","88.720458984375","88.720458984375","88.720458984375"
"4825088","1178","1178","1178","89.27734375","89.27734375","89.27734375"
"4829184","1179","1179","1179","89.746826171875","89.746826171875","89.746826171875"
"4833280","1180","1180","1180","90.730712890625","90.730712890625","90.730712890625"
"4837376","1181","1181","1181","90.412109375","90.412109375","90.412109375"
"4841472","1182","1182","1182","90.098876953125","90.098876953125","90.098876953125"
"4845568","1183","1183","1183","91.7041015625","91.7041015625","91.7041015625"
"4849664","1184","1184","1184","92.03173828125","92.03173828125","92.03173828125"
"4853760","1185","1185","1185","91.982666015625","91.982666015625","91.982666015625"
"4857856","1186","1186","1186","91.81201171875","91.81201171875","91.81201171875"
"4861952","1187","1187","1187","92.6982421875","92.6982421875","92.6982421875"
"4866048","1188","1188","1188","93.28564453125","93.28564453125","93.28564453125"
"4870144","1189","1189","1189","93.71337890625","93.71337890625","93.71337890625"
"4874240","1190","1190","1190","92.783935546875","92.783935546875","92.783935546875"
"4878336","1191","1191","1191","93.45263671875","93.45263671875","93.45263671875"
"4882432","1192","1192","1192","92.0517578125","92.0517578125","92.0517578125"
"4886528","1193","1193","1193","92.150390625","92.150390625","92.150390625"
"4890624","1194","1194","1194","92.757568359375","92.757568359375","92.757568359375"
"4894720","1195","1195","1195","92.092529296875","92.092529296875","92.092529296875"
"4898816","1196","1196","1196","90.492919921875","90.492919921875","90.492919921875"
"4902912","1197","1197","1197","90.275146484375","90.275146484375","90.275146484375"
"4907008","1198","1198","1198","87.66162109375","87.66162109375","87.66162109375"
"4911104","1199","1199","1199","87.049560546875","87.049560546875","87.049560546875"
"4915200","1200","1200","1200","87.393310546875","87.393310546875","87.393310546875"
"4919296","1201","1201","1201","87.941650390625","87.941650390625","87.941650390625"
"4923392","1202","1202","1202","86.294189453125","86.294189453125","86.294189453125"
"4927488","1203","1203","1203","87.119140625","87.119140625","87.119140625"
"4931584","1204","1204","1204","86.977783203125","86.977783203125","86.977783203125"
"4935680","1205","1205","1205","88.1572265625","88.1572265625","88.1572265625"
"4939776","1206","1206","1206","86.14501953125","86.14501953125","86.14501953125"
"4943872","1207","1207","1207","85.858642578125","85.858642578125","85.858642578125"
"4947968","1208","1208","1208","84.31494140625","84.31494140625","84.31494140625"
"4952064","1209","1209","1209","82.76220703125","82.76220703125","82.76220703125"
"4956160","1210","1210","1210","82.364013671875","82.364013671875","82.364013671875"
"4960256","1211","1211","1211","81.122802734375","81.122802734375","81.122802734375"
"4964352","1212","1212","1212","80.71484375","80.71484375","80.71484375"
"4968448","1213","1213","1213","80.416259765625","80.416259765625","80.416259765625"
"4972544","1214","1214","1214","80.39404296875","80.39404296875","80.39404296875"
"4976640","1215","1215","1215","80.9892578125","80.9892578125","80.9892578125"
"4980736","1216","1216","1216","82.076171875","82.076171875","82.076171875"
"4984832","1217","1217","1217","83.32666015625","83.32666015625","83.32666015625"
"4988928","1218","1218","1218","82.83447265625","82.83447265625","82.83447265625"
"4993024","1219","1219","1219","82.922607421875","82.922607421875","82.922607421875"
"4997120","1220","1220","1220","83.1572265625","83.1572265625","83.1572265625"
"5001216","1221","1221","1221","83.996826171875","83.996826171875","83.996826171875"
"5005312","1222","1222","1222","84.78466796875","84.78466796875","84.78466796875"
"5009408","1223","1223","1223","85.02587890625","85.02587890625","85.02587890625"
"5013504","1224","1224","1224","83.52587890625","83.52587890625","83.52587890625"
"5017600","1225","1225","1225","83.662109375","83.662109375","83.662109375"
"5021696","1226","1226","1226","83.713623046875","83.713623046875","83.713623046875"
"5025792","1227","1227","1227","82.9873046875","82.9873046875","82.9873046875"
"5029888","1228","1228","1228","83.68212890625","83.68212890625","83.68212890625"
"5033984","1229","1229","1229","84.333251953125","84.333251953125","84.333251953125"
"5038080","1230","1230","1230","85.421630859375","85.421630859375","85.421630859375"
"5042176","1231","1231","1231","85.28759765625","85.28759765625","85.28759765625"
"5046272","1232","1232","1232","84.805419921875","84.805419921875","84.805419921875"
"5050368","1233","1233","1233","84.65576171875","84.65576171875","84.65576171875"
"5054464","1234","1234","1234","84.886474609375","84.886474609375","84.886474609375"
"5058560","1235","1235","1235","85.23046875","85.23046875","85.23046875"
"5062656","1236","1236","1236","85.579345703125","85.579345703125","85.579345703125"
"5066752","1237","1237","1237","85.638427734375","85.638427734375","85.638427734375"
"5070848","1238","1238","1238","86.530517578125","86.530517578125","86.530517578125"
"5074944","1239","1239","1239","87.276123046875","87.276123046875","87.276123046875"
"5079040","1240","1240","1240","85.887451171875","85.887451171875","85.887451171875"
"5083136","1241","1241","1241","87.25048828125","87.25048828125","87.25048828125"
"5087232","1242","1242","1242","89.069091796875","89.069091796875","89.069091796875"
"5091328","1243","1243","1243","90.290283203125","90.290283203125","90.290283203125"
"5095424","1244","1244","1244","91.064208984375","91.064208984375","91.064208984375"
"5099520","1245","1245","1245","91.54541015625","91.54541015625","91.54541015625"
"5103616","1246","1246","1246","90.977783203125","90.977783203125","90.977783203125"
"5107712","1247","1247","1247","88.897705078125","88.897705078125","88.897705078125"
"5111808","1248","1248","1248","89.64501953125","89.64501953125","89.64501953125"
"5115904","1249","1249","1249","88.871337890625","88.871337890625","88.871337890625"
"5120000","1250","1250","1250","91.48876953125","91.48876953125","91.48876953125"
"5124096","1251","1251","1251","93.535400390625","93.535400390625","93.535400390625"
"5128192","1252","1252","1252","93.3876953125","93.3876953125","93.3876953125"
"5132288","1253","1253","1253","91.457275390625","91.457275390625","91.457275390625"
"5136384","1254","1254","1254","90.5341796875","90.5341796875","90.5341796875"
"5140480","1255","1255","1255","91.6162109375","91.6162109375","91.6162109375"
"5144576","1256","1256","1256","93.06591796875","93.06591796875","93.06591796875"
"5148672","1257","1257","1257","90.89501953125","90.89501953125","90.89501953125"
"5152768","1258","1258","1258","89.53369140625","89.53369140625","89.53369140625"
"5156864","1259","1259","1259","86.970703125","86.970703125","86.970703125"
"5160960","1260","1260","1260","86.14599609375","86.14599609375","86.14599609375"
"5165056","1261","1261","1261","85.832763671875","85.832763671875","85.832763671875"
"5169152","1262","1262","1262","84.453857421875","84.453857421875","84.453857421875"
"5173248","1263","1263","1263","83.80029296875","83.80029296875","83.80029296875"
"5177344","1264","1264","1264","82.857666015625","82.857666015625","82.857666015625"
"5181440","1265","1265","1265","83.47216796875","83.47216796875","83.47216796875"
"5185536","1266","1266","1266","83.44921875","83.44921875","83.44921875"
"5189632","1267","1267","1267","81.81201171875","81.81201171875","81.81201171875"
"5193728","1268","1268","1268","82.0048828125","82.0048828125","82.0048828125"
"5197824","1269","1269","1269","80.083984375","80.083984375","80.083984375"
"5201920","1270","1270","1270","77.99853515625","77.99853515625","77.99853515625"
"5206016","1271","1271","1271","77.687255859375","77.687255859375","77.687255859375"
"5210112","1272","1272","1272","77.7236328125","77.7236328125","77.7236328125"
"5214208","1273","1273","1273","77.692626953125","77.692626953125","77.692626953125"
"5218304","1274","1274","1274","77.818115234375","77.818115234375","77.818115234375"
"5222400","1275","1275","1275","77.663330078125","77.663330078125","77.663330078125"
"5226496","1276","1276","1276","77.00927734375","77.00927734375","77.00927734375"
"5230592","1277","1277","1277","76.276611328125","76.276611328125","76.276611328125"
"5234688","1278","1278","1278","75.5","75.5","75.5"
"5238784","1279","1279","1279","73.797119140625","73.797119140625","73.797119140625"
"5242880","1280","1280","1280","73.6875","73.6875","73.6875"
"5246976","1281","1281","1281","75.041259765625","75.041259765625","75.041259765625"
"5251072","1282","1282","1282","76.572265625","76.572265625","76.572265625"
"5255168","1283","1283","1283","76.895751953125","76.895751953125","76.895751953125"
"5259264","1284","1284","1284","79.0380859375","79.0380859375","79.0380859375"
"5263360","1285","1285","1285","79.450927734375","79.450927734375","79.450927734375"
"5267456","1286","1286","1286","81.08349609375","81.08349609375","81.08349609375"
"5271552","1287","1287","1287","79.64794921875","79.64794921875","79.64794921875"
"5275648","1288","1288","1288","80.9404296875","80.9404296875","80.9404296875"
"5279744","1289","1289","1289","83.135498046875","83.135498046875","83.135498046875"
"5283840","1290","1290","1290","83.679931640625","83.679931640625","83.679931640625"
"5287936","1291","1291","1291","84.30712890625","84.30712890625","84.30712890625"
"5292032","1292","1292","1292","84.3486328125","84.3486328125","84.3486328125"
"5296128","1293","1293","1293","85.182373046875","85.182373046875","85.182373046875"
"5300224","1294","1294","1294","86.2275390625","86.2275390625","86.2275390625"
"5304320","1295","1295","1295","87.666748046875","87.666748046875","87.666748046875"
"5308416","1296","1296","1296","88.017822265625","88.017822265625","88.017822265625"
"5312512","1297","1297","1297","86.635498046875","86.635498046875","86.635498046875"
"5316608","1298","1298","1298","87.468505859375","87.468505859375","87.468505859375"
"5320704","1299","1299","1299","87.12353515625","87.12353515625","87.12353515625"
"5324800","1300","1300","1300","87.058837890625","87.058837890625","87.058837890625"
"5328896","1301","1301","1301","85.60009765625","85.60009765625","85.60009765625"
"5332992","1302","1302","1302","83.92041015625","83.92041015625","83.92041015625"
"5337088","1303","1303","1303","81.39013671875","81.39013671875","81.39013671875"
"5341184","1304","1304","1304","79.461669921875","79.461669921875","79.461669921875"
"5345280","1305","1305","1305","78.453369140625","78.453369140625","78.453369140625"
"5349376","1306","1306","1306","78.2421875","78.2421875","78.2421875"
"5353472","1307","1307","1307","77.91943359375","77.91943359375","77.91943359375"
"5357568","1308","1308","1308","77.690673828125","77.690673828125","77.690673828125"
"5361664","1309","1309","1309","76.90869140625","76.90869140625","76.90869140625"
"5365760","1310","1310","1310","80.407958984375","80.407958984375","80.407958984375"
"5369856","1311","1311","1311","81.892333984375","81.892333984375","81.892333984375"
"5373952","1312","1312","1312","84.17138671875","84.17138671875","84.17138671875"
"5378048","1313","1313","1313","84.499755859375","84.499755859375","84.499755859375"
"5382144","1314","1314","1314","84.01611328125","84.01611328125","84.01611328125"
"5386240","1315","1315","1315","83.812744140625","83.812744140625","83.812744140625"
"5390336","1316","1316","1316","80.98486328125","80.98486328125","80.98486328125"
"5394432","1317","1317","1317","80.005126953125","80.005126953125","80.005126953125"
"5398528","1318","1318","1318","80.9033203125","80.9033203125","80.9033203125"
"5402624","1319","1319","1319","80.821533203125","80.821533203125","80.821533203125"
"5406720","1320","1320","1320","81.333984375","81.333984375","81.333984375"
"5410816","1321","1321","1321","82.237060546875","82.237060546875","82.237060546875"
"5414912","1322","1322","1322","83.51171875","83.51171875","83.51171875"
"5419008","1323","1323","1323","84.096923828125","84.096923828125","84.096923828125"
"5423104","1324","1324","1324","82.370849609375","82.370849609375","82.370849609375"
"5427200","1325","1325","1325","80.800537109375","80.800537109375","80.800537109375"
"5431296","1326","1326","1326","79.388671875","79.388671875","79.388671875"
"5435392","1327","1327","1327","80.890380859375","80.890380859375","80.890380859375"
"5439488","1328","1328","1328","81.656494140625","81.656494140625","81.656494140625"
"5443584","1329","1329","1329","82.69873046875","82.69873046875","82.69873046875"
"5447680","1330","1330","1330","82.573486328125","82.573486328125","82.573486328125"
"5451776","1331","1331","1331","81.7666015625","81.7666015625","81.7666015625"
"5455872","1332","1332","1332","82.4599609375","82.4599609375","82.4599609375"
"5459968","1333","1333","1333","82.6083984375","82.6083984375","82.6083984375"
"5464064","1334","1334","1334","84.34326171875","84.34326171875","84.34326171875"
"5468160","1335","1335","1335","85.4697265625","85.4697265625","85.4697265625"
"5472256","1336","1336","1336","84.286865234375","84.286865234375","84.286865234375"
"5476352","1337","1337","1337","84.531005859375","84.531005859375","84.531005859375"
"5480448","1338","1338","1338","85.189453125","85.189453125","85.189453125"
"5484544","1339","1339","1339","84.65087890625","84.65087890625","84.65087890625"
"5488640","1340","1340","1340","84.690673828125","84.690673828125","84.690673828125"
"5492736","1341","1341","1341","84.8828125","84.8828125","84.8828125"
"5496832","1342","1342","1342","86.67041015625","86.67041015625","86.67041015625"
"5500928","1343","1343","1343","87.6767578125","87.6767578125","87.6767578125"
"5505024","1344","1344","1344","87.729248046875","87.729248046875","87.729248046875"
"5509120","1345","1345","1345","86.491943359375","86.491943359375","86.491943359375"
"5513216","1346","1346","1346","86.183349609375","86.183349609375","86.183349609375"
"5517312","1347","1347","1347","89.13818359375","89.13818359375","89.13818359375"
"5521408","1348","1348","1348","89.851806640625","89.851806640625","89.851806640625"
"5525504","1349","1349","1349","90.60498046875","90.60498046875","90.60498046875"
"5529600","1350","1350","1350","89.4951171875","89.4951171875","89.4951171875"
"5533696","1351","1351","1351","88.138671875","88.138671875","88.138671875"
"5537792","1352","1352","1352","88.080810546875","88.080810546875","88.080810546875"
"5541888","1353","1353","1353","87.214599609375","87.214599609375","87.214599609375"
"5545984","1354","1354","1354","86.46826171875","86.46826171875","86.46826171875"
"5550080","1355","1355","1355","86.526611328125","86.526611328125","86.526611328125"
"5554176","1356","1356","1356","86.308837890625","86.308837890625","86.308837890625"
"5558272","1357","1357","1357","88.91162109375","88.91162109375","88.91162109375"
"5562368","1358","1358","1358","88.558349609375","88.558349609375","88.558349609375"
"5566464","1359","1359","1359","89.25244140625","89.25244140625","89.25244140625"
"5570560","1360","1360","1360","88.431396484375","88.431396484375","88.431396484375"
