"env_step","pqn_Freeway-MinAtar - _step","pqn_Freeway-MinAtar - _step__MIN","pqn_Freeway-MinAtar - _step__MAX","pqn_Freeway-MinAtar - test_returned_episode_returns","pqn_Freeway-MinAtar - test_returned_episode_returns__MIN","pqn_Freeway-MinAtar - test_returned_episode_returns__MAX"
"9609216","2346","2346","2346","62.6640625","62.6640625","62.6640625"
"9613312","2347","2347","2347","62.6640625","62.6640625","62.6640625"
"9617408","2348","2348","2348","62.6640625","62.6640625","62.6640625"
"9621504","2349","2349","2349","62.6640625","62.6640625","62.6640625"
"9625600","2350","2350","2350","62.6640625","62.6640625","62.6640625"
"9629696","2351","2351","2351","62.6640625","62.6640625","62.6640625"
"9633792","2352","2352","2352","62.6640625","62.6640625","62.6640625"
"9637888","2353","2353","2353","62.6640625","62.6640625","62.6640625"
"9641984","2354","2354","2354","62.6640625","62.6640625","62.6640625"
"9646080","2355","2355","2355","62.6640625","62.6640625","62.6640625"
"9650176","2356","2356","2356","62.6640625","62.6640625","62.6640625"
"9654272","2357","2357","2357","62.6640625","62.6640625","62.6640625"
"9658368","2358","2358","2358","62.6640625","62.6640625","62.6640625"
"9662464","2359","2359","2359","62.6640625","62.6640625","62.6640625"
"9666560","2360","2360","2360","62.6640625","62.6640625","62.6640625"
"9670656","2361","2361","2361","62.6640625","62.6640625","62.6640625"
"9674752","2362","2362","2362","62.6640625","62.6640625","62.6640625"
"9678848","2363","2363","2363","62.6640625","62.6640625","62.6640625"
"9682944","2364","2364","2364","62.6640625","62.6640625","62.6640625"
"9687040","2365","2365","2365","62.6640625","62.6640625","62.6640625"
"9691136","2366","2366","2366","62.6640625","62.6640625","62.6640625"
"9695232","2367","2367","2367","62.6640625","62.6640625","62.6640625"
"9699328","2368","2368","2368","62.6640625","62.6640625","62.6640625"
"9703424","2369","2369","2369","62.6640625","62.6640625","62.6640625"
"9707520","2370","2370","2370","62.6640625","62.6640625","62.6640625"
"9711616","2371","2371","2371","62.6640625","62.6640625","62.6640625"
"9715712","2372","2372","2372","62.6640625","62.6640625","62.6640625"
"9719808","2373","2373","2373","62.6640625","62.6640625","62.6640625"
"9723904","2374","2374","2374","62.6640625","62.6640625","62.6640625"
"9728000","2375","2375","2375","62.6640625","62.6640625","62.6640625"
"9732096","2376","2376","2376","62.6640625","62.6640625","62.6640625"
"9736192","2377","2377","2377","62.6640625","62.6640625","62.6640625"
"9740288","2378","2378","2378","62.6640625","62.6640625","62.6640625"
"9744384","2379","2379","2379","62.6640625","62.6640625","62.6640625"
"9748480","2380","2380","2380","62.6640625","62.6640625","62.6640625"
"9752576","2381","2381","2381","62.6640625","62.6640625","62.6640625"
"9756672","2382","2382","2382","62.6640625","62.6640625","62.6640625"
"9760768","2383","2383","2383","62.6640625","62.6640625","62.6640625"
"9764864","2384","2384","2384","62.6640625","62.6640625","62.6640625"
"9768960","2385","2385","2385","62.6640625","62.6640625","62.6640625"
"9773056","2386","2386","2386","62.6640625","62.6640625","62.6640625"
"9777152","2387","2387","2387","62.6640625","62.6640625","62.6640625"
"9781248","2388","2388","2388","62.6640625","62.6640625","62.6640625"
"9785344","2389","2389","2389","62.6640625","62.6640625","62.6640625"
"9789440","2390","2390","2390","62.6640625","62.6640625","62.6640625"
"9793536","2391","2391","2391","62.6640625","62.6640625","62.6640625"
"9797632","2392","2392","2392","62.6640625","62.6640625","62.6640625"
"9801728","2393","2393","2393","62.6640625","62.6640625","62.6640625"
"9805824","2394","2394","2394","62.6640625","62.6640625","62.6640625"
"9809920","2395","2395","2395","62.6640625","62.6640625","62.6640625"
"9814016","2396","2396","2396","62.6640625","62.6640625","62.6640625"
"9818112","2397","2397","2397","62.6640625","62.6640625","62.6640625"
"9822208","2398","2398","2398","62.6640625","62.6640625","62.6640625"
"9826304","2399","2399","2399","62.6640625","62.6640625","62.6640625"
"9830400","2400","2400","2400","62.6640625","62.6640625","62.6640625"
"9834496","2401","2401","2401","62.6640625","62.6640625","62.6640625"
"9838592","2402","2402","2402","62.6640625","62.6640625","62.6640625"
"9842688","2403","2403","2403","62.6640625","62.6640625","62.6640625"
"9846784","2404","2404","2404","62.6640625","62.6640625","62.6640625"
"9850880","2405","2405","2405","62.6640625","62.6640625","62.6640625"
"9854976","2406","2406","2406","62.6640625","62.6640625","62.6640625"
"9859072","2407","2407","2407","62.6640625","62.6640625","62.6640625"
"9863168","2408","2408","2408","62.6640625","62.6640625","62.6640625"
"9867264","2409","2409","2409","62.6640625","62.6640625","62.6640625"
"9871360","2410","2410","2410","62.6640625","62.6640625","62.6640625"
"9875456","2411","2411","2411","62.6640625","62.6640625","62.6640625"
"9879552","2412","2412","2412","62.6640625","62.6640625","62.6640625"
"9883648","2413","2413","2413","62.6640625","62.6640625","62.6640625"
"9887744","2414","2414","2414","62.6640625","62.6640625","62.6640625"
"9891840","2415","2415","2415","62.6640625","62.6640625","62.6640625"
"9895936","2416","2416","2416","62.6640625","62.6640625","62.6640625"
"9900032","2417","2417","2417","62.6640625","62.6640625","62.6640625"
"9904128","2418","2418","2418","62.6640625","62.6640625","62.6640625"
"9908224","2419","2419","2419","62.6640625","62.6640625","62.6640625"
"9912320","2420","2420","2420","62.6640625","62.6640625","62.6640625"
"9916416","2421","2421","2421","62.6640625","62.6640625","62.6640625"
"9920512","2422","2422","2422","62.6640625","62.6640625","62.6640625"
"9924608","2423","2423","2423","62.6640625","62.6640625","62.6640625"
"9928704","2424","2424","2424","62.6640625","62.6640625","62.6640625"
"9932800","2425","2425","2425","62.6640625","62.6640625","62.6640625"
"9936896","2426","2426","2426","62.6640625","62.6640625","62.6640625"
"9940992","2427","2427","2427","62.6640625","62.6640625","62.6640625"
"9945088","2428","2428","2428","62.6640625","62.6640625","62.6640625"
"9949184","2429","2429","2429","62.6640625","62.6640625","62.6640625"
"9953280","2430","2430","2430","62.6640625","62.6640625","62.6640625"
"9957376","2431","2431","2431","62.6640625","62.6640625","62.6640625"
"9961472","2432","2432","2432","62.6640625","62.6640625","62.6640625"
"9965568","2433","2433","2433","62.6640625","62.6640625","62.6640625"
"9969664","2434","2434","2434","62.6640625","62.6640625","62.6640625"
"9973760","2435","2435","2435","62.6640625","62.6640625","62.6640625"
"9977856","2436","2436","2436","62.6640625","62.6640625","62.6640625"
"9981952","2437","2437","2437","62.6640625","62.6640625","62.6640625"
"9986048","2438","2438","2438","62.6640625","62.6640625","62.6640625"
"9990144","2439","2439","2439","62.6640625","62.6640625","62.6640625"
"9994240","2440","2440","2440","65.5078125","65.5078125","65.5078125"
"9998336","2441","2441","2441","65.5078125","65.5078125","65.5078125"
"10002432","2442","2442","2442","65.5078125","65.5078125","65.5078125"
"10006528","2443","2443","2443","65.5078125","65.5078125","65.5078125"
"10010624","2444","2444","2444","65.5078125","65.5078125","65.5078125"
"10014720","2445","2445","2445","65.5078125","65.5078125","65.5078125"
"10018816","2446","2446","2446","65.5078125","65.5078125","65.5078125"
"10022912","2447","2447","2447","65.5078125","65.5078125","65.5078125"
"10027008","2448","2448","2448","65.5078125","65.5078125","65.5078125"
"10031104","2449","2449","2449","65.5078125","65.5078125","65.5078125"
"10035200","2450","2450","2450","65.5078125","65.5078125","65.5078125"
"10039296","2451","2451","2451","65.5078125","65.5078125","65.5078125"
"10043392","2452","2452","2452","65.5078125","65.5078125","65.5078125"
"10047488","2453","2453","2453","65.5078125","65.5078125","65.5078125"
"10051584","2454","2454","2454","65.5078125","65.5078125","65.5078125"
"10055680","2455","2455","2455","65.5078125","65.5078125","65.5078125"
"10059776","2456","2456","2456","65.5078125","65.5078125","65.5078125"
"10063872","2457","2457","2457","65.5078125","65.5078125","65.5078125"
"10067968","2458","2458","2458","65.5078125","65.5078125","65.5078125"
"10072064","2459","2459","2459","65.5078125","65.5078125","65.5078125"
"10076160","2460","2460","2460","65.5078125","65.5078125","65.5078125"
"10080256","2461","2461","2461","65.5078125","65.5078125","65.5078125"
"10084352","2462","2462","2462","65.5078125","65.5078125","65.5078125"
"10088448","2463","2463","2463","65.5078125","65.5078125","65.5078125"
"10092544","2464","2464","2464","65.5078125","65.5078125","65.5078125"
"10096640","2465","2465","2465","65.5078125","65.5078125","65.5078125"
"10100736","2466","2466","2466","65.5078125","65.5078125","65.5078125"
"10104832","2467","2467","2467","65.5078125","65.5078125","65.5078125"
"10108928","2468","2468","2468","65.5078125","65.5078125","65.5078125"
"10113024","2469","2469","2469","65.5078125","65.5078125","65.5078125"
"10117120","2470","2470","2470","65.5078125","65.5078125","65.5078125"
"10121216","2471","2471","2471","65.5078125","65.5078125","65.5078125"
"10125312","2472","2472","2472","65.5078125","65.5078125","65.5078125"
"10129408","2473","2473","2473","65.5078125","65.5078125","65.5078125"
"10133504","2474","2474","2474","65.5078125","65.5078125","65.5078125"
"10137600","2475","2475","2475","65.5078125","65.5078125","65.5078125"
"10141696","2476","2476","2476","65.5078125","65.5078125","65.5078125"
"10145792","2477","2477","2477","65.5078125","65.5078125","65.5078125"
"10149888","2478","2478","2478","65.5078125","65.5078125","65.5078125"
"10153984","2479","2479","2479","65.5078125","65.5078125","65.5078125"
"10158080","2480","2480","2480","65.5078125","65.5078125","65.5078125"
"10162176","2481","2481","2481","65.5078125","65.5078125","65.5078125"
"10166272","2482","2482","2482","65.5078125","65.5078125","65.5078125"
"10170368","2483","2483","2483","65.5078125","65.5078125","65.5078125"
"10174464","2484","2484","2484","65.5078125","65.5078125","65.5078125"
"10178560","2485","2485","2485","65.5078125","65.5078125","65.5078125"
"10182656","2486","2486","2486","65.5078125","65.5078125","65.5078125"
"10186752","2487","2487","2487","65.5078125","65.5078125","65.5078125"
"10190848","2488","2488","2488","65.5078125","65.5078125","65.5078125"
"10194944","2489","2489","2489","65.5078125","65.5078125","65.5078125"
"10199040","2490","2490","2490","65.5078125","65.5078125","65.5078125"
"10203136","2491","2491","2491","65.5078125","65.5078125","65.5078125"
"10207232","2492","2492","2492","65.5078125","65.5078125","65.5078125"
"10211328","2493","2493","2493","65.5078125","65.5078125","65.5078125"
"10215424","2494","2494","2494","65.5078125","65.5078125","65.5078125"
"10219520","2495","2495","2495","65.5078125","65.5078125","65.5078125"
"10223616","2496","2496","2496","65.5078125","65.5078125","65.5078125"
"10227712","2497","2497","2497","65.5078125","65.5078125","65.5078125"
"10231808","2498","2498","2498","65.5078125","65.5078125","65.5078125"
"10235904","2499","2499","2499","65.5078125","65.5078125","65.5078125"
"10240000","2500","2500","2500","65.5078125","65.5078125","65.5078125"
"10244096","2501","2501","2501","65.5078125","65.5078125","65.5078125"
"10248192","2502","2502","2502","65.5078125","65.5078125","65.5078125"
"10252288","2503","2503","2503","65.5078125","65.5078125","65.5078125"
"10256384","2504","2504","2504","65.5078125","65.5078125","65.5078125"
"10260480","2505","2505","2505","65.5078125","65.5078125","65.5078125"
"10264576","2506","2506","2506","65.5078125","65.5078125","65.5078125"
"10268672","2507","2507","2507","65.5078125","65.5078125","65.5078125"
"10272768","2508","2508","2508","65.5078125","65.5078125","65.5078125"
"10276864","2509","2509","2509","65.5078125","65.5078125","65.5078125"
"10280960","2510","2510","2510","65.5078125","65.5078125","65.5078125"
"10285056","2511","2511","2511","65.5078125","65.5078125","65.5078125"
"10289152","2512","2512","2512","65.5078125","65.5078125","65.5078125"
"10293248","2513","2513","2513","65.5078125","65.5078125","65.5078125"
"10297344","2514","2514","2514","65.5078125","65.5078125","65.5078125"
"10301440","2515","2515","2515","65.5078125","65.5078125","65.5078125"
"10305536","2516","2516","2516","65.5078125","65.5078125","65.5078125"
"10309632","2517","2517","2517","65.5078125","65.5078125","65.5078125"
"10313728","2518","2518","2518","65.5078125","65.5078125","65.5078125"
"10317824","2519","2519","2519","65.5078125","65.5078125","65.5078125"
"10321920","2520","2520","2520","65.5078125","65.5078125","65.5078125"
"10326016","2521","2521","2521","65.5078125","65.5078125","65.5078125"
"10330112","2522","2522","2522","65.5078125","65.5078125","65.5078125"
"10334208","2523","2523","2523","65.5078125","65.5078125","65.5078125"
"10338304","2524","2524","2524","65.5078125","65.5078125","65.5078125"
"10342400","2525","2525","2525","65.5078125","65.5078125","65.5078125"
"10346496","2526","2526","2526","65.5078125","65.5078125","65.5078125"
"10350592","2527","2527","2527","65.5078125","65.5078125","65.5078125"
"10354688","2528","2528","2528","65.5078125","65.5078125","65.5078125"
"10358784","2529","2529","2529","65.5078125","65.5078125","65.5078125"
"10362880","2530","2530","2530","65.5078125","65.5078125","65.5078125"
"10366976","2531","2531","2531","65.5078125","65.5078125","65.5078125"
"10371072","2532","2532","2532","65.5078125","65.5078125","65.5078125"
"10375168","2533","2533","2533","65.5078125","65.5078125","65.5078125"
"10379264","2534","2534","2534","65.5078125","65.5078125","65.5078125"
"10383360","2535","2535","2535","65.5078125","65.5078125","65.5078125"
"10387456","2536","2536","2536","65.5078125","65.5078125","65.5078125"
"10391552","2537","2537","2537","65.5078125","65.5078125","65.5078125"
"10395648","2538","2538","2538","65.5078125","65.5078125","65.5078125"
"10399744","2539","2539","2539","65.5078125","65.5078125","65.5078125"
"10403840","2540","2540","2540","65.5078125","65.5078125","65.5078125"
"10407936","2541","2541","2541","65.5078125","65.5078125","65.5078125"
"10412032","2542","2542","2542","65.5078125","65.5078125","65.5078125"
"10416128","2543","2543","2543","65.5078125","65.5078125","65.5078125"
"10420224","2544","2544","2544","65.5078125","65.5078125","65.5078125"
"10424320","2545","2545","2545","65.5078125","65.5078125","65.5078125"
"10428416","2546","2546","2546","65.5078125","65.5078125","65.5078125"
"10432512","2547","2547","2547","65.5078125","65.5078125","65.5078125"
"10436608","2548","2548","2548","65.5078125","65.5078125","65.5078125"
"10440704","2549","2549","2549","65.5078125","65.5078125","65.5078125"
"10444800","2550","2550","2550","65.5078125","65.5078125","65.5078125"
"10448896","2551","2551","2551","65.5078125","65.5078125","65.5078125"
"10452992","2552","2552","2552","65.5078125","65.5078125","65.5078125"
"10457088","2553","2553","2553","65.5078125","65.5078125","65.5078125"
"10461184","2554","2554","2554","65.5078125","65.5078125","65.5078125"
"10465280","2555","2555","2555","65.5078125","65.5078125","65.5078125"
"10469376","2556","2556","2556","65.5078125","65.5078125","65.5078125"
"10473472","2557","2557","2557","65.5078125","65.5078125","65.5078125"
"10477568","2558","2558","2558","65.5078125","65.5078125","65.5078125"
"10481664","2559","2559","2559","65.5078125","65.5078125","65.5078125"
"10485760","2560","2560","2560","65.5078125","65.5078125","65.5078125"
"10489856","2561","2561","2561","65.5078125","65.5078125","65.5078125"
"10493952","2562","2562","2562","65.5078125","65.5078125","65.5078125"
"10498048","2563","2563","2563","65.5078125","65.5078125","65.5078125"
"10502144","2564","2564","2564","65.5078125","65.5078125","65.5078125"
"10506240","2565","2565","2565","65.5078125","65.5078125","65.5078125"
"10510336","2566","2566","2566","65.5078125","65.5078125","65.5078125"
"10514432","2567","2567","2567","65.5078125","65.5078125","65.5078125"
"10518528","2568","2568","2568","65.5078125","65.5078125","65.5078125"
"10522624","2569","2569","2569","65.5078125","65.5078125","65.5078125"
"10526720","2570","2570","2570","65.5078125","65.5078125","65.5078125"
"10530816","2571","2571","2571","65.5078125","65.5078125","65.5078125"
"10534912","2572","2572","2572","65.5078125","65.5078125","65.5078125"
"10539008","2573","2573","2573","65.5078125","65.5078125","65.5078125"
"10543104","2574","2574","2574","65.5078125","65.5078125","65.5078125"
"10547200","2575","2575","2575","65.5078125","65.5078125","65.5078125"
"10551296","2576","2576","2576","65.5078125","65.5078125","65.5078125"
"10555392","2577","2577","2577","65.5078125","65.5078125","65.5078125"
"10559488","2578","2578","2578","65.5078125","65.5078125","65.5078125"
"10563584","2579","2579","2579","65.5078125","65.5078125","65.5078125"
"10567680","2580","2580","2580","65.5078125","65.5078125","65.5078125"
"10571776","2581","2581","2581","65.5078125","65.5078125","65.5078125"
"10575872","2582","2582","2582","65.5078125","65.5078125","65.5078125"
"10579968","2583","2583","2583","65.5078125","65.5078125","65.5078125"
"10584064","2584","2584","2584","65.5078125","65.5078125","65.5078125"
"10588160","2585","2585","2585","65.5078125","65.5078125","65.5078125"
"10592256","2586","2586","2586","65.5078125","65.5078125","65.5078125"
"10596352","2587","2587","2587","65.5078125","65.5078125","65.5078125"
"10600448","2588","2588","2588","65.5078125","65.5078125","65.5078125"
"10604544","2589","2589","2589","65.5078125","65.5078125","65.5078125"
"10608640","2590","2590","2590","65.5078125","65.5078125","65.5078125"
"10612736","2591","2591","2591","65.5078125","65.5078125","65.5078125"
"10616832","2592","2592","2592","65.5078125","65.5078125","65.5078125"
"10620928","2593","2593","2593","65.5078125","65.5078125","65.5078125"
"10625024","2594","2594","2594","65.5078125","65.5078125","65.5078125"
"10629120","2595","2595","2595","65.5078125","65.5078125","65.5078125"
"10633216","2596","2596","2596","65.5078125","65.5078125","65.5078125"
"10637312","2597","2597","2597","65.5078125","65.5078125","65.5078125"
"10641408","2598","2598","2598","65.5078125","65.5078125","65.5078125"
"10645504","2599","2599","2599","65.5078125","65.5078125","65.5078125"
"10649600","2600","2600","2600","65.5078125","65.5078125","65.5078125"
"10653696","2601","2601","2601","65.5078125","65.5078125","65.5078125"
"10657792","2602","2602","2602","65.5078125","65.5078125","65.5078125"
"10661888","2603","2603","2603","65.5078125","65.5078125","65.5078125"
"10665984","2604","2604","2604","65.5078125","65.5078125","65.5078125"
"10670080","2605","2605","2605","65.5078125","65.5078125","65.5078125"
"10674176","2606","2606","2606","65.5078125","65.5078125","65.5078125"
"10678272","2607","2607","2607","65.5078125","65.5078125","65.5078125"
"10682368","2608","2608","2608","65.5078125","65.5078125","65.5078125"
"10686464","2609","2609","2609","65.5078125","65.5078125","65.5078125"
"10690560","2610","2610","2610","65.5078125","65.5078125","65.5078125"
"10694656","2611","2611","2611","65.5078125","65.5078125","65.5078125"
"10698752","2612","2612","2612","65.5078125","65.5078125","65.5078125"
"10702848","2613","2613","2613","65.5078125","65.5078125","65.5078125"
"10706944","2614","2614","2614","65.5078125","65.5078125","65.5078125"
"10711040","2615","2615","2615","65.5078125","65.5078125","65.5078125"
"10715136","2616","2616","2616","65.5078125","65.5078125","65.5078125"
"10719232","2617","2617","2617","65.5078125","65.5078125","65.5078125"
"10723328","2618","2618","2618","65.5078125","65.5078125","65.5078125"
"10727424","2619","2619","2619","65.5078125","65.5078125","65.5078125"
"10731520","2620","2620","2620","65.5078125","65.5078125","65.5078125"
"10735616","2621","2621","2621","65.5078125","65.5078125","65.5078125"
"10739712","2622","2622","2622","65.5078125","65.5078125","65.5078125"
"10743808","2623","2623","2623","65.5078125","65.5078125","65.5078125"
"10747904","2624","2624","2624","65.5078125","65.5078125","65.5078125"
"10752000","2625","2625","2625","65.5078125","65.5078125","65.5078125"
"10756096","2626","2626","2626","65.5078125","65.5078125","65.5078125"
"10760192","2627","2627","2627","65.5078125","65.5078125","65.5078125"
"10764288","2628","2628","2628","65.5078125","65.5078125","65.5078125"
"10768384","2629","2629","2629","65.5078125","65.5078125","65.5078125"
"10772480","2630","2630","2630","65.5078125","65.5078125","65.5078125"
"10776576","2631","2631","2631","65.5078125","65.5078125","65.5078125"
"10780672","2632","2632","2632","65.5078125","65.5078125","65.5078125"
"10784768","2633","2633","2633","65.5078125","65.5078125","65.5078125"
"10788864","2634","2634","2634","65.5078125","65.5078125","65.5078125"
"10792960","2635","2635","2635","65.5078125","65.5078125","65.5078125"
"10797056","2636","2636","2636","65.5078125","65.5078125","65.5078125"
"10801152","2637","2637","2637","65.5078125","65.5078125","65.5078125"
"10805248","2638","2638","2638","65.5078125","65.5078125","65.5078125"
"10809344","2639","2639","2639","65.5078125","65.5078125","65.5078125"
"10813440","2640","2640","2640","65.5078125","65.5078125","65.5078125"
"10817536","2641","2641","2641","65.5078125","65.5078125","65.5078125"
"10821632","2642","2642","2642","65.5078125","65.5078125","65.5078125"
"10825728","2643","2643","2643","65.5078125","65.5078125","65.5078125"
"10829824","2644","2644","2644","65.5078125","65.5078125","65.5078125"
"10833920","2645","2645","2645","65.5078125","65.5078125","65.5078125"
"10838016","2646","2646","2646","65.5078125","65.5078125","65.5078125"
"10842112","2647","2647","2647","65.5078125","65.5078125","65.5078125"
"10846208","2648","2648","2648","65.5078125","65.5078125","65.5078125"
"10850304","2649","2649","2649","65.5078125","65.5078125","65.5078125"
"10854400","2650","2650","2650","65.5078125","65.5078125","65.5078125"
"10858496","2651","2651","2651","65.5078125","65.5078125","65.5078125"
"10862592","2652","2652","2652","65.5078125","65.5078125","65.5078125"
"10866688","2653","2653","2653","65.5078125","65.5078125","65.5078125"
"10870784","2654","2654","2654","65.5078125","65.5078125","65.5078125"
"10874880","2655","2655","2655","65.5078125","65.5078125","65.5078125"
"10878976","2656","2656","2656","65.5078125","65.5078125","65.5078125"
"10883072","2657","2657","2657","65.5078125","65.5078125","65.5078125"
"10887168","2658","2658","2658","65.5078125","65.5078125","65.5078125"
"10891264","2659","2659","2659","65.5078125","65.5078125","65.5078125"
"10895360","2660","2660","2660","65.5078125","65.5078125","65.5078125"
"10899456","2661","2661","2661","65.5078125","65.5078125","65.5078125"
"10903552","2662","2662","2662","65.5078125","65.5078125","65.5078125"
"10907648","2663","2663","2663","65.5078125","65.5078125","65.5078125"
"10911744","2664","2664","2664","65.5078125","65.5078125","65.5078125"
"10915840","2665","2665","2665","65.5078125","65.5078125","65.5078125"
"10919936","2666","2666","2666","65.5078125","65.5078125","65.5078125"
"10924032","2667","2667","2667","65.5078125","65.5078125","65.5078125"
"10928128","2668","2668","2668","65.5078125","65.5078125","65.5078125"
"10932224","2669","2669","2669","65.5078125","65.5078125","65.5078125"
"10936320","2670","2670","2670","65.5078125","65.5078125","65.5078125"
"10940416","2671","2671","2671","65.5078125","65.5078125","65.5078125"
"10944512","2672","2672","2672","65.5078125","65.5078125","65.5078125"
"10948608","2673","2673","2673","65.5078125","65.5078125","65.5078125"
"10952704","2674","2674","2674","65.5078125","65.5078125","65.5078125"
"10956800","2675","2675","2675","65.5078125","65.5078125","65.5078125"
"10960896","2676","2676","2676","65.5078125","65.5078125","65.5078125"
"10964992","2677","2677","2677","65.5078125","65.5078125","65.5078125"
"10969088","2678","2678","2678","65.5078125","65.5078125","65.5078125"
"10973184","2679","2679","2679","65.5078125","65.5078125","65.5078125"
"10977280","2680","2680","2680","65.5078125","65.5078125","65.5078125"
"10981376","2681","2681","2681","65.5078125","65.5078125","65.5078125"
"10985472","2682","2682","2682","65.5078125","65.5078125","65.5078125"
"10989568","2683","2683","2683","65.5078125","65.5078125","65.5078125"
"10993664","2684","2684","2684","65.75","65.75","65.75"
"10997760","2685","2685","2685","65.75","65.75","65.75"
"11001856","2686","2686","2686","65.75","65.75","65.75"
"11005952","2687","2687","2687","65.75","65.75","65.75"
"11010048","2688","2688","2688","65.75","65.75","65.75"
"11014144","2689","2689","2689","65.75","65.75","65.75"
"11018240","2690","2690","2690","65.75","65.75","65.75"
"11022336","2691","2691","2691","65.75","65.75","65.75"
"11026432","2692","2692","2692","65.75","65.75","65.75"
"11030528","2693","2693","2693","65.75","65.75","65.75"
"11034624","2694","2694","2694","65.75","65.75","65.75"
"11038720","2695","2695","2695","65.75","65.75","65.75"
"11042816","2696","2696","2696","65.75","65.75","65.75"
"11046912","2697","2697","2697","65.75","65.75","65.75"
"11051008","2698","2698","2698","65.75","65.75","65.75"
"11055104","2699","2699","2699","65.75","65.75","65.75"
"11059200","2700","2700","2700","65.75","65.75","65.75"
"11063296","2701","2701","2701","65.75","65.75","65.75"
"11067392","2702","2702","2702","65.75","65.75","65.75"
"11071488","2703","2703","2703","65.75","65.75","65.75"
"11075584","2704","2704","2704","65.75","65.75","65.75"
"11079680","2705","2705","2705","65.75","65.75","65.75"
"11083776","2706","2706","2706","65.75","65.75","65.75"
"11087872","2707","2707","2707","65.75","65.75","65.75"
"11091968","2708","2708","2708","65.75","65.75","65.75"
"11096064","2709","2709","2709","65.75","65.75","65.75"
"11100160","2710","2710","2710","65.75","65.75","65.75"
"11104256","2711","2711","2711","65.75","65.75","65.75"
"11108352","2712","2712","2712","65.75","65.75","65.75"
"11112448","2713","2713","2713","65.75","65.75","65.75"
"11116544","2714","2714","2714","65.75","65.75","65.75"
"11120640","2715","2715","2715","65.75","65.75","65.75"
"11124736","2716","2716","2716","65.75","65.75","65.75"
"11128832","2717","2717","2717","65.75","65.75","65.75"
"11132928","2718","2718","2718","65.75","65.75","65.75"
"11137024","2719","2719","2719","65.75","65.75","65.75"
"11141120","2720","2720","2720","65.75","65.75","65.75"
"11145216","2721","2721","2721","65.75","65.75","65.75"
"11149312","2722","2722","2722","65.75","65.75","65.75"
"11153408","2723","2723","2723","65.75","65.75","65.75"
"11157504","2724","2724","2724","65.75","65.75","65.75"
"11161600","2725","2725","2725","65.75","65.75","65.75"
"11165696","2726","2726","2726","65.75","65.75","65.75"
"11169792","2727","2727","2727","65.75","65.75","65.75"
"11173888","2728","2728","2728","65.75","65.75","65.75"
"11177984","2729","2729","2729","65.75","65.75","65.75"
"11182080","2730","2730","2730","65.75","65.75","65.75"
"11186176","2731","2731","2731","65.75","65.75","65.75"
"11190272","2732","2732","2732","65.75","65.75","65.75"
"11194368","2733","2733","2733","65.75","65.75","65.75"
"11198464","2734","2734","2734","65.75","65.75","65.75"
"11202560","2735","2735","2735","65.75","65.75","65.75"
"11206656","2736","2736","2736","65.75","65.75","65.75"
"11210752","2737","2737","2737","65.75","65.75","65.75"
"11214848","2738","2738","2738","65.75","65.75","65.75"
"11218944","2739","2739","2739","65.75","65.75","65.75"
"11223040","2740","2740","2740","65.75","65.75","65.75"
"11227136","2741","2741","2741","65.75","65.75","65.75"
"11231232","2742","2742","2742","65.75","65.75","65.75"
"11235328","2743","2743","2743","65.75","65.75","65.75"
"11239424","2744","2744","2744","65.75","65.75","65.75"
"11243520","2745","2745","2745","65.75","65.75","65.75"
"11247616","2746","2746","2746","65.75","65.75","65.75"
"11251712","2747","2747","2747","65.75","65.75","65.75"
"11255808","2748","2748","2748","65.75","65.75","65.75"
"11259904","2749","2749","2749","65.75","65.75","65.75"
"11264000","2750","2750","2750","65.75","65.75","65.75"
"11268096","2751","2751","2751","65.75","65.75","65.75"
"11272192","2752","2752","2752","65.75","65.75","65.75"
"11276288","2753","2753","2753","65.75","65.75","65.75"
"11280384","2754","2754","2754","65.75","65.75","65.75"
"11284480","2755","2755","2755","65.75","65.75","65.75"
"11288576","2756","2756","2756","65.75","65.75","65.75"
"11292672","2757","2757","2757","65.75","65.75","65.75"
"11296768","2758","2758","2758","65.75","65.75","65.75"
"11300864","2759","2759","2759","65.75","65.75","65.75"
"11304960","2760","2760","2760","65.75","65.75","65.75"
"11309056","2761","2761","2761","65.75","65.75","65.75"
"11313152","2762","2762","2762","65.75","65.75","65.75"
"11317248","2763","2763","2763","65.75","65.75","65.75"
"11321344","2764","2764","2764","65.75","65.75","65.75"
"11325440","2765","2765","2765","65.75","65.75","65.75"
"11329536","2766","2766","2766","65.75","65.75","65.75"
"11333632","2767","2767","2767","65.75","65.75","65.75"
"11337728","2768","2768","2768","65.75","65.75","65.75"
"11341824","2769","2769","2769","65.75","65.75","65.75"
"11345920","2770","2770","2770","65.75","65.75","65.75"
"11350016","2771","2771","2771","65.75","65.75","65.75"
"11354112","2772","2772","2772","65.75","65.75","65.75"
"11358208","2773","2773","2773","65.75","65.75","65.75"
"11362304","2774","2774","2774","65.75","65.75","65.75"
"11366400","2775","2775","2775","65.75","65.75","65.75"
"11370496","2776","2776","2776","65.75","65.75","65.75"
"11374592","2777","2777","2777","65.75","65.75","65.75"
"11378688","2778","2778","2778","65.75","65.75","65.75"
"11382784","2779","2779","2779","65.75","65.75","65.75"
"11386880","2780","2780","2780","65.75","65.75","65.75"
"11390976","2781","2781","2781","65.75","65.75","65.75"
"11395072","2782","2782","2782","65.75","65.75","65.75"
