"env_step","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - _step","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - _step__MIN","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - _step__MAX","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MIN","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MAX"
"8482816","2071","2071","2071","84.0322265625","84.0322265625","84.0322265625"
"8486912","2072","2072","2072","82.91015625","82.91015625","82.91015625"
"8491008","2073","2073","2073","82.54052734375","82.54052734375","82.54052734375"
"8495104","2074","2074","2074","79.449951171875","79.449951171875","79.449951171875"
"8499200","2075","2075","2075","76.98193359375","76.98193359375","76.98193359375"
"8503296","2076","2076","2076","75.19970703125","75.19970703125","75.19970703125"
"8507392","2077","2077","2077","75.151123046875","75.151123046875","75.151123046875"
"8511488","2078","2078","2078","77.09765625","77.09765625","77.09765625"
"8515584","2079","2079","2079","76.58349609375","76.58349609375","76.58349609375"
"8519680","2080","2080","2080","76.009033203125","76.009033203125","76.009033203125"
"8523776","2081","2081","2081","74.91259765625","74.91259765625","74.91259765625"
"8527872","2082","2082","2082","74.181396484375","74.181396484375","74.181396484375"
"8531968","2083","2083","2083","75.6875","75.6875","75.6875"
"8536064","2084","2084","2084","77.433837890625","77.433837890625","77.433837890625"
"8540160","2085","2085","2085","78.87939453125","78.87939453125","78.87939453125"
"8544256","2086","2086","2086","80.133544921875","80.133544921875","80.133544921875"
"8548352","2087","2087","2087","80.82470703125","80.82470703125","80.82470703125"
"8552448","2088","2088","2088","80.824462890625","80.824462890625","80.824462890625"
"8556544","2089","2089","2089","80.005859375","80.005859375","80.005859375"
"8560640","2090","2090","2090","79.9560546875","79.9560546875","79.9560546875"
"8564736","2091","2091","2091","79.2060546875","79.2060546875","79.2060546875"
"8568832","2092","2092","2092","79.683349609375","79.683349609375","79.683349609375"
"8572928","2093","2093","2093","80.892333984375","80.892333984375","80.892333984375"
"8577024","2094","2094","2094","79.724853515625","79.724853515625","79.724853515625"
"8581120","2095","2095","2095","79.890869140625","79.890869140625","79.890869140625"
"8585216","2096","2096","2096","80.452880859375","80.452880859375","80.452880859375"
"8589312","2097","2097","2097","80.91845703125","80.91845703125","80.91845703125"
"8593408","2098","2098","2098","80.60791015625","80.60791015625","80.60791015625"
"8597504","2099","2099","2099","80.198486328125","80.198486328125","80.198486328125"
"8601600","2100","2100","2100","77.320068359375","77.320068359375","77.320068359375"
"8605696","2101","2101","2101","76.71435546875","76.71435546875","76.71435546875"
"8609792","2102","2102","2102","77.64404296875","77.64404296875","77.64404296875"
"8613888","2103","2103","2103","77.5966796875","77.5966796875","77.5966796875"
"8617984","2104","2104","2104","77.39208984375","77.39208984375","77.39208984375"
"8622080","2105","2105","2105","81.347900390625","81.347900390625","81.347900390625"
"8626176","2106","2106","2106","83.139404296875","83.139404296875","83.139404296875"
"8630272","2107","2107","2107","83.420654296875","83.420654296875","83.420654296875"
"8634368","2108","2108","2108","82.953369140625","82.953369140625","82.953369140625"
"8638464","2109","2109","2109","80.505126953125","80.505126953125","80.505126953125"
"8642560","2110","2110","2110","80.101806640625","80.101806640625","80.101806640625"
"8646656","2111","2111","2111","80.146484375","80.146484375","80.146484375"
"8650752","2112","2112","2112","80.202880859375","80.202880859375","80.202880859375"
"8654848","2113","2113","2113","80.582275390625","80.582275390625","80.582275390625"
"8658944","2114","2114","2114","82.289794921875","82.289794921875","82.289794921875"
"8663040","2115","2115","2115","81.066650390625","81.066650390625","81.066650390625"
"8667136","2116","2116","2116","80.184814453125","80.184814453125","80.184814453125"
"8671232","2117","2117","2117","79.859619140625","79.859619140625","79.859619140625"
"8675328","2118","2118","2118","80.0400390625","80.0400390625","80.0400390625"
"8679424","2119","2119","2119","80.49169921875","80.49169921875","80.49169921875"
"8683520","2120","2120","2120","81.087646484375","81.087646484375","81.087646484375"
"8687616","2121","2121","2121","80.93896484375","80.93896484375","80.93896484375"
"8691712","2122","2122","2122","80.8466796875","80.8466796875","80.8466796875"
"8695808","2123","2123","2123","81.912109375","81.912109375","81.912109375"
"8699904","2124","2124","2124","84.4580078125","84.4580078125","84.4580078125"
"8704000","2125","2125","2125","86.3134765625","86.3134765625","86.3134765625"
"8708096","2126","2126","2126","87.7861328125","87.7861328125","87.7861328125"
"8712192","2127","2127","2127","88.45458984375","88.45458984375","88.45458984375"
"8716288","2128","2128","2128","87.96240234375","87.96240234375","87.96240234375"
"8720384","2129","2129","2129","87.05078125","87.05078125","87.05078125"
"8724480","2130","2130","2130","87","87","87"
"8728576","2131","2131","2131","87.07275390625","87.07275390625","87.07275390625"
"8732672","2132","2132","2132","87.36181640625","87.36181640625","87.36181640625"
"8736768","2133","2133","2133","86.932373046875","86.932373046875","86.932373046875"
"8740864","2134","2134","2134","85.7861328125","85.7861328125","85.7861328125"
"8744960","2135","2135","2135","84.826904296875","84.826904296875","84.826904296875"
"8749056","2136","2136","2136","83.83544921875","83.83544921875","83.83544921875"
"8753152","2137","2137","2137","84.403564453125","84.403564453125","84.403564453125"
"8757248","2138","2138","2138","84.81103515625","84.81103515625","84.81103515625"
"8761344","2139","2139","2139","84.94677734375","84.94677734375","84.94677734375"
"8765440","2140","2140","2140","85.98779296875","85.98779296875","85.98779296875"
"8769536","2141","2141","2141","84.974609375","84.974609375","84.974609375"
"8773632","2142","2142","2142","83.764404296875","83.764404296875","83.764404296875"
"8777728","2143","2143","2143","83.2138671875","83.2138671875","83.2138671875"
"8781824","2144","2144","2144","83.1083984375","83.1083984375","83.1083984375"
"8785920","2145","2145","2145","83.235107421875","83.235107421875","83.235107421875"
"8790016","2146","2146","2146","83.885498046875","83.885498046875","83.885498046875"
"8794112","2147","2147","2147","84.73486328125","84.73486328125","84.73486328125"
"8798208","2148","2148","2148","84.744140625","84.744140625","84.744140625"
"8802304","2149","2149","2149","83.823974609375","83.823974609375","83.823974609375"
"8806400","2150","2150","2150","83.38330078125","83.38330078125","83.38330078125"
"8810496","2151","2151","2151","83.9423828125","83.9423828125","83.9423828125"
"8814592","2152","2152","2152","82.240234375","82.240234375","82.240234375"
"8818688","2153","2153","2153","82.995361328125","82.995361328125","82.995361328125"
"8822784","2154","2154","2154","83.08642578125","83.08642578125","83.08642578125"
"8826880","2155","2155","2155","82.008544921875","82.008544921875","82.008544921875"
"8830976","2156","2156","2156","81.70263671875","81.70263671875","81.70263671875"
"8835072","2157","2157","2157","83.41943359375","83.41943359375","83.41943359375"
"8839168","2158","2158","2158","83.43701171875","83.43701171875","83.43701171875"
"8843264","2159","2159","2159","85.25439453125","85.25439453125","85.25439453125"
"8847360","2160","2160","2160","85.84521484375","85.84521484375","85.84521484375"
"8851456","2161","2161","2161","86.5947265625","86.5947265625","86.5947265625"
"8855552","2162","2162","2162","89.993408203125","89.993408203125","89.993408203125"
"8859648","2163","2163","2163","90.046630859375","90.046630859375","90.046630859375"
"8863744","2164","2164","2164","88.69140625","88.69140625","88.69140625"
"8867840","2165","2165","2165","91.2373046875","91.2373046875","91.2373046875"
"8871936","2166","2166","2166","90.023681640625","90.023681640625","90.023681640625"
"8876032","2167","2167","2167","89.467529296875","89.467529296875","89.467529296875"
"8880128","2168","2168","2168","88.15380859375","88.15380859375","88.15380859375"
"8884224","2169","2169","2169","89.406494140625","89.406494140625","89.406494140625"
"8888320","2170","2170","2170","90.9248046875","90.9248046875","90.9248046875"
"8892416","2171","2171","2171","89.28369140625","89.28369140625","89.28369140625"
"8896512","2172","2172","2172","90.388671875","90.388671875","90.388671875"
"8900608","2173","2173","2173","90.3505859375","90.3505859375","90.3505859375"
"8904704","2174","2174","2174","90.490478515625","90.490478515625","90.490478515625"
"8908800","2175","2175","2175","89.756591796875","89.756591796875","89.756591796875"
"8912896","2176","2176","2176","88.35546875","88.35546875","88.35546875"
"8916992","2177","2177","2177","87.472412109375","87.472412109375","87.472412109375"
"8921088","2178","2178","2178","86.05859375","86.05859375","86.05859375"
"8925184","2179","2179","2179","84.926025390625","84.926025390625","84.926025390625"
"8929280","2180","2180","2180","84.758544921875","84.758544921875","84.758544921875"
"8933376","2181","2181","2181","85.796142578125","85.796142578125","85.796142578125"
"8937472","2182","2182","2182","85.0673828125","85.0673828125","85.0673828125"
"8941568","2183","2183","2183","83.4091796875","83.4091796875","83.4091796875"
"8945664","2184","2184","2184","83.79638671875","83.79638671875","83.79638671875"
"8949760","2185","2185","2185","82.636474609375","82.636474609375","82.636474609375"
"8953856","2186","2186","2186","82.095703125","82.095703125","82.095703125"
"8957952","2187","2187","2187","83.30078125","83.30078125","83.30078125"
"8962048","2188","2188","2188","82.97607421875","82.97607421875","82.97607421875"
"8966144","2189","2189","2189","81.602783203125","81.602783203125","81.602783203125"
"8970240","2190","2190","2190","83.2822265625","83.2822265625","83.2822265625"
"8974336","2191","2191","2191","83.022216796875","83.022216796875","83.022216796875"
"8978432","2192","2192","2192","81.6044921875","81.6044921875","81.6044921875"
"8982528","2193","2193","2193","81.80615234375","81.80615234375","81.80615234375"
"8986624","2194","2194","2194","81.429931640625","81.429931640625","81.429931640625"
"8990720","2195","2195","2195","83.867919921875","83.867919921875","83.867919921875"
"8994816","2196","2196","2196","84.879150390625","84.879150390625","84.879150390625"
"8998912","2197","2197","2197","85.05615234375","85.05615234375","85.05615234375"
"9003008","2198","2198","2198","84.69140625","84.69140625","84.69140625"
"9007104","2199","2199","2199","85.5546875","85.5546875","85.5546875"
"9011200","2200","2200","2200","87.095947265625","87.095947265625","87.095947265625"
"9015296","2201","2201","2201","87.185302734375","87.185302734375","87.185302734375"
"9019392","2202","2202","2202","87.2607421875","87.2607421875","87.2607421875"
"9023488","2203","2203","2203","86.934326171875","86.934326171875","86.934326171875"
"9027584","2204","2204","2204","87.95654296875","87.95654296875","87.95654296875"
"9031680","2205","2205","2205","86.660400390625","86.660400390625","86.660400390625"
"9035776","2206","2206","2206","83.989990234375","83.989990234375","83.989990234375"
"9039872","2207","2207","2207","87.460205078125","87.460205078125","87.460205078125"
"9043968","2208","2208","2208","87.9765625","87.9765625","87.9765625"
"9048064","2209","2209","2209","87.941650390625","87.941650390625","87.941650390625"
"9052160","2210","2210","2210","87.75244140625","87.75244140625","87.75244140625"
"9056256","2211","2211","2211","86.72314453125","86.72314453125","86.72314453125"
"9060352","2212","2212","2212","85.9111328125","85.9111328125","85.9111328125"
"9064448","2213","2213","2213","87.268310546875","87.268310546875","87.268310546875"
"9068544","2214","2214","2214","86.63232421875","86.63232421875","86.63232421875"
"9072640","2215","2215","2215","87.413330078125","87.413330078125","87.413330078125"
"9076736","2216","2216","2216","86.431396484375","86.431396484375","86.431396484375"
"9080832","2217","2217","2217","85.3515625","85.3515625","85.3515625"
"9084928","2218","2218","2218","83.013427734375","83.013427734375","83.013427734375"
"9089024","2219","2219","2219","83.64501953125","83.64501953125","83.64501953125"
"9093120","2220","2220","2220","85.47509765625","85.47509765625","85.47509765625"
"9097216","2221","2221","2221","85.2275390625","85.2275390625","85.2275390625"
"9101312","2222","2222","2222","85.50439453125","85.50439453125","85.50439453125"
"9105408","2223","2223","2223","85.44384765625","85.44384765625","85.44384765625"
"9109504","2224","2224","2224","85.708984375","85.708984375","85.708984375"
"9113600","2225","2225","2225","86.706298828125","86.706298828125","86.706298828125"
"9117696","2226","2226","2226","86.226806640625","86.226806640625","86.226806640625"
"9121792","2227","2227","2227","86.606201171875","86.606201171875","86.606201171875"
"9125888","2228","2228","2228","86.666748046875","86.666748046875","86.666748046875"
"9129984","2229","2229","2229","84.20703125","84.20703125","84.20703125"
"9134080","2230","2230","2230","82.714599609375","82.714599609375","82.714599609375"
"9138176","2231","2231","2231","80.623046875","80.623046875","80.623046875"
"9142272","2232","2232","2232","80.78125","80.78125","80.78125"
"9146368","2233","2233","2233","79.94287109375","79.94287109375","79.94287109375"
"9150464","2234","2234","2234","78.719970703125","78.719970703125","78.719970703125"
"9154560","2235","2235","2235","78.54052734375","78.54052734375","78.54052734375"
"9158656","2236","2236","2236","78.432861328125","78.432861328125","78.432861328125"
"9162752","2237","2237","2237","78.823974609375","78.823974609375","78.823974609375"
"9166848","2238","2238","2238","78.505126953125","78.505126953125","78.505126953125"
"9170944","2239","2239","2239","78.045166015625","78.045166015625","78.045166015625"
"9175040","2240","2240","2240","76.83056640625","76.83056640625","76.83056640625"
"9179136","2241","2241","2241","75.107177734375","75.107177734375","75.107177734375"
"9183232","2242","2242","2242","75.693359375","75.693359375","75.693359375"
"9187328","2243","2243","2243","76.869140625","76.869140625","76.869140625"
"9191424","2244","2244","2244","77.69140625","77.69140625","77.69140625"
"9195520","2245","2245","2245","76.8154296875","76.8154296875","76.8154296875"
"9199616","2246","2246","2246","76.492431640625","76.492431640625","76.492431640625"
"9203712","2247","2247","2247","76.82177734375","76.82177734375","76.82177734375"
"9207808","2248","2248","2248","78.214111328125","78.214111328125","78.214111328125"
"9211904","2249","2249","2249","78.19970703125","78.19970703125","78.19970703125"
"9216000","2250","2250","2250","77.145751953125","77.145751953125","77.145751953125"
"9220096","2251","2251","2251","78.19873046875","78.19873046875","78.19873046875"
"9224192","2252","2252","2252","78.718505859375","78.718505859375","78.718505859375"
"9228288","2253","2253","2253","77.541748046875","77.541748046875","77.541748046875"
"9232384","2254","2254","2254","76.65771484375","76.65771484375","76.65771484375"
"9236480","2255","2255","2255","75.05517578125","75.05517578125","75.05517578125"
"9240576","2256","2256","2256","76.3759765625","76.3759765625","76.3759765625"
"9244672","2257","2257","2257","78.1025390625","78.1025390625","78.1025390625"
"9248768","2258","2258","2258","80.021240234375","80.021240234375","80.021240234375"
"9252864","2259","2259","2259","80.87841796875","80.87841796875","80.87841796875"
"9256960","2260","2260","2260","80.84130859375","80.84130859375","80.84130859375"
"9261056","2261","2261","2261","79.94287109375","79.94287109375","79.94287109375"
"9265152","2262","2262","2262","80.01806640625","80.01806640625","80.01806640625"
"9269248","2263","2263","2263","80.6025390625","80.6025390625","80.6025390625"
"9273344","2264","2264","2264","81.3603515625","81.3603515625","81.3603515625"
"9277440","2265","2265","2265","80.686767578125","80.686767578125","80.686767578125"
"9281536","2266","2266","2266","78.641845703125","78.641845703125","78.641845703125"
"9285632","2267","2267","2267","79.047119140625","79.047119140625","79.047119140625"
"9289728","2268","2268","2268","78.97314453125","78.97314453125","78.97314453125"
"9293824","2269","2269","2269","79.597900390625","79.597900390625","79.597900390625"
"9297920","2270","2270","2270","79.3857421875","79.3857421875","79.3857421875"
"9302016","2271","2271","2271","81.024169921875","81.024169921875","81.024169921875"
"9306112","2272","2272","2272","83.632080078125","83.632080078125","83.632080078125"
"9310208","2273","2273","2273","84.285888671875","84.285888671875","84.285888671875"
"9314304","2274","2274","2274","85.309814453125","85.309814453125","85.309814453125"
"9318400","2275","2275","2275","85.065673828125","85.065673828125","85.065673828125"
"9322496","2276","2276","2276","85.345947265625","85.345947265625","85.345947265625"
"9326592","2277","2277","2277","84.370361328125","84.370361328125","84.370361328125"
"9330688","2278","2278","2278","85.257080078125","85.257080078125","85.257080078125"
"9334784","2279","2279","2279","86.252685546875","86.252685546875","86.252685546875"
"9338880","2280","2280","2280","86.536865234375","86.536865234375","86.536865234375"
"9342976","2281","2281","2281","87.852294921875","87.852294921875","87.852294921875"
"9347072","2282","2282","2282","88.5341796875","88.5341796875","88.5341796875"
"9351168","2283","2283","2283","89.320068359375","89.320068359375","89.320068359375"
"9355264","2284","2284","2284","89.44287109375","89.44287109375","89.44287109375"
"9359360","2285","2285","2285","89.323486328125","89.323486328125","89.323486328125"
"9363456","2286","2286","2286","89.28369140625","89.28369140625","89.28369140625"
"9367552","2287","2287","2287","92.9814453125","92.9814453125","92.9814453125"
"9371648","2288","2288","2288","92.245361328125","92.245361328125","92.245361328125"
"9375744","2289","2289","2289","92.09912109375","92.09912109375","92.09912109375"
"9379840","2290","2290","2290","92.996337890625","92.996337890625","92.996337890625"
"9383936","2291","2291","2291","93.5234375","93.5234375","93.5234375"
"9388032","2292","2292","2292","91.8134765625","91.8134765625","91.8134765625"
"9392128","2293","2293","2293","88.85791015625","88.85791015625","88.85791015625"
"9396224","2294","2294","2294","87.195556640625","87.195556640625","87.195556640625"
"9400320","2295","2295","2295","85.527099609375","85.527099609375","85.527099609375"
"9404416","2296","2296","2296","85.411865234375","85.411865234375","85.411865234375"
"9408512","2297","2297","2297","86.788330078125","86.788330078125","86.788330078125"
"9412608","2298","2298","2298","86.670654296875","86.670654296875","86.670654296875"
"9416704","2299","2299","2299","86.51708984375","86.51708984375","86.51708984375"
"9420800","2300","2300","2300","84.168701171875","84.168701171875","84.168701171875"
"9424896","2301","2301","2301","84.68701171875","84.68701171875","84.68701171875"
"9428992","2302","2302","2302","84.3857421875","84.3857421875","84.3857421875"
"9433088","2303","2303","2303","84.588623046875","84.588623046875","84.588623046875"
"9437184","2304","2304","2304","85.636962890625","85.636962890625","85.636962890625"
"9441280","2305","2305","2305","83.33642578125","83.33642578125","83.33642578125"
"9445376","2306","2306","2306","82.41943359375","82.41943359375","82.41943359375"
"9449472","2307","2307","2307","83.602783203125","83.602783203125","83.602783203125"
"9453568","2308","2308","2308","83.35400390625","83.35400390625","83.35400390625"
"9457664","2309","2309","2309","82.887939453125","82.887939453125","82.887939453125"
"9461760","2310","2310","2310","82.910888671875","82.910888671875","82.910888671875"
"9465856","2311","2311","2311","82.513671875","82.513671875","82.513671875"
"9469952","2312","2312","2312","83.279541015625","83.279541015625","83.279541015625"
"9474048","2313","2313","2313","83.752197265625","83.752197265625","83.752197265625"
"9478144","2314","2314","2314","83.468505859375","83.468505859375","83.468505859375"
"9482240","2315","2315","2315","82.9560546875","82.9560546875","82.9560546875"
"9486336","2316","2316","2316","83.14990234375","83.14990234375","83.14990234375"
"9490432","2317","2317","2317","83.2890625","83.2890625","83.2890625"
"9494528","2318","2318","2318","81.4912109375","81.4912109375","81.4912109375"
"9498624","2319","2319","2319","82.53759765625","82.53759765625","82.53759765625"
"9502720","2320","2320","2320","84.35498046875","84.35498046875","84.35498046875"
"9506816","2321","2321","2321","83.498046875","83.498046875","83.498046875"
"9510912","2322","2322","2322","80.040283203125","80.040283203125","80.040283203125"
"9515008","2323","2323","2323","77.925048828125","77.925048828125","77.925048828125"
"9519104","2324","2324","2324","79.69091796875","79.69091796875","79.69091796875"
"9523200","2325","2325","2325","80.4716796875","80.4716796875","80.4716796875"
"9527296","2326","2326","2326","81.428466796875","81.428466796875","81.428466796875"
"9531392","2327","2327","2327","81.92529296875","81.92529296875","81.92529296875"
"9535488","2328","2328","2328","82.7197265625","82.7197265625","82.7197265625"
"9539584","2329","2329","2329","83.406982421875","83.406982421875","83.406982421875"
"9543680","2330","2330","2330","84.3212890625","84.3212890625","84.3212890625"
"9547776","2331","2331","2331","83.7685546875","83.7685546875","83.7685546875"
"9551872","2332","2332","2332","84.950439453125","84.950439453125","84.950439453125"
"9555968","2333","2333","2333","84.98828125","84.98828125","84.98828125"
"9560064","2334","2334","2334","86.45458984375","86.45458984375","86.45458984375"
"9564160","2335","2335","2335","87.58251953125","87.58251953125","87.58251953125"
"9568256","2336","2336","2336","86.943115234375","86.943115234375","86.943115234375"
"9572352","2337","2337","2337","86.457763671875","86.457763671875","86.457763671875"
"9576448","2338","2338","2338","85.877197265625","85.877197265625","85.877197265625"
"9580544","2339","2339","2339","85.058349609375","85.058349609375","85.058349609375"
"9584640","2340","2340","2340","85.9892578125","85.9892578125","85.9892578125"
"9588736","2341","2341","2341","85.868408203125","85.868408203125","85.868408203125"
"9592832","2342","2342","2342","86.4384765625","86.4384765625","86.4384765625"
"9596928","2343","2343","2343","85.948974609375","85.948974609375","85.948974609375"
"9601024","2344","2344","2344","84.87109375","84.87109375","84.87109375"
"9605120","2345","2345","2345","85.574951171875","85.574951171875","85.574951171875"
"9609216","2346","2346","2346","84.405029296875","84.405029296875","84.405029296875"
"9613312","2347","2347","2347","83.1259765625","83.1259765625","83.1259765625"
"9617408","2348","2348","2348","85.23193359375","85.23193359375","85.23193359375"
"9621504","2349","2349","2349","86.928466796875","86.928466796875","86.928466796875"
"9625600","2350","2350","2350","87.42333984375","87.42333984375","87.42333984375"
"9629696","2351","2351","2351","88.196044921875","88.196044921875","88.196044921875"
"9633792","2352","2352","2352","89.15625","89.15625","89.15625"
"9637888","2353","2353","2353","88.71875","88.71875","88.71875"
"9641984","2354","2354","2354","89.1943359375","89.1943359375","89.1943359375"
"9646080","2355","2355","2355","89.931884765625","89.931884765625","89.931884765625"
"9650176","2356","2356","2356","89.271240234375","89.271240234375","89.271240234375"
"9654272","2357","2357","2357","88.779296875","88.779296875","88.779296875"
"9658368","2358","2358","2358","87.733642578125","87.733642578125","87.733642578125"
"9662464","2359","2359","2359","88.056640625","88.056640625","88.056640625"
"9666560","2360","2360","2360","88.3896484375","88.3896484375","88.3896484375"
"9670656","2361","2361","2361","90.541748046875","90.541748046875","90.541748046875"
"9674752","2362","2362","2362","92.00927734375","92.00927734375","92.00927734375"
"9678848","2363","2363","2363","93.625732421875","93.625732421875","93.625732421875"
"9682944","2364","2364","2364","92.981689453125","92.981689453125","92.981689453125"
"9687040","2365","2365","2365","93.073974609375","93.073974609375","93.073974609375"
"9691136","2366","2366","2366","92.019287109375","92.019287109375","92.019287109375"
"9695232","2367","2367","2367","92.877197265625","92.877197265625","92.877197265625"
"9699328","2368","2368","2368","93.53466796875","93.53466796875","93.53466796875"
"9703424","2369","2369","2369","93.83544921875","93.83544921875","93.83544921875"
"9707520","2370","2370","2370","94.44140625","94.44140625","94.44140625"
"9711616","2371","2371","2371","95.416748046875","95.416748046875","95.416748046875"
"9715712","2372","2372","2372","94.732421875","94.732421875","94.732421875"
"9719808","2373","2373","2373","95.00048828125","95.00048828125","95.00048828125"
"9723904","2374","2374","2374","94.728515625","94.728515625","94.728515625"
"9728000","2375","2375","2375","95.156982421875","95.156982421875","95.156982421875"
"9732096","2376","2376","2376","93.761474609375","93.761474609375","93.761474609375"
"9736192","2377","2377","2377","93.154296875","93.154296875","93.154296875"
"9740288","2378","2378","2378","93.920654296875","93.920654296875","93.920654296875"
"9744384","2379","2379","2379","92.456298828125","92.456298828125","92.456298828125"
"9748480","2380","2380","2380","92.864013671875","92.864013671875","92.864013671875"
"9752576","2381","2381","2381","93.072998046875","93.072998046875","93.072998046875"
"9756672","2382","2382","2382","92.89794921875","92.89794921875","92.89794921875"
"9760768","2383","2383","2383","91.997314453125","91.997314453125","91.997314453125"
"9764864","2384","2384","2384","90.801513671875","90.801513671875","90.801513671875"
"9768960","2385","2385","2385","91.981689453125","91.981689453125","91.981689453125"
"9773056","2386","2386","2386","92.4560546875","92.4560546875","92.4560546875"
"9777152","2387","2387","2387","92.61865234375","92.61865234375","92.61865234375"
"9781248","2388","2388","2388","90.326416015625","90.326416015625","90.326416015625"
"9785344","2389","2389","2389","89.771728515625","89.771728515625","89.771728515625"
"9789440","2390","2390","2390","89.35009765625","89.35009765625","89.35009765625"
"9793536","2391","2391","2391","88.246826171875","88.246826171875","88.246826171875"
"9797632","2392","2392","2392","89.369140625","89.369140625","89.369140625"
"9801728","2393","2393","2393","88.462890625","88.462890625","88.462890625"
"9805824","2394","2394","2394","88.810302734375","88.810302734375","88.810302734375"
"9809920","2395","2395","2395","87.47216796875","87.47216796875","87.47216796875"
"9814016","2396","2396","2396","87.822021484375","87.822021484375","87.822021484375"
"9818112","2397","2397","2397","86.83740234375","86.83740234375","86.83740234375"
"9822208","2398","2398","2398","85.63916015625","85.63916015625","85.63916015625"
"9826304","2399","2399","2399","84.84521484375","84.84521484375","84.84521484375"
"9830400","2400","2400","2400","84.959228515625","84.959228515625","84.959228515625"
"9834496","2401","2401","2401","86.9169921875","86.9169921875","86.9169921875"
"9838592","2402","2402","2402","86.81396484375","86.81396484375","86.81396484375"
"9842688","2403","2403","2403","87.99365234375","87.99365234375","87.99365234375"
"9846784","2404","2404","2404","86.15087890625","86.15087890625","86.15087890625"
"9850880","2405","2405","2405","87.226806640625","87.226806640625","87.226806640625"
"9854976","2406","2406","2406","87.70068359375","87.70068359375","87.70068359375"
"9859072","2407","2407","2407","87.20947265625","87.20947265625","87.20947265625"
"9863168","2408","2408","2408","86.447509765625","86.447509765625","86.447509765625"
"9867264","2409","2409","2409","84.374755859375","84.374755859375","84.374755859375"
"9871360","2410","2410","2410","84.825439453125","84.825439453125","84.825439453125"
"9875456","2411","2411","2411","84.4365234375","84.4365234375","84.4365234375"
"9879552","2412","2412","2412","82.865478515625","82.865478515625","82.865478515625"
"9883648","2413","2413","2413","83.38525390625","83.38525390625","83.38525390625"
"9887744","2414","2414","2414","85.232177734375","85.232177734375","85.232177734375"
"9891840","2415","2415","2415","86","86","86"
"9895936","2416","2416","2416","86.564697265625","86.564697265625","86.564697265625"
"9900032","2417","2417","2417","85.7421875","85.7421875","85.7421875"
"9904128","2418","2418","2418","84.712890625","84.712890625","84.712890625"
"9908224","2419","2419","2419","84.63623046875","84.63623046875","84.63623046875"
"9912320","2420","2420","2420","84.49609375","84.49609375","84.49609375"
"9916416","2421","2421","2421","85.0634765625","85.0634765625","85.0634765625"
"9920512","2422","2422","2422","86.003662109375","86.003662109375","86.003662109375"
"9924608","2423","2423","2423","86.431640625","86.431640625","86.431640625"
"9928704","2424","2424","2424","86.255859375","86.255859375","86.255859375"
"9932800","2425","2425","2425","85.5107421875","85.5107421875","85.5107421875"
"9936896","2426","2426","2426","89.668701171875","89.668701171875","89.668701171875"
"9940992","2427","2427","2427","90.614013671875","90.614013671875","90.614013671875"
"9945088","2428","2428","2428","91.606201171875","91.606201171875","91.606201171875"
"9949184","2429","2429","2429","91.58837890625","91.58837890625","91.58837890625"
"9953280","2430","2430","2430","91.894775390625","91.894775390625","91.894775390625"
"9957376","2431","2431","2431","93.7939453125","93.7939453125","93.7939453125"
"9961472","2432","2432","2432","93.195068359375","93.195068359375","93.195068359375"
"9965568","2433","2433","2433","93.470458984375","93.470458984375","93.470458984375"
"9969664","2434","2434","2434","93.42138671875","93.42138671875","93.42138671875"
"9973760","2435","2435","2435","94.185302734375","94.185302734375","94.185302734375"
"9977856","2436","2436","2436","93.087158203125","93.087158203125","93.087158203125"
"9981952","2437","2437","2437","92.59033203125","92.59033203125","92.59033203125"
"9986048","2438","2438","2438","91.600830078125","91.600830078125","91.600830078125"
"9990144","2439","2439","2439","92.1708984375","92.1708984375","92.1708984375"
"9994240","2440","2440","2440","92.7255859375","92.7255859375","92.7255859375"
"9998336","2441","2441","2441","91.965087890625","91.965087890625","91.965087890625"
"10002432","2442","2442","2442","89.8525390625","89.8525390625","89.8525390625"
"10006528","2443","2443","2443","90.659912109375","90.659912109375","90.659912109375"
"10010624","2444","2444","2444","89.44677734375","89.44677734375","89.44677734375"
"10014720","2445","2445","2445","89.88720703125","89.88720703125","89.88720703125"
"10018816","2446","2446","2446","91.01123046875","91.01123046875","91.01123046875"
"10022912","2447","2447","2447","89.68505859375","89.68505859375","89.68505859375"
"10027008","2448","2448","2448","91.7509765625","91.7509765625","91.7509765625"
"10031104","2449","2449","2449","93.418701171875","93.418701171875","93.418701171875"
"10035200","2450","2450","2450","92.039794921875","92.039794921875","92.039794921875"
"10039296","2451","2451","2451","90.67626953125","90.67626953125","90.67626953125"
"10043392","2452","2452","2452","89.04638671875","89.04638671875","89.04638671875"
"10047488","2453","2453","2453","87.375","87.375","87.375"
"10051584","2454","2454","2454","86.76806640625","86.76806640625","86.76806640625"
"10055680","2455","2455","2455","84.93310546875","84.93310546875","84.93310546875"
"10059776","2456","2456","2456","84.828125","84.828125","84.828125"
"10063872","2457","2457","2457","84.396728515625","84.396728515625","84.396728515625"
