"env_step","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - _step","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - _step__MIN","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - _step__MAX","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MIN","SpaceInvaders-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MAX"
"8736768","2133","2133","2133","81.548828125","81.548828125","81.548828125"
"8740864","2134","2134","2134","83.84033203125","83.84033203125","83.84033203125"
"8744960","2135","2135","2135","84.446044921875","84.446044921875","84.446044921875"
"8749056","2136","2136","2136","83.44775390625","83.44775390625","83.44775390625"
"8753152","2137","2137","2137","80.998291015625","80.998291015625","80.998291015625"
"8757248","2138","2138","2138","82.5009765625","82.5009765625","82.5009765625"
"8761344","2139","2139","2139","84.758056640625","84.758056640625","84.758056640625"
"8765440","2140","2140","2140","85.85498046875","85.85498046875","85.85498046875"
"8769536","2141","2141","2141","84.279052734375","84.279052734375","84.279052734375"
"8773632","2142","2142","2142","83.23681640625","83.23681640625","83.23681640625"
"8777728","2143","2143","2143","82.936767578125","82.936767578125","82.936767578125"
"8781824","2144","2144","2144","82.5205078125","82.5205078125","82.5205078125"
"8785920","2145","2145","2145","83.40234375","83.40234375","83.40234375"
"8790016","2146","2146","2146","81.706298828125","81.706298828125","81.706298828125"
"8794112","2147","2147","2147","81.748291015625","81.748291015625","81.748291015625"
"8798208","2148","2148","2148","81.617919921875","81.617919921875","81.617919921875"
"8802304","2149","2149","2149","80.56982421875","80.56982421875","80.56982421875"
"8806400","2150","2150","2150","79.797607421875","79.797607421875","79.797607421875"
"8810496","2151","2151","2151","79.18115234375","79.18115234375","79.18115234375"
"8814592","2152","2152","2152","80.475830078125","80.475830078125","80.475830078125"
"8818688","2153","2153","2153","80.990966796875","80.990966796875","80.990966796875"
"8822784","2154","2154","2154","81.2783203125","81.2783203125","81.2783203125"
"8826880","2155","2155","2155","81.298828125","81.298828125","81.298828125"
"8830976","2156","2156","2156","81.381591796875","81.381591796875","81.381591796875"
"8835072","2157","2157","2157","83.3125","83.3125","83.3125"
"8839168","2158","2158","2158","81.14501953125","81.14501953125","81.14501953125"
"8843264","2159","2159","2159","79.784423828125","79.784423828125","79.784423828125"
"8847360","2160","2160","2160","80.1474609375","80.1474609375","80.1474609375"
"8851456","2161","2161","2161","81.407470703125","81.407470703125","81.407470703125"
"8855552","2162","2162","2162","80.910400390625","80.910400390625","80.910400390625"
"8859648","2163","2163","2163","80.808349609375","80.808349609375","80.808349609375"
"8863744","2164","2164","2164","81.244384765625","81.244384765625","81.244384765625"
"8867840","2165","2165","2165","81.06689453125","81.06689453125","81.06689453125"
"8871936","2166","2166","2166","80.278564453125","80.278564453125","80.278564453125"
"8876032","2167","2167","2167","80.30615234375","80.30615234375","80.30615234375"
"8880128","2168","2168","2168","80.11669921875","80.11669921875","80.11669921875"
"8884224","2169","2169","2169","80.60302734375","80.60302734375","80.60302734375"
"8888320","2170","2170","2170","79.36279296875","79.36279296875","79.36279296875"
"8892416","2171","2171","2171","78.26123046875","78.26123046875","78.26123046875"
"8896512","2172","2172","2172","77.968994140625","77.968994140625","77.968994140625"
"8900608","2173","2173","2173","78.288330078125","78.288330078125","78.288330078125"
"8904704","2174","2174","2174","78.9140625","78.9140625","78.9140625"
"8908800","2175","2175","2175","79.72900390625","79.72900390625","79.72900390625"
"8912896","2176","2176","2176","78.244384765625","78.244384765625","78.244384765625"
"8916992","2177","2177","2177","76.262939453125","76.262939453125","76.262939453125"
"8921088","2178","2178","2178","75.629638671875","75.629638671875","75.629638671875"
"8925184","2179","2179","2179","77.002685546875","77.002685546875","77.002685546875"
"8929280","2180","2180","2180","78.18017578125","78.18017578125","78.18017578125"
"8933376","2181","2181","2181","78.920654296875","78.920654296875","78.920654296875"
"8937472","2182","2182","2182","81.760498046875","81.760498046875","81.760498046875"
"8941568","2183","2183","2183","81.651611328125","81.651611328125","81.651611328125"
"8945664","2184","2184","2184","83.369873046875","83.369873046875","83.369873046875"
"8949760","2185","2185","2185","84.904541015625","84.904541015625","84.904541015625"
"8953856","2186","2186","2186","86.444091796875","86.444091796875","86.444091796875"
"8957952","2187","2187","2187","87.372314453125","87.372314453125","87.372314453125"
"8962048","2188","2188","2188","86.94921875","86.94921875","86.94921875"
"8966144","2189","2189","2189","87.5830078125","87.5830078125","87.5830078125"
"8970240","2190","2190","2190","86.911865234375","86.911865234375","86.911865234375"
"8974336","2191","2191","2191","85.116943359375","85.116943359375","85.116943359375"
"8978432","2192","2192","2192","85.38037109375","85.38037109375","85.38037109375"
"8982528","2193","2193","2193","85.944580078125","85.944580078125","85.944580078125"
"8986624","2194","2194","2194","84.60400390625","84.60400390625","84.60400390625"
"8990720","2195","2195","2195","85.395263671875","85.395263671875","85.395263671875"
"8994816","2196","2196","2196","85.6220703125","85.6220703125","85.6220703125"
"8998912","2197","2197","2197","85.487060546875","85.487060546875","85.487060546875"
"9003008","2198","2198","2198","83.839599609375","83.839599609375","83.839599609375"
"9007104","2199","2199","2199","83.67724609375","83.67724609375","83.67724609375"
"9011200","2200","2200","2200","85.237060546875","85.237060546875","85.237060546875"
"9015296","2201","2201","2201","85.529296875","85.529296875","85.529296875"
"9019392","2202","2202","2202","85.99267578125","85.99267578125","85.99267578125"
"9023488","2203","2203","2203","85.842529296875","85.842529296875","85.842529296875"
"9027584","2204","2204","2204","88.67578125","88.67578125","88.67578125"
"9031680","2205","2205","2205","91.337890625","91.337890625","91.337890625"
"9035776","2206","2206","2206","91.808349609375","91.808349609375","91.808349609375"
"9039872","2207","2207","2207","89.366455078125","89.366455078125","89.366455078125"
"9043968","2208","2208","2208","88.633544921875","88.633544921875","88.633544921875"
"9048064","2209","2209","2209","87.928466796875","87.928466796875","87.928466796875"
"9052160","2210","2210","2210","88.615234375","88.615234375","88.615234375"
"9056256","2211","2211","2211","87.549072265625","87.549072265625","87.549072265625"
"9060352","2212","2212","2212","86.8193359375","86.8193359375","86.8193359375"
"9064448","2213","2213","2213","87.0263671875","87.0263671875","87.0263671875"
"9068544","2214","2214","2214","87.108642578125","87.108642578125","87.108642578125"
"9072640","2215","2215","2215","87.89111328125","87.89111328125","87.89111328125"
"9076736","2216","2216","2216","86.957763671875","86.957763671875","86.957763671875"
"9080832","2217","2217","2217","87.78564453125","87.78564453125","87.78564453125"
"9084928","2218","2218","2218","87.842529296875","87.842529296875","87.842529296875"
"9089024","2219","2219","2219","88.079833984375","88.079833984375","88.079833984375"
"9093120","2220","2220","2220","87.116455078125","87.116455078125","87.116455078125"
"9097216","2221","2221","2221","84.9716796875","84.9716796875","84.9716796875"
"9101312","2222","2222","2222","84.30712890625","84.30712890625","84.30712890625"
"9105408","2223","2223","2223","84.081787109375","84.081787109375","84.081787109375"
"9109504","2224","2224","2224","83.93017578125","83.93017578125","83.93017578125"
"9113600","2225","2225","2225","85.323486328125","85.323486328125","85.323486328125"
"9117696","2226","2226","2226","84.230712890625","84.230712890625","84.230712890625"
"9121792","2227","2227","2227","82.355712890625","82.355712890625","82.355712890625"
"9125888","2228","2228","2228","82.4658203125","82.4658203125","82.4658203125"
"9129984","2229","2229","2229","82.58984375","82.58984375","82.58984375"
"9134080","2230","2230","2230","81.853515625","81.853515625","81.853515625"
"9138176","2231","2231","2231","80.66259765625","80.66259765625","80.66259765625"
"9142272","2232","2232","2232","80.75","80.75","80.75"
"9146368","2233","2233","2233","81.9052734375","81.9052734375","81.9052734375"
"9150464","2234","2234","2234","81.307373046875","81.307373046875","81.307373046875"
"9154560","2235","2235","2235","80.555908203125","80.555908203125","80.555908203125"
"9158656","2236","2236","2236","82.063720703125","82.063720703125","82.063720703125"
"9162752","2237","2237","2237","84.024658203125","84.024658203125","84.024658203125"
"9166848","2238","2238","2238","85.78662109375","85.78662109375","85.78662109375"
"9170944","2239","2239","2239","85.563232421875","85.563232421875","85.563232421875"
"9175040","2240","2240","2240","85.2138671875","85.2138671875","85.2138671875"
"9179136","2241","2241","2241","84.24755859375","84.24755859375","84.24755859375"
"9183232","2242","2242","2242","85.0224609375","85.0224609375","85.0224609375"
"9187328","2243","2243","2243","87.084716796875","87.084716796875","87.084716796875"
"9191424","2244","2244","2244","90.297607421875","90.297607421875","90.297607421875"
"9195520","2245","2245","2245","90.519775390625","90.519775390625","90.519775390625"
"9199616","2246","2246","2246","90.113037109375","90.113037109375","90.113037109375"
"9203712","2247","2247","2247","90.010498046875","90.010498046875","90.010498046875"
"9207808","2248","2248","2248","89.840087890625","89.840087890625","89.840087890625"
"9211904","2249","2249","2249","88.489501953125","88.489501953125","88.489501953125"
"9216000","2250","2250","2250","88.032958984375","88.032958984375","88.032958984375"
"9220096","2251","2251","2251","86.93017578125","86.93017578125","86.93017578125"
"9224192","2252","2252","2252","88.981201171875","88.981201171875","88.981201171875"
"9228288","2253","2253","2253","90.685546875","90.685546875","90.685546875"
"9232384","2254","2254","2254","92.005126953125","92.005126953125","92.005126953125"
"9236480","2255","2255","2255","91.230712890625","91.230712890625","91.230712890625"
"9240576","2256","2256","2256","90.004638671875","90.004638671875","90.004638671875"
"9244672","2257","2257","2257","88.90966796875","88.90966796875","88.90966796875"
"9248768","2258","2258","2258","90.237060546875","90.237060546875","90.237060546875"
"9252864","2259","2259","2259","90.27001953125","90.27001953125","90.27001953125"
"9256960","2260","2260","2260","89.59423828125","89.59423828125","89.59423828125"
"9261056","2261","2261","2261","89.570556640625","89.570556640625","89.570556640625"
"9265152","2262","2262","2262","87.995361328125","87.995361328125","87.995361328125"
"9269248","2263","2263","2263","85.869873046875","85.869873046875","85.869873046875"
"9273344","2264","2264","2264","85.67626953125","85.67626953125","85.67626953125"
"9277440","2265","2265","2265","84.9638671875","84.9638671875","84.9638671875"
"9281536","2266","2266","2266","84.879638671875","84.879638671875","84.879638671875"
"9285632","2267","2267","2267","82.95458984375","82.95458984375","82.95458984375"
"9289728","2268","2268","2268","82.98388671875","82.98388671875","82.98388671875"
"9293824","2269","2269","2269","82.955810546875","82.955810546875","82.955810546875"
"9297920","2270","2270","2270","82.2666015625","82.2666015625","82.2666015625"
"9302016","2271","2271","2271","82.150634765625","82.150634765625","82.150634765625"
"9306112","2272","2272","2272","81.838134765625","81.838134765625","81.838134765625"
"9310208","2273","2273","2273","80.129638671875","80.129638671875","80.129638671875"
"9314304","2274","2274","2274","79.3076171875","79.3076171875","79.3076171875"
"9318400","2275","2275","2275","78.05908203125","78.05908203125","78.05908203125"
"9322496","2276","2276","2276","76.686279296875","76.686279296875","76.686279296875"
"9326592","2277","2277","2277","76.00830078125","76.00830078125","76.00830078125"
"9330688","2278","2278","2278","75.952880859375","75.952880859375","75.952880859375"
"9334784","2279","2279","2279","76.54638671875","76.54638671875","76.54638671875"
"9338880","2280","2280","2280","76.103759765625","76.103759765625","76.103759765625"
"9342976","2281","2281","2281","76.892333984375","76.892333984375","76.892333984375"
"9347072","2282","2282","2282","79.133056640625","79.133056640625","79.133056640625"
"9351168","2283","2283","2283","80.355712890625","80.355712890625","80.355712890625"
"9355264","2284","2284","2284","81.158203125","81.158203125","81.158203125"
"9359360","2285","2285","2285","81.443115234375","81.443115234375","81.443115234375"
"9363456","2286","2286","2286","80.1962890625","80.1962890625","80.1962890625"
"9367552","2287","2287","2287","80.1630859375","80.1630859375","80.1630859375"
"9371648","2288","2288","2288","81.34326171875","81.34326171875","81.34326171875"
"9375744","2289","2289","2289","82.654296875","82.654296875","82.654296875"
"9379840","2290","2290","2290","81.745361328125","81.745361328125","81.745361328125"
"9383936","2291","2291","2291","82.9462890625","82.9462890625","82.9462890625"
"9388032","2292","2292","2292","83.470458984375","83.470458984375","83.470458984375"
"9392128","2293","2293","2293","84.85595703125","84.85595703125","84.85595703125"
"9396224","2294","2294","2294","84.42578125","84.42578125","84.42578125"
"9400320","2295","2295","2295","85.2626953125","85.2626953125","85.2626953125"
"9404416","2296","2296","2296","86.244140625","86.244140625","86.244140625"
"9408512","2297","2297","2297","84.78564453125","84.78564453125","84.78564453125"
"9412608","2298","2298","2298","84.9716796875","84.9716796875","84.9716796875"
"9416704","2299","2299","2299","84.887939453125","84.887939453125","84.887939453125"
"9420800","2300","2300","2300","85.6552734375","85.6552734375","85.6552734375"
"9424896","2301","2301","2301","83.875","83.875","83.875"
"9428992","2302","2302","2302","82.984130859375","82.984130859375","82.984130859375"
"9433088","2303","2303","2303","82.37353515625","82.37353515625","82.37353515625"
"9437184","2304","2304","2304","83.56591796875","83.56591796875","83.56591796875"
"9441280","2305","2305","2305","83.79296875","83.79296875","83.79296875"
"9445376","2306","2306","2306","82.829345703125","82.829345703125","82.829345703125"
"9449472","2307","2307","2307","84.284423828125","84.284423828125","84.284423828125"
"9453568","2308","2308","2308","83.975341796875","83.975341796875","83.975341796875"
"9457664","2309","2309","2309","85.232177734375","85.232177734375","85.232177734375"
"9461760","2310","2310","2310","84.52197265625","84.52197265625","84.52197265625"
"9465856","2311","2311","2311","83.80322265625","83.80322265625","83.80322265625"
"9469952","2312","2312","2312","85.145751953125","85.145751953125","85.145751953125"
"9474048","2313","2313","2313","85.57470703125","85.57470703125","85.57470703125"
"9478144","2314","2314","2314","86.810302734375","86.810302734375","86.810302734375"
"9482240","2315","2315","2315","88.58544921875","88.58544921875","88.58544921875"
"9486336","2316","2316","2316","87.215576171875","87.215576171875","87.215576171875"
"9490432","2317","2317","2317","87.49365234375","87.49365234375","87.49365234375"
"9494528","2318","2318","2318","85.27294921875","85.27294921875","85.27294921875"
"9498624","2319","2319","2319","83.769775390625","83.769775390625","83.769775390625"
"9502720","2320","2320","2320","82.1396484375","82.1396484375","82.1396484375"
"9506816","2321","2321","2321","81.654052734375","81.654052734375","81.654052734375"
"9510912","2322","2322","2322","81.484619140625","81.484619140625","81.484619140625"
"9515008","2323","2323","2323","80.132568359375","80.132568359375","80.132568359375"
"9519104","2324","2324","2324","80.170654296875","80.170654296875","80.170654296875"
"9523200","2325","2325","2325","82.0390625","82.0390625","82.0390625"
"9527296","2326","2326","2326","83.33642578125","83.33642578125","83.33642578125"
"9531392","2327","2327","2327","81.848388671875","81.848388671875","81.848388671875"
"9535488","2328","2328","2328","82.004638671875","82.004638671875","82.004638671875"
"9539584","2329","2329","2329","82.031494140625","82.031494140625","82.031494140625"
"9543680","2330","2330","2330","79.920166015625","79.920166015625","79.920166015625"
"9547776","2331","2331","2331","80.14990234375","80.14990234375","80.14990234375"
"9551872","2332","2332","2332","81.05419921875","81.05419921875","81.05419921875"
"9555968","2333","2333","2333","80.154052734375","80.154052734375","80.154052734375"
"9560064","2334","2334","2334","80.1611328125","80.1611328125","80.1611328125"
"9564160","2335","2335","2335","80.079345703125","80.079345703125","80.079345703125"
"9568256","2336","2336","2336","79.373291015625","79.373291015625","79.373291015625"
"9572352","2337","2337","2337","78.9033203125","78.9033203125","78.9033203125"
"9576448","2338","2338","2338","78.870361328125","78.870361328125","78.870361328125"
"9580544","2339","2339","2339","79.0205078125","79.0205078125","79.0205078125"
"9584640","2340","2340","2340","79.113525390625","79.113525390625","79.113525390625"
"9588736","2341","2341","2341","76.69384765625","76.69384765625","76.69384765625"
"9592832","2342","2342","2342","74.2265625","74.2265625","74.2265625"
"9596928","2343","2343","2343","72.26904296875","72.26904296875","72.26904296875"
"9601024","2344","2344","2344","70.242431640625","70.242431640625","70.242431640625"
"9605120","2345","2345","2345","70.0830078125","70.0830078125","70.0830078125"
"9609216","2346","2346","2346","69.35205078125","69.35205078125","69.35205078125"
"9613312","2347","2347","2347","72.33984375","72.33984375","72.33984375"
"9617408","2348","2348","2348","73.92138671875","73.92138671875","73.92138671875"
"9621504","2349","2349","2349","74.451416015625","74.451416015625","74.451416015625"
"9625600","2350","2350","2350","74.30810546875","74.30810546875","74.30810546875"
"9629696","2351","2351","2351","73.010986328125","73.010986328125","73.010986328125"
"9633792","2352","2352","2352","72.3681640625","72.3681640625","72.3681640625"
"9637888","2353","2353","2353","73.304443359375","73.304443359375","73.304443359375"
"9641984","2354","2354","2354","71.682373046875","71.682373046875","71.682373046875"
"9646080","2355","2355","2355","72.13720703125","72.13720703125","72.13720703125"
"9650176","2356","2356","2356","71.57763671875","71.57763671875","71.57763671875"
"9654272","2357","2357","2357","70.0166015625","70.0166015625","70.0166015625"
"9658368","2358","2358","2358","67.940185546875","67.940185546875","67.940185546875"
"9662464","2359","2359","2359","66.965576171875","66.965576171875","66.965576171875"
"9666560","2360","2360","2360","68.826904296875","68.826904296875","68.826904296875"
"9670656","2361","2361","2361","70.03466796875","70.03466796875","70.03466796875"
"9674752","2362","2362","2362","70.04736328125","70.04736328125","70.04736328125"
"9678848","2363","2363","2363","69.5478515625","69.5478515625","69.5478515625"
"9682944","2364","2364","2364","68.681884765625","68.681884765625","68.681884765625"
"9687040","2365","2365","2365","68.841796875","68.841796875","68.841796875"
"9691136","2366","2366","2366","69.897705078125","69.897705078125","69.897705078125"
"9695232","2367","2367","2367","71.833251953125","71.833251953125","71.833251953125"
"9699328","2368","2368","2368","74.28173828125","74.28173828125","74.28173828125"
"9703424","2369","2369","2369","75.24072265625","75.24072265625","75.24072265625"
"9707520","2370","2370","2370","76.45751953125","76.45751953125","76.45751953125"
"9711616","2371","2371","2371","77.783203125","77.783203125","77.783203125"
"9715712","2372","2372","2372","75.505615234375","75.505615234375","75.505615234375"
"9719808","2373","2373","2373","77.93310546875","77.93310546875","77.93310546875"
"9723904","2374","2374","2374","77.750244140625","77.750244140625","77.750244140625"
"9728000","2375","2375","2375","78.4521484375","78.4521484375","78.4521484375"
"9732096","2376","2376","2376","79.792724609375","79.792724609375","79.792724609375"
"9736192","2377","2377","2377","79.29638671875","79.29638671875","79.29638671875"
"9740288","2378","2378","2378","79.322021484375","79.322021484375","79.322021484375"
"9744384","2379","2379","2379","78.81689453125","78.81689453125","78.81689453125"
"9748480","2380","2380","2380","77.979248046875","77.979248046875","77.979248046875"
"9752576","2381","2381","2381","78.933349609375","78.933349609375","78.933349609375"
"9756672","2382","2382","2382","81.93310546875","81.93310546875","81.93310546875"
"9760768","2383","2383","2383","81.884033203125","81.884033203125","81.884033203125"
"9764864","2384","2384","2384","79.854736328125","79.854736328125","79.854736328125"
"9768960","2385","2385","2385","78.6015625","78.6015625","78.6015625"
"9773056","2386","2386","2386","78.15234375","78.15234375","78.15234375"
"9777152","2387","2387","2387","77.0927734375","77.0927734375","77.0927734375"
"9781248","2388","2388","2388","78.321533203125","78.321533203125","78.321533203125"
"9785344","2389","2389","2389","77.185302734375","77.185302734375","77.185302734375"
"9789440","2390","2390","2390","75.739990234375","75.739990234375","75.739990234375"
"9793536","2391","2391","2391","74.79931640625","74.79931640625","74.79931640625"
"9797632","2392","2392","2392","76.2451171875","76.2451171875","76.2451171875"
"9801728","2393","2393","2393","76.394287109375","76.394287109375","76.394287109375"
"9805824","2394","2394","2394","76.38623046875","76.38623046875","76.38623046875"
"9809920","2395","2395","2395","79.40673828125","79.40673828125","79.40673828125"
"9814016","2396","2396","2396","81.447265625","81.447265625","81.447265625"
"9818112","2397","2397","2397","81.028564453125","81.028564453125","81.028564453125"
"9822208","2398","2398","2398","80.728271484375","80.728271484375","80.728271484375"
"9826304","2399","2399","2399","80.43408203125","80.43408203125","80.43408203125"
"9830400","2400","2400","2400","82.56689453125","82.56689453125","82.56689453125"
"9834496","2401","2401","2401","82.790771484375","82.790771484375","82.790771484375"
"9838592","2402","2402","2402","82.75439453125","82.75439453125","82.75439453125"
"9842688","2403","2403","2403","83.384765625","83.384765625","83.384765625"
"9846784","2404","2404","2404","83.5302734375","83.5302734375","83.5302734375"
"9850880","2405","2405","2405","85.420166015625","85.420166015625","85.420166015625"
"9854976","2406","2406","2406","84.89111328125","84.89111328125","84.89111328125"
"9859072","2407","2407","2407","85.06005859375","85.06005859375","85.06005859375"
"9863168","2408","2408","2408","87.609619140625","87.609619140625","87.609619140625"
"9867264","2409","2409","2409","86.77587890625","86.77587890625","86.77587890625"
"9871360","2410","2410","2410","83.964111328125","83.964111328125","83.964111328125"
"9875456","2411","2411","2411","83.562744140625","83.562744140625","83.562744140625"
"9879552","2412","2412","2412","85.262451171875","85.262451171875","85.262451171875"
"9883648","2413","2413","2413","87.33447265625","87.33447265625","87.33447265625"
"9887744","2414","2414","2414","86.939697265625","86.939697265625","86.939697265625"
"9891840","2415","2415","2415","85.64794921875","85.64794921875","85.64794921875"
"9895936","2416","2416","2416","85.98828125","85.98828125","85.98828125"
"9900032","2417","2417","2417","87.542236328125","87.542236328125","87.542236328125"
"9904128","2418","2418","2418","88.724609375","88.724609375","88.724609375"
"9908224","2419","2419","2419","88.742431640625","88.742431640625","88.742431640625"
"9912320","2420","2420","2420","90.08837890625","90.08837890625","90.08837890625"
"9916416","2421","2421","2421","90.593994140625","90.593994140625","90.593994140625"
"9920512","2422","2422","2422","88.74365234375","88.74365234375","88.74365234375"
"9924608","2423","2423","2423","87.529052734375","87.529052734375","87.529052734375"
"9928704","2424","2424","2424","85.529296875","85.529296875","85.529296875"
"9932800","2425","2425","2425","84.710205078125","84.710205078125","84.710205078125"
"9936896","2426","2426","2426","84.0478515625","84.0478515625","84.0478515625"
"9940992","2427","2427","2427","83.628662109375","83.628662109375","83.628662109375"
"9945088","2428","2428","2428","81.921875","81.921875","81.921875"
"9949184","2429","2429","2429","81.10400390625","81.10400390625","81.10400390625"
"9953280","2430","2430","2430","81.083251953125","81.083251953125","81.083251953125"
"9957376","2431","2431","2431","81.0361328125","81.0361328125","81.0361328125"
"9961472","2432","2432","2432","81.40478515625","81.40478515625","81.40478515625"
"9965568","2433","2433","2433","82.3876953125","82.3876953125","82.3876953125"
"9969664","2434","2434","2434","83.016357421875","83.016357421875","83.016357421875"
"9973760","2435","2435","2435","83.512451171875","83.512451171875","83.512451171875"
"9977856","2436","2436","2436","83.82177734375","83.82177734375","83.82177734375"
"9981952","2437","2437","2437","84.318115234375","84.318115234375","84.318115234375"
"9986048","2438","2438","2438","84.170654296875","84.170654296875","84.170654296875"
"9990144","2439","2439","2439","84.21142578125","84.21142578125","84.21142578125"
"9994240","2440","2440","2440","84.3671875","84.3671875","84.3671875"
"9998336","2441","2441","2441","84.069580078125","84.069580078125","84.069580078125"
"10002432","2442","2442","2442","83.65625","83.65625","83.65625"
"10006528","2443","2443","2443","84.732666015625","84.732666015625","84.732666015625"
"10010624","2444","2444","2444","86.14892578125","86.14892578125","86.14892578125"
"10014720","2445","2445","2445","88.188232421875","88.188232421875","88.188232421875"
"10018816","2446","2446","2446","89.38916015625","89.38916015625","89.38916015625"
"10022912","2447","2447","2447","88.80810546875","88.80810546875","88.80810546875"
"10027008","2448","2448","2448","88.41015625","88.41015625","88.41015625"
"10031104","2449","2449","2449","89.267333984375","89.267333984375","89.267333984375"
"10035200","2450","2450","2450","90.343505859375","90.343505859375","90.343505859375"
"10039296","2451","2451","2451","88.6015625","88.6015625","88.6015625"
"10043392","2452","2452","2452","87.711181640625","87.711181640625","87.711181640625"
"10047488","2453","2453","2453","89.14208984375","89.14208984375","89.14208984375"
"10051584","2454","2454","2454","90.367919921875","90.367919921875","90.367919921875"
"10055680","2455","2455","2455","91.09423828125","91.09423828125","91.09423828125"
"10059776","2456","2456","2456","89.51513671875","89.51513671875","89.51513671875"
"10063872","2457","2457","2457","88.604736328125","88.604736328125","88.604736328125"
"10067968","2458","2458","2458","87.444580078125","87.444580078125","87.444580078125"
"10072064","2459","2459","2459","89.050048828125","89.050048828125","89.050048828125"
"10076160","2460","2460","2460","89.544189453125","89.544189453125","89.544189453125"
"10080256","2461","2461","2461","88.816650390625","88.816650390625","88.816650390625"
"10084352","2462","2462","2462","88.274658203125","88.274658203125","88.274658203125"
"10088448","2463","2463","2463","88.601806640625","88.601806640625","88.601806640625"
"10092544","2464","2464","2464","88.87353515625","88.87353515625","88.87353515625"
"10096640","2465","2465","2465","87.49853515625","87.49853515625","87.49853515625"
"10100736","2466","2466","2466","86.04248046875","86.04248046875","86.04248046875"
"10104832","2467","2467","2467","83.85302734375","83.85302734375","83.85302734375"
"10108928","2468","2468","2468","82.73095703125","82.73095703125","82.73095703125"
"10113024","2469","2469","2469","83.28759765625","83.28759765625","83.28759765625"
"10117120","2470","2470","2470","81.11279296875","81.11279296875","81.11279296875"
"10121216","2471","2471","2471","82.252685546875","82.252685546875","82.252685546875"
"10125312","2472","2472","2472","83.44287109375","83.44287109375","83.44287109375"
"10129408","2473","2473","2473","84.737548828125","84.737548828125","84.737548828125"
"10133504","2474","2474","2474","85.69482421875","85.69482421875","85.69482421875"
"10137600","2475","2475","2475","85.734375","85.734375","85.734375"
"10141696","2476","2476","2476","85.921630859375","85.921630859375","85.921630859375"
"10145792","2477","2477","2477","85.528076171875","85.528076171875","85.528076171875"
"10149888","2478","2478","2478","86.048095703125","86.048095703125","86.048095703125"
"10153984","2479","2479","2479","86.271728515625","86.271728515625","86.271728515625"
"10158080","2480","2480","2480","86.719482421875","86.719482421875","86.719482421875"
"10162176","2481","2481","2481","87.519775390625","87.519775390625","87.519775390625"
"10166272","2482","2482","2482","89.85791015625","89.85791015625","89.85791015625"
"10170368","2483","2483","2483","91.870361328125","91.870361328125","91.870361328125"
"10174464","2484","2484","2484","92.429931640625","92.429931640625","92.429931640625"
"10178560","2485","2485","2485","91.13037109375","91.13037109375","91.13037109375"
"10182656","2486","2486","2486","89.51416015625","89.51416015625","89.51416015625"
"10186752","2487","2487","2487","87.30712890625","87.30712890625","87.30712890625"
"10190848","2488","2488","2488","85.5927734375","85.5927734375","85.5927734375"
"10194944","2489","2489","2489","84.060791015625","84.060791015625","84.060791015625"
"10199040","2490","2490","2490","84.18115234375","84.18115234375","84.18115234375"
"10203136","2491","2491","2491","85.740478515625","85.740478515625","85.740478515625"
"10207232","2492","2492","2492","88.30517578125","88.30517578125","88.30517578125"
"10211328","2493","2493","2493","87.688232421875","87.688232421875","87.688232421875"
"10215424","2494","2494","2494","87.751708984375","87.751708984375","87.751708984375"
"10219520","2495","2495","2495","88.270263671875","88.270263671875","88.270263671875"
"10223616","2496","2496","2496","88.4072265625","88.4072265625","88.4072265625"
"10227712","2497","2497","2497","87.785888671875","87.785888671875","87.785888671875"
"10231808","2498","2498","2498","85.501708984375","85.501708984375","85.501708984375"
"10235904","2499","2499","2499","84.60546875","84.60546875","84.60546875"
"10240000","2500","2500","2500","86.066162109375","86.066162109375","86.066162109375"
"10244096","2501","2501","2501","89.62548828125","89.62548828125","89.62548828125"
"10248192","2502","2502","2502","91.173095703125","91.173095703125","91.173095703125"
"10252288","2503","2503","2503","92.651123046875","92.651123046875","92.651123046875"
"10256384","2504","2504","2504","89.7744140625","89.7744140625","89.7744140625"
"10260480","2505","2505","2505","87.26318359375","87.26318359375","87.26318359375"
"10264576","2506","2506","2506","85.898193359375","85.898193359375","85.898193359375"
"10268672","2507","2507","2507","87.44775390625","87.44775390625","87.44775390625"
"10272768","2508","2508","2508","88.019775390625","88.019775390625","88.019775390625"
"10276864","2509","2509","2509","88.3037109375","88.3037109375","88.3037109375"
"10280960","2510","2510","2510","89.490478515625","89.490478515625","89.490478515625"
"10285056","2511","2511","2511","90.8662109375","90.8662109375","90.8662109375"
"10289152","2512","2512","2512","91.310546875","91.310546875","91.310546875"
"10293248","2513","2513","2513","90.158203125","90.158203125","90.158203125"
"10297344","2514","2514","2514","87.76318359375","87.76318359375","87.76318359375"
"10301440","2515","2515","2515","88.9423828125","88.9423828125","88.9423828125"
"10305536","2516","2516","2516","90.251708984375","90.251708984375","90.251708984375"
"10309632","2517","2517","2517","91.555908203125","91.555908203125","91.555908203125"
