"env_step","SpaceInvaders-MinAtar_Transfer_From_Freeway-MinAtar - _step","SpaceInvaders-MinAtar_Transfer_From_Freeway-MinAtar - _step__MIN","SpaceInvaders-MinAtar_Transfer_From_Freeway-MinAtar - _step__MAX","SpaceInvaders-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns","SpaceInvaders-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns__MIN","SpaceInvaders-MinAtar_Transfer_From_Freeway-MinAtar - returned_episode_returns__MAX"
"532480","130","130","130","5.9970703125","5.9970703125","5.9970703125"
"536576","131","131","131","5.95166015625","5.95166015625","5.95166015625"
"540672","132","132","132","5.824951171875","5.824951171875","5.824951171875"
"544768","133","133","133","5.59912109375","5.59912109375","5.59912109375"
"548864","134","134","134","6.150634765625","6.150634765625","6.150634765625"
"552960","135","135","135","6.399169921875","6.399169921875","6.399169921875"
"557056","136","136","136","6.5576171875","6.5576171875","6.5576171875"
"561152","137","137","137","6.287109375","6.287109375","6.287109375"
"565248","138","138","138","6.386474609375","6.386474609375","6.386474609375"
"569344","139","139","139","6.45849609375","6.45849609375","6.45849609375"
"573440","140","140","140","6.487548828125","6.487548828125","6.487548828125"
"577536","141","141","141","6.484130859375","6.484130859375","6.484130859375"
"581632","142","142","142","6.642578125","6.642578125","6.642578125"
"585728","143","143","143","6.3115234375","6.3115234375","6.3115234375"
"589824","144","144","144","6.12451171875","6.12451171875","6.12451171875"
"593920","145","145","145","5.938720703125","5.938720703125","5.938720703125"
"598016","146","146","146","6.1201171875","6.1201171875","6.1201171875"
"602112","147","147","147","6.532470703125","6.532470703125","6.532470703125"
"606208","148","148","148","6.450439453125","6.450439453125","6.450439453125"
"610304","149","149","149","6.73291015625","6.73291015625","6.73291015625"
"614400","150","150","150","6.850830078125","6.850830078125","6.850830078125"
"618496","151","151","151","7.431640625","7.431640625","7.431640625"
"622592","152","152","152","7.26708984375","7.26708984375","7.26708984375"
"626688","153","153","153","6.81298828125","6.81298828125","6.81298828125"
"630784","154","154","154","6.91650390625","6.91650390625","6.91650390625"
"634880","155","155","155","7.025390625","7.025390625","7.025390625"
"638976","156","156","156","6.40771484375","6.40771484375","6.40771484375"
"643072","157","157","157","6.52197265625","6.52197265625","6.52197265625"
"647168","158","158","158","6.47900390625","6.47900390625","6.47900390625"
"651264","159","159","159","6.913818359375","6.913818359375","6.913818359375"
"655360","160","160","160","6.820556640625","6.820556640625","6.820556640625"
"659456","161","161","161","6.937255859375","6.937255859375","6.937255859375"
"663552","162","162","162","7.20849609375","7.20849609375","7.20849609375"
"667648","163","163","163","7.6845703125","7.6845703125","7.6845703125"
"671744","164","164","164","7.697265625","7.697265625","7.697265625"
"675840","165","165","165","7.419189453125","7.419189453125","7.419189453125"
"679936","166","166","166","7.046630859375","7.046630859375","7.046630859375"
"684032","167","167","167","7.155029296875","7.155029296875","7.155029296875"
"688128","168","168","168","7.789794921875","7.789794921875","7.789794921875"
"692224","169","169","169","7.607666015625","7.607666015625","7.607666015625"
"696320","170","170","170","7.1552734375","7.1552734375","7.1552734375"
"700416","171","171","171","6.823974609375","6.823974609375","6.823974609375"
"704512","172","172","172","6.182373046875","6.182373046875","6.182373046875"
"708608","173","173","173","6.912109375","6.912109375","6.912109375"
"712704","174","174","174","7.26513671875","7.26513671875","7.26513671875"
"716800","175","175","175","7.4521484375","7.4521484375","7.4521484375"
"720896","176","176","176","6.744873046875","6.744873046875","6.744873046875"
"724992","177","177","177","6.955078125","6.955078125","6.955078125"
"729088","178","178","178","7.447509765625","7.447509765625","7.447509765625"
"733184","179","179","179","7.793212890625","7.793212890625","7.793212890625"
"737280","180","180","180","7.984619140625","7.984619140625","7.984619140625"
"741376","181","181","181","7.570556640625","7.570556640625","7.570556640625"
"745472","182","182","182","7.007080078125","7.007080078125","7.007080078125"
"749568","183","183","183","7.147705078125","7.147705078125","7.147705078125"
"753664","184","184","184","7.217041015625","7.217041015625","7.217041015625"
"757760","185","185","185","7.08837890625","7.08837890625","7.08837890625"
"761856","186","186","186","7.26611328125","7.26611328125","7.26611328125"
"765952","187","187","187","7.64013671875","7.64013671875","7.64013671875"
"770048","188","188","188","8.066650390625","8.066650390625","8.066650390625"
"774144","189","189","189","7.941650390625","7.941650390625","7.941650390625"
"778240","190","190","190","7.894775390625","7.894775390625","7.894775390625"
"782336","191","191","191","8.3701171875","8.3701171875","8.3701171875"
"786432","192","192","192","8.26953125","8.26953125","8.26953125"
"790528","193","193","193","8.187255859375","8.187255859375","8.187255859375"
"794624","194","194","194","7.897705078125","7.897705078125","7.897705078125"
"798720","195","195","195","7.697998046875","7.697998046875","7.697998046875"
"802816","196","196","196","8.163818359375","8.163818359375","8.163818359375"
"806912","197","197","197","8.42626953125","8.42626953125","8.42626953125"
"811008","198","198","198","7.783447265625","7.783447265625","7.783447265625"
"815104","199","199","199","7.783447265625","7.783447265625","7.783447265625"
"819200","200","200","200","7.45068359375","7.45068359375","7.45068359375"
"823296","201","201","201","7.67724609375","7.67724609375","7.67724609375"
"827392","202","202","202","7.943603515625","7.943603515625","7.943603515625"
"831488","203","203","203","8.025146484375","8.025146484375","8.025146484375"
"835584","204","204","204","8.22119140625","8.22119140625","8.22119140625"
"839680","205","205","205","8.70849609375","8.70849609375","8.70849609375"
"843776","206","206","206","8.898681640625","8.898681640625","8.898681640625"
"847872","207","207","207","9.10009765625","9.10009765625","9.10009765625"
"851968","208","208","208","8.78173828125","8.78173828125","8.78173828125"
"856064","209","209","209","9.035400390625","9.035400390625","9.035400390625"
"860160","210","210","210","9.115234375","9.115234375","9.115234375"
"864256","211","211","211","9.323486328125","9.323486328125","9.323486328125"
"868352","212","212","212","9.178466796875","9.178466796875","9.178466796875"
"872448","213","213","213","9.30322265625","9.30322265625","9.30322265625"
"876544","214","214","214","9.944580078125","9.944580078125","9.944580078125"
"880640","215","215","215","9.97607421875","9.97607421875","9.97607421875"
"884736","216","216","216","9.953369140625","9.953369140625","9.953369140625"
"888832","217","217","217","9.084228515625","9.084228515625","9.084228515625"
"892928","218","218","218","8.669921875","8.669921875","8.669921875"
"897024","219","219","219","8.902099609375","8.902099609375","8.902099609375"
"901120","220","220","220","9.51904296875","9.51904296875","9.51904296875"
"905216","221","221","221","9.865966796875","9.865966796875","9.865966796875"
"909312","222","222","222","10.048583984375","10.048583984375","10.048583984375"
"913408","223","223","223","10.012451171875","10.012451171875","10.012451171875"
"917504","224","224","224","10.34326171875","10.34326171875","10.34326171875"
"921600","225","225","225","10.80419921875","10.80419921875","10.80419921875"
"925696","226","226","226","11.125732421875","11.125732421875","11.125732421875"
"929792","227","227","227","10.593505859375","10.593505859375","10.593505859375"
"933888","228","228","228","10.507080078125","10.507080078125","10.507080078125"
"937984","229","229","229","10.573486328125","10.573486328125","10.573486328125"
"942080","230","230","230","10.7607421875","10.7607421875","10.7607421875"
"946176","231","231","231","10.609619140625","10.609619140625","10.609619140625"
"950272","232","232","232","10.412353515625","10.412353515625","10.412353515625"
"954368","233","233","233","9.94189453125","9.94189453125","9.94189453125"
"958464","234","234","234","9.596923828125","9.596923828125","9.596923828125"
"962560","235","235","235","9.608154296875","9.608154296875","9.608154296875"
"966656","236","236","236","9.83056640625","9.83056640625","9.83056640625"
"970752","237","237","237","9.444091796875","9.444091796875","9.444091796875"
"974848","238","238","238","9.169677734375","9.169677734375","9.169677734375"
"978944","239","239","239","9.125244140625","9.125244140625","9.125244140625"
"983040","240","240","240","9.59130859375","9.59130859375","9.59130859375"
"987136","241","241","241","9.751708984375","9.751708984375","9.751708984375"
"991232","242","242","242","9.6982421875","9.6982421875","9.6982421875"
"995328","243","243","243","10.390625","10.390625","10.390625"
"999424","244","244","244","10.328857421875","10.328857421875","10.328857421875"
"1003520","245","245","245","10.17236328125","10.17236328125","10.17236328125"
"1007616","246","246","246","10.093994140625","10.093994140625","10.093994140625"
"1011712","247","247","247","10.540771484375","10.540771484375","10.540771484375"
"1015808","248","248","248","10.5341796875","10.5341796875","10.5341796875"
"1019904","249","249","249","10.43408203125","10.43408203125","10.43408203125"
"1024000","250","250","250","9.965576171875","9.965576171875","9.965576171875"
"1028096","251","251","251","10.3837890625","10.3837890625","10.3837890625"
"1032192","252","252","252","11.005126953125","11.005126953125","11.005126953125"
"1036288","253","253","253","11.04052734375","11.04052734375","11.04052734375"
"1040384","254","254","254","11.38818359375","11.38818359375","11.38818359375"
"1044480","255","255","255","11.578369140625","11.578369140625","11.578369140625"
"1048576","256","256","256","11.378662109375","11.378662109375","11.378662109375"
"1052672","257","257","257","11.1162109375","11.1162109375","11.1162109375"
"1056768","258","258","258","11.51318359375","11.51318359375","11.51318359375"
"1060864","259","259","259","11.873779296875","11.873779296875","11.873779296875"
"1064960","260","260","260","11.72509765625","11.72509765625","11.72509765625"
"1069056","261","261","261","11.47900390625","11.47900390625","11.47900390625"
"1073152","262","262","262","11.497314453125","11.497314453125","11.497314453125"
"1077248","263","263","263","11.74609375","11.74609375","11.74609375"
"1081344","264","264","264","11.703857421875","11.703857421875","11.703857421875"
"1085440","265","265","265","11.24267578125","11.24267578125","11.24267578125"
"1089536","266","266","266","11.43603515625","11.43603515625","11.43603515625"
"1093632","267","267","267","11.494384765625","11.494384765625","11.494384765625"
"1097728","268","268","268","11.737548828125","11.737548828125","11.737548828125"
"1101824","269","269","269","11.953857421875","11.953857421875","11.953857421875"
"1105920","270","270","270","12.01904296875","12.01904296875","12.01904296875"
"1110016","271","271","271","11.74951171875","11.74951171875","11.74951171875"
"1114112","272","272","272","10.9521484375","10.9521484375","10.9521484375"
"1118208","273","273","273","11.313720703125","11.313720703125","11.313720703125"
"1122304","274","274","274","12.51416015625","12.51416015625","12.51416015625"
"1126400","275","275","275","12.44384765625","12.44384765625","12.44384765625"
"1130496","276","276","276","12.195068359375","12.195068359375","12.195068359375"
"1134592","277","277","277","12.069580078125","12.069580078125","12.069580078125"
"1138688","278","278","278","11.87158203125","11.87158203125","11.87158203125"
"1142784","279","279","279","12.2177734375","12.2177734375","12.2177734375"
"1146880","280","280","280","12.280029296875","12.280029296875","12.280029296875"
"1150976","281","281","281","12.15478515625","12.15478515625","12.15478515625"
"1155072","282","282","282","11.755615234375","11.755615234375","11.755615234375"
"1159168","283","283","283","11.310791015625","11.310791015625","11.310791015625"
"1163264","284","284","284","11.089599609375","11.089599609375","11.089599609375"
"1167360","285","285","285","11.0146484375","11.0146484375","11.0146484375"
"1171456","286","286","286","11.5810546875","11.5810546875","11.5810546875"
"1175552","287","287","287","12.35546875","12.35546875","12.35546875"
"1179648","288","288","288","12.532958984375","12.532958984375","12.532958984375"
"1183744","289","289","289","12.720458984375","12.720458984375","12.720458984375"
"1187840","290","290","290","12.31103515625","12.31103515625","12.31103515625"
"1191936","291","291","291","12.427734375","12.427734375","12.427734375"
"1196032","292","292","292","13.23828125","13.23828125","13.23828125"
"1200128","293","293","293","12.2041015625","12.2041015625","12.2041015625"
"1204224","294","294","294","11.894775390625","11.894775390625","11.894775390625"
"1208320","295","295","295","11.69677734375","11.69677734375","11.69677734375"
"1212416","296","296","296","11.7158203125","11.7158203125","11.7158203125"
"1216512","297","297","297","11.7373046875","11.7373046875","11.7373046875"
"1220608","298","298","298","12.019287109375","12.019287109375","12.019287109375"
"1224704","299","299","299","11.99169921875","11.99169921875","11.99169921875"
"1228800","300","300","300","12.5654296875","12.5654296875","12.5654296875"
"1232896","301","301","301","13.033935546875","13.033935546875","13.033935546875"
"1236992","302","302","302","13.114990234375","13.114990234375","13.114990234375"
"1241088","303","303","303","13.28662109375","13.28662109375","13.28662109375"
"1245184","304","304","304","13.382080078125","13.382080078125","13.382080078125"
"1249280","305","305","305","13.06689453125","13.06689453125","13.06689453125"
"1253376","306","306","306","12.852783203125","12.852783203125","12.852783203125"
"1257472","307","307","307","13.262451171875","13.262451171875","13.262451171875"
"1261568","308","308","308","13.803466796875","13.803466796875","13.803466796875"
"1265664","309","309","309","13.77197265625","13.77197265625","13.77197265625"
"1269760","310","310","310","13.103515625","13.103515625","13.103515625"
"1273856","311","311","311","12.727783203125","12.727783203125","12.727783203125"
"1277952","312","312","312","13.17724609375","13.17724609375","13.17724609375"
"1282048","313","313","313","13.63623046875","13.63623046875","13.63623046875"
"1286144","314","314","314","13.150146484375","13.150146484375","13.150146484375"
"1290240","315","315","315","12.964111328125","12.964111328125","12.964111328125"
"1294336","316","316","316","13.18310546875","13.18310546875","13.18310546875"
"1298432","317","317","317","13.46142578125","13.46142578125","13.46142578125"
"1302528","318","318","318","14.27392578125","14.27392578125","14.27392578125"
"1306624","319","319","319","14.801025390625","14.801025390625","14.801025390625"
"1310720","320","320","320","14.354248046875","14.354248046875","14.354248046875"
"1314816","321","321","321","14.604248046875","14.604248046875","14.604248046875"
"1318912","322","322","322","14.32958984375","14.32958984375","14.32958984375"
"1323008","323","323","323","14.180908203125","14.180908203125","14.180908203125"
"1327104","324","324","324","14.007080078125","14.007080078125","14.007080078125"
"1331200","325","325","325","14.188232421875","14.188232421875","14.188232421875"
"1335296","326","326","326","14.0078125","14.0078125","14.0078125"
"1339392","327","327","327","14.045166015625","14.045166015625","14.045166015625"
"1343488","328","328","328","13.859130859375","13.859130859375","13.859130859375"
"1347584","329","329","329","13.18701171875","13.18701171875","13.18701171875"
"1351680","330","330","330","12.8466796875","12.8466796875","12.8466796875"
"1355776","331","331","331","13.194091796875","13.194091796875","13.194091796875"
"1359872","332","332","332","14.181884765625","14.181884765625","14.181884765625"
"1363968","333","333","333","14.34765625","14.34765625","14.34765625"
"1368064","334","334","334","14.248046875","14.248046875","14.248046875"
"1372160","335","335","335","13.072265625","13.072265625","13.072265625"
"1376256","336","336","336","13.294677734375","13.294677734375","13.294677734375"
"1380352","337","337","337","13.40234375","13.40234375","13.40234375"
"1384448","338","338","338","13.531982421875","13.531982421875","13.531982421875"
"1388544","339","339","339","13.57861328125","13.57861328125","13.57861328125"
"1392640","340","340","340","13.84765625","13.84765625","13.84765625"
"1396736","341","341","341","13.594970703125","13.594970703125","13.594970703125"
"1400832","342","342","342","13.804931640625","13.804931640625","13.804931640625"
"1404928","343","343","343","14.17041015625","14.17041015625","14.17041015625"
"1409024","344","344","344","14.53369140625","14.53369140625","14.53369140625"
"1413120","345","345","345","14.646484375","14.646484375","14.646484375"
"1417216","346","346","346","14.53955078125","14.53955078125","14.53955078125"
"1421312","347","347","347","14.769287109375","14.769287109375","14.769287109375"
"1425408","348","348","348","15.11669921875","15.11669921875","15.11669921875"
"1429504","349","349","349","15.284423828125","15.284423828125","15.284423828125"
"1433600","350","350","350","14.888671875","14.888671875","14.888671875"
"1437696","351","351","351","14.954833984375","14.954833984375","14.954833984375"
"1441792","352","352","352","15.009521484375","15.009521484375","15.009521484375"
"1445888","353","353","353","15.07177734375","15.07177734375","15.07177734375"
"1449984","354","354","354","15.023681640625","15.023681640625","15.023681640625"
"1454080","355","355","355","14.897705078125","14.897705078125","14.897705078125"
"1458176","356","356","356","14.451171875","14.451171875","14.451171875"
"1462272","357","357","357","14.454833984375","14.454833984375","14.454833984375"
"1466368","358","358","358","14.315673828125","14.315673828125","14.315673828125"
"1470464","359","359","359","14.391357421875","14.391357421875","14.391357421875"
"1474560","360","360","360","14.65771484375","14.65771484375","14.65771484375"
"1478656","361","361","361","15.245849609375","15.245849609375","15.245849609375"
"1482752","362","362","362","15.67919921875","15.67919921875","15.67919921875"
"1486848","363","363","363","15.963623046875","15.963623046875","15.963623046875"
"1490944","364","364","364","16.338623046875","16.338623046875","16.338623046875"
"1495040","365","365","365","16.462646484375","16.462646484375","16.462646484375"
"1499136","366","366","366","16.388671875","16.388671875","16.388671875"
"1503232","367","367","367","16.171630859375","16.171630859375","16.171630859375"
"1507328","368","368","368","16.16748046875","16.16748046875","16.16748046875"
"1511424","369","369","369","16.17919921875","16.17919921875","16.17919921875"
"1515520","370","370","370","16.648193359375","16.648193359375","16.648193359375"
"1519616","371","371","371","17.01318359375","17.01318359375","17.01318359375"
"1523712","372","372","372","16.797607421875","16.797607421875","16.797607421875"
"1527808","373","373","373","15.94970703125","15.94970703125","15.94970703125"
"1531904","374","374","374","16.027099609375","16.027099609375","16.027099609375"
"1536000","375","375","375","16.427490234375","16.427490234375","16.427490234375"
"1540096","376","376","376","16.31494140625","16.31494140625","16.31494140625"
"1544192","377","377","377","16.459716796875","16.459716796875","16.459716796875"
"1548288","378","378","378","16.61767578125","16.61767578125","16.61767578125"
"1552384","379","379","379","16.80224609375","16.80224609375","16.80224609375"
"1556480","380","380","380","17.2109375","17.2109375","17.2109375"
"1560576","381","381","381","17.36572265625","17.36572265625","17.36572265625"
"1564672","382","382","382","17.615966796875","17.615966796875","17.615966796875"
"1568768","383","383","383","17.4951171875","17.4951171875","17.4951171875"
"1572864","384","384","384","17.27783203125","17.27783203125","17.27783203125"
"1576960","385","385","385","17.27294921875","17.27294921875","17.27294921875"
"1581056","386","386","386","16.951904296875","16.951904296875","16.951904296875"
"1585152","387","387","387","16.906494140625","16.906494140625","16.906494140625"
"1589248","388","388","388","16.9921875","16.9921875","16.9921875"
"1593344","389","389","389","16.767822265625","16.767822265625","16.767822265625"
"1597440","390","390","390","16.41796875","16.41796875","16.41796875"
"1601536","391","391","391","16.66455078125","16.66455078125","16.66455078125"
"1605632","392","392","392","17.098388671875","17.098388671875","17.098388671875"
"1609728","393","393","393","17.374267578125","17.374267578125","17.374267578125"
"1613824","394","394","394","17.12744140625","17.12744140625","17.12744140625"
"1617920","395","395","395","16.72900390625","16.72900390625","16.72900390625"
"1622016","396","396","396","16.8291015625","16.8291015625","16.8291015625"
"1626112","397","397","397","17.559814453125","17.559814453125","17.559814453125"
"1630208","398","398","398","17.80126953125","17.80126953125","17.80126953125"
"1634304","399","399","399","18.557373046875","18.557373046875","18.557373046875"
"1638400","400","400","400","18.619384765625","18.619384765625","18.619384765625"
"1642496","401","401","401","18.381103515625","18.381103515625","18.381103515625"
"1646592","402","402","402","18.29736328125","18.29736328125","18.29736328125"
"1650688","403","403","403","18.77734375","18.77734375","18.77734375"
"1654784","404","404","404","18.833251953125","18.833251953125","18.833251953125"
"1658880","405","405","405","19.005859375","19.005859375","19.005859375"
"1662976","406","406","406","19.583251953125","19.583251953125","19.583251953125"
"1667072","407","407","407","19.888671875","19.888671875","19.888671875"
"1671168","408","408","408","20.004150390625","20.004150390625","20.004150390625"
"1675264","409","409","409","19.90625","19.90625","19.90625"
"1679360","410","410","410","19.847412109375","19.847412109375","19.847412109375"
"1683456","411","411","411","19.45458984375","19.45458984375","19.45458984375"
"1687552","412","412","412","19.27685546875","19.27685546875","19.27685546875"
"1691648","413","413","413","18.572998046875","18.572998046875","18.572998046875"
"1695744","414","414","414","18.794189453125","18.794189453125","18.794189453125"
"1699840","415","415","415","19.283447265625","19.283447265625","19.283447265625"
"1703936","416","416","416","18.900146484375","18.900146484375","18.900146484375"
"1708032","417","417","417","18.71142578125","18.71142578125","18.71142578125"
"1712128","418","418","418","18.5234375","18.5234375","18.5234375"
"1716224","419","419","419","18.725830078125","18.725830078125","18.725830078125"
"1720320","420","420","420","18.911865234375","18.911865234375","18.911865234375"
